R.Time (min)	Intensity
0.00000	-48
0.00833	-48
0.01667	-14
0.02500	-0
0.03333	-1
0.04167	-1
0.05000	-1
0.05833	-2
0.06667	-3
0.07500	-3
0.08333	-4
0.09167	-4
0.10000	-4
0.10833	-5
0.11667	-5
0.12500	-5
0.13333	-6
0.14167	-7
0.15000	-7
0.15833	-8
0.16667	-9
0.17500	-9
0.18333	-10
0.19167	-11
0.20000	-11
0.20833	-12
0.21667	-13
0.22500	-13
0.23333	-14
0.24167	-14
0.25000	-15
0.25833	-15
0.26667	-16
0.27500	-17
0.28333	-18
0.29167	-20
0.30000	-20
0.30833	-21
0.31667	-22
0.32500	-22
0.33333	-23
0.34167	-24
0.35000	-25
0.35833	-25
0.36667	-26
0.37500	-27
0.38333	-28
0.39167	-29
0.40000	-29
0.40833	-30
0.41667	-30
0.42500	-31
0.43333	-31
0.44167	-31
0.45000	-32
0.45833	-33
0.46667	-33
0.47500	-34
0.48333	-35
0.49167	-35
0.50000	-36
0.50833	-37
0.51667	-38
0.52500	-38
0.53333	-39
0.54167	-39
0.55000	-40
0.55833	-40
0.56667	-41
0.57500	-41
0.58333	-41
0.59167	-42
0.60000	-43
0.60833	-43
0.61667	-44
0.62500	-44
0.63333	-45
0.64167	-45
0.65000	-46
0.65833	-46
0.66667	-47
0.67500	-47
0.68333	-47
0.69167	-47
0.70000	-47
0.70833	-48
0.71667	-48
0.72500	-49
0.73333	-49
0.74167	-49
0.75000	-50
0.75833	-50
0.76667	-50
0.77500	-50
0.78333	-51
0.79167	-51
0.80000	-52
0.80833	-52
0.81667	-52
0.82500	-52
0.83333	-53
0.84167	-53
0.85000	-54
0.85833	-55
0.86667	-55
0.87500	-56
0.88333	-56
0.89167	-57
0.90000	-57
0.90833	-57
0.91667	-58
0.92500	-58
0.93333	-59
0.94167	-59
0.95000	-60
0.95833	-60
0.96667	-60
0.97500	-61
0.98333	-61
0.99167	-62
1.00000	-62
1.00833	-63
1.01667	-63
1.02500	-64
1.03333	-64
1.04167	-65
1.05000	-66
1.05833	-67
1.06667	-67
1.07500	-68
1.08333	-69
1.09167	-70
1.10000	-70
1.10833	-71
1.11667	-71
1.12500	-72
1.13333	-72
1.14167	-73
1.15000	-73
1.15833	-74
1.16667	-75
1.17500	-75
1.18333	-75
1.19167	-76
1.20000	-76
1.20833	-77
1.21667	-77
1.22500	-77
1.23333	-77
1.24167	-78
1.25000	-78
1.25833	-79
1.26667	-79
1.27500	-79
1.28333	-79
1.29167	-79
1.30000	-80
1.30833	-80
1.31667	-81
1.32500	-81
1.33333	-81
1.34167	-82
1.35000	-82
1.35833	-82
1.36667	-82
1.37500	-83
1.38333	-84
1.39167	-84
1.40000	-84
1.40833	-84
1.41667	-85
1.42500	-85
1.43333	-85
1.44167	-86
1.45000	-86
1.45833	-87
1.46667	-87
1.47500	-88
1.48333	-88
1.49167	-88
1.50000	-88
1.50833	-88
1.51667	-89
1.52500	-89
1.53333	-90
1.54167	-90
1.55000	-90
1.55833	-90
1.56667	-90
1.57500	-90
1.58333	-91
1.59167	-91
1.60000	-92
1.60833	-92
1.61667	-92
1.62500	-93
1.63333	-93
1.64167	-94
1.65000	-94
1.65833	-94
1.66667	-94
1.67500	-95
1.68333	-95
1.69167	-95
1.70000	-96
1.70833	-96
1.71667	-96
1.72500	-97
1.73333	-97
1.74167	-97
1.75000	-97
1.75833	-97
1.76667	-97
1.77500	-97
1.78333	-97
1.79167	-97
1.80000	-97
1.80833	-97
1.81667	-97
1.82500	-97
1.83333	-97
1.84167	-97
1.85000	-97
1.85833	-97
1.86667	-98
1.87500	-98
1.88333	-98
1.89167	-98
1.90000	-98
1.90833	-98
1.91667	-99
1.92500	-99
1.93333	-99
1.94167	-99
1.95000	-99
1.95833	-100
1.96667	-100
1.97500	-100
1.98333	-99
1.99167	-99
2.00000	-99
2.00833	-99
2.01667	-99
2.02500	-99
2.03333	-99
2.04167	-99
2.05000	-99
2.05833	-98
2.06667	-98
2.07500	-98
2.08333	-98
2.09167	-98
2.10000	-98
2.10833	-98
2.11667	-98
2.12500	-98
2.13333	-97
2.14167	-97
2.15000	-97
2.15833	-96
2.16667	-95
2.17500	-95
2.18333	-93
2.19167	-93
2.20000	-92
2.20833	-92
2.21667	-91
2.22500	-90
2.23333	-89
2.24167	-88
2.25000	-86
2.25833	-85
2.26667	-83
2.27500	-82
2.28333	-80
2.29167	-78
2.30000	-75
2.30833	-72
2.31667	-70
2.32500	-67
2.33333	-64
2.34167	-61
