R.Time (min)	Intensity
0.00000	-18
0.00833	-18
0.01667	-2
0.02500	-1
0.03333	-1
0.04167	-1
0.05000	-2
0.05833	-2
0.06667	-2
0.07500	-2
0.08333	-2
0.09167	-1
0.10000	-1
0.10833	-1
0.11667	-1
0.12500	-1
0.13333	-2
0.14167	-2
0.15000	-2
0.15833	-2
0.16667	-2
0.17500	-2
0.18333	-2
0.19167	-2
0.20000	-2
0.20833	-2
0.21667	-2
0.22500	-2
0.23333	-2
0.24167	-1
0.25000	-1
0.25833	-2
0.26667	-2
0.27500	-2
0.28333	-3
0.29167	-3
0.30000	-4
0.30833	-4
0.31667	-4
0.32500	-4
0.33333	-4
0.34167	-4
0.35000	-4
0.35833	-4
0.36667	-5
0.37500	-5
0.38333	-5
0.39167	-5
0.40000	-5
0.40833	-5
0.41667	-5
0.42500	-6
0.43333	-6
0.44167	-6
0.45000	-6
0.45833	-6
0.46667	-6
0.47500	-6
0.48333	-7
0.49167	-6
0.50000	-7
0.50833	-7
0.51667	-7
0.52500	-8
0.53333	-8
0.54167	-8
0.55000	-8
0.55833	-8
0.56667	-9
0.57500	-9
0.58333	-9
0.59167	-9
0.60000	-9
0.60833	-9
0.61667	-8
0.62500	-8
0.63333	-8
0.64167	-8
0.65000	-8
0.65833	-8
0.66667	-8
0.67500	-8
0.68333	-8
0.69167	-7
0.70000	-7
0.70833	-7
0.71667	-7
0.72500	-7
0.73333	-8
0.74167	-8
0.75000	-8
0.75833	-8
0.76667	-8
0.77500	-8
0.78333	-8
0.79167	-8
0.80000	-9
0.80833	-9
0.81667	-9
0.82500	-9
0.83333	-10
0.84167	-10
0.85000	-9
0.85833	-9
0.86667	-10
0.87500	-10
0.88333	-9
0.89167	-9
0.90000	-9
0.90833	-10
0.91667	-10
0.92500	-10
0.93333	-10
0.94167	-10
0.95000	-9
0.95833	-10
0.96667	-10
0.97500	-10
0.98333	-10
0.99167	-10
1.00000	-10
1.00833	-10
1.01667	-10
1.02500	-10
1.03333	-10
1.04167	-10
1.05000	-10
1.05833	-11
1.06667	-11
1.07500	-10
1.08333	-10
1.09167	-10
1.10000	-10
1.10833	-10
1.11667	-10
1.12500	-10
1.13333	-10
1.14167	-10
1.15000	-9
1.15833	-9
1.16667	-9
1.17500	-9
1.18333	-9
1.19167	-9
1.20000	-9
1.20833	-9
1.21667	-8
1.22500	-8
1.23333	-8
1.24167	-8
1.25000	-8
1.25833	-8
1.26667	-8
1.27500	-8
1.28333	-8
1.29167	-8
1.30000	-8
1.30833	-7
1.31667	-7
1.32500	-7
1.33333	-6
1.34167	-6
1.35000	-6
1.35833	-6
1.36667	-7
1.37500	-7
1.38333	-8
1.39167	-8
1.40000	-8
1.40833	-7
1.41667	-7
1.42500	-7
1.43333	-7
1.44167	-7
1.45000	-7
1.45833	-7
1.46667	-7
1.47500	-7
