R.Time (min)	Intensity
0.00000	-36
0.00833	-36
0.01667	-3
0.02500	-1
0.03333	-2
0.04167	-3
0.05000	-3
0.05833	-4
0.06667	-4
0.07500	-5
0.08333	-5
0.09167	-6
0.10000	-6
0.10833	-7
0.11667	-8
0.12500	-8
0.13333	-9
0.14167	-10
0.15000	-11
0.15833	-12
0.16667	-13
0.17500	-13
0.18333	-14
0.19167	-14
0.20000	-15
0.20833	-15
0.21667	-16
0.22500	-17
0.23333	-17
0.24167	-18
0.25000	-18
0.25833	-19
0.26667	-20
0.27500	-20
0.28333	-21
0.29167	-22
0.30000	-23
0.30833	-23
0.31667	-24
0.32500	-24
0.33333	-24
0.34167	-25
0.35000	-25
0.35833	-26
0.36667	-26
0.37500	-27
0.38333	-27
0.39167	-28
0.40000	-28
0.40833	-29
0.41667	-30
0.42500	-30
0.43333	-30
0.44167	-30
0.45000	-30
0.45833	-31
0.46667	-31
0.47500	-31
0.48333	-31
0.49167	-32
0.50000	-32
0.50833	-32
0.51667	-33
0.52500	-33
0.53333	-34
0.54167	-34
0.55000	-35
0.55833	-35
0.56667	-36
0.57500	-36
0.58333	-36
0.59167	-36
0.60000	-37
0.60833	-37
0.61667	-38
0.62500	-38
0.63333	-39
0.64167	-39
0.65000	-40
0.65833	-40
0.66667	-41
0.67500	-42
0.68333	-42
0.69167	-43
0.70000	-44
0.70833	-44
0.71667	-44
0.72500	-44
0.73333	-45
0.74167	-45
0.75000	-46
0.75833	-47
0.76667	-48
0.77500	-48
0.78333	-49
0.79167	-49
0.80000	-49
0.80833	-50
0.81667	-50
0.82500	-51
0.83333	-51
0.84167	-52
0.85000	-53
0.85833	-53
0.86667	-54
0.87500	-54
0.88333	-55
0.89167	-55
0.90000	-56
0.90833	-56
0.91667	-56
0.92500	-57
0.93333	-57
0.94167	-57
0.95000	-58
0.95833	-59
0.96667	-59
0.97500	-60
0.98333	-60
0.99167	-61
1.00000	-61
1.00833	-61
1.01667	-62
1.02500	-62
1.03333	-62
1.04167	-63
1.05000	-63
1.05833	-63
1.06667	-63
1.07500	-64
1.08333	-64
1.09167	-65
1.10000	-65
1.10833	-65
1.11667	-66
1.12500	-66
1.13333	-66
1.14167	-67
1.15000	-68
1.15833	-68
1.16667	-69
1.17500	-69
1.18333	-70
1.19167	-70
1.20000	-70
1.20833	-70
1.21667	-71
1.22500	-71
1.23333	-72
1.24167	-72
1.25000	-73
1.25833	-73
1.26667	-74
1.27500	-74
1.28333	-74
1.29167	-75
1.30000	-75
1.30833	-75
1.31667	-76
1.32500	-76
1.33333	-76
1.34167	-77
1.35000	-77
1.35833	-77
1.36667	-77
1.37500	-78
1.38333	-78
1.39167	-78
1.40000	-79
1.40833	-79
1.41667	-79
1.42500	-79
1.43333	-79
1.44167	-80
1.45000	-80
1.45833	-80
1.46667	-80
1.47500	-81
1.48333	-81
1.49167	-82
1.50000	-82
1.50833	-82
1.51667	-82
1.52500	-82
1.53333	-83
1.54167	-84
1.55000	-84
1.55833	-84
1.56667	-84
1.57500	-84
1.58333	-84
1.59167	-84
1.60000	-85
1.60833	-85
1.61667	-85
1.62500	-86
1.63333	-86
1.64167	-87
1.65000	-87
1.65833	-87
1.66667	-87
1.67500	-87
1.68333	-88
1.69167	-88
1.70000	-88
1.70833	-88
1.71667	-89
1.72500	-89
1.73333	-89
1.74167	-90
1.75000	-89
1.75833	-90
1.76667	-90
1.77500	-90
1.78333	-91
1.79167	-91
1.80000	-92
1.80833	-92
1.81667	-92
1.82500	-92
1.83333	-93
1.84167	-93
1.85000	-94
1.85833	-94
1.86667	-94
1.87500	-94
1.88333	-94
1.89167	-95
1.90000	-95
1.90833	-95
1.91667	-96
1.92500	-96
1.93333	-96
1.94167	-96
1.95000	-97
1.95833	-97
1.96667	-98
1.97500	-98
1.98333	-99
1.99167	-99
2.00000	-99
2.00833	-99
2.01667	-99
2.02500	-100
2.03333	-100
2.04167	-100
2.05000	-101
2.05833	-101
2.06667	-101
2.07500	-102
2.08333	-102
2.09167	-102
2.10000	-102
2.10833	-102
2.11667	-103
2.12500	-103
2.13333	-104
2.14167	-104
2.15000	-104
2.15833	-104
2.16667	-104
2.17500	-104
2.18333	-104
2.19167	-105
2.20000	-105
2.20833	-106
2.21667	-107
2.22500	-107
2.23333	-108
2.24167	-108
2.25000	-108
2.25833	-108
2.26667	-107
2.27500	-107
2.28333	-107
2.29167	-108
