R.Time (min)	Intensity
0.00000	-22
0.00833	-22
0.01667	-0
0.02500	-1
0.03333	-1
0.04167	-1
0.05000	-2
0.05833	-2
0.06667	-3
0.07500	-4
0.08333	-4
0.09167	-4
0.10000	-5
0.10833	-5
0.11667	-5
0.12500	-6
0.13333	-6
0.14167	-6
0.15000	-6
0.15833	-6
0.16667	-7
0.17500	-7
0.18333	-8
0.19167	-8
0.20000	-8
0.20833	-8
0.21667	-9
0.22500	-9
0.23333	-9
0.24167	-10
0.25000	-10
0.25833	-11
0.26667	-11
0.27500	-12
0.28333	-12
0.29167	-13
0.30000	-13
0.30833	-14
0.31667	-15
0.32500	-15
0.33333	-15
0.34167	-16
0.35000	-16
0.35833	-17
0.36667	-18
0.37500	-18
0.38333	-19
0.39167	-20
0.40000	-20
0.40833	-21
0.41667	-21
0.42500	-22
0.43333	-22
0.44167	-23
0.45000	-23
0.45833	-24
0.46667	-25
0.47500	-26
0.48333	-27
0.49167	-28
0.50000	-28
0.50833	-29
0.51667	-30
0.52500	-31
0.53333	-32
0.54167	-32
0.55000	-33
0.55833	-33
0.56667	-33
0.57500	-33
0.58333	-34
0.59167	-34
0.60000	-35
0.60833	-35
0.61667	-36
0.62500	-36
0.63333	-37
0.64167	-38
0.65000	-39
0.65833	-39
0.66667	-40
0.67500	-40
0.68333	-40
0.69167	-41
0.70000	-41
0.70833	-41
0.71667	-41
0.72500	-42
0.73333	-42
0.74167	-43
0.75000	-43
0.75833	-44
0.76667	-44
0.77500	-44
0.78333	-44
0.79167	-45
0.80000	-45
0.80833	-45
0.81667	-46
0.82500	-47
0.83333	-48
0.84167	-48
0.85000	-49
0.85833	-49
0.86667	-50
0.87500	-51
0.88333	-51
0.89167	-52
0.90000	-52
0.90833	-52
0.91667	-52
0.92500	-53
0.93333	-54
0.94167	-54
0.95000	-55
0.95833	-55
0.96667	-56
0.97500	-56
0.98333	-56
0.99167	-56
1.00000	-56
1.00833	-57
1.01667	-57
1.02500	-58
1.03333	-58
1.04167	-59
1.05000	-59
1.05833	-60
1.06667	-60
1.07500	-61
1.08333	-61
1.09167	-62
1.10000	-63
1.10833	-63
1.11667	-64
1.12500	-64
1.13333	-65
1.14167	-65
1.15000	-65
1.15833	-66
1.16667	-67
1.17500	-68
1.18333	-68
1.19167	-69
1.20000	-69
