R.Time (min)	Intensity
0.00000	-50
0.00833	-50
0.01667	-10
0.02500	-1
0.03333	-2
0.04167	-3
0.05000	-4
0.05833	-5
0.06667	-5
0.07500	-5
0.08333	-5
0.09167	-6
0.10000	-6
0.10833	-7
0.11667	-7
0.12500	-8
0.13333	-8
0.14167	-9
0.15000	-10
0.15833	-10
0.16667	-11
0.17500	-11
0.18333	-11
0.19167	-12
0.20000	-12
0.20833	-13
0.21667	-13
0.22500	-14
0.23333	-14
0.24167	-14
0.25000	-14
0.25833	-15
0.26667	-16
0.27500	-17
0.28333	-18
0.29167	-18
0.30000	-19
0.30833	-20
0.31667	-21
0.32500	-22
0.33333	-23
0.34167	-23
0.35000	-24
0.35833	-25
0.36667	-26
0.37500	-26
0.38333	-27
0.39167	-28
0.40000	-28
0.40833	-29
0.41667	-29
0.42500	-29
0.43333	-30
0.44167	-30
0.45000	-30
0.45833	-31
0.46667	-31
0.47500	-32
0.48333	-32
0.49167	-32
0.50000	-33
0.50833	-33
0.51667	-34
0.52500	-34
0.53333	-34
0.54167	-35
0.55000	-36
0.55833	-36
0.56667	-37
0.57500	-38
0.58333	-39
0.59167	-39
0.60000	-40
0.60833	-41
0.61667	-41
0.62500	-42
0.63333	-43
0.64167	-43
0.65000	-44
0.65833	-45
0.66667	-46
0.67500	-46
0.68333	-47
0.69167	-48
0.70000	-48
0.70833	-49
0.71667	-49
0.72500	-49
0.73333	-49
0.74167	-49
0.75000	-50
0.75833	-50
0.76667	-50
0.77500	-50
0.78333	-51
0.79167	-52
0.80000	-52
0.80833	-53
0.81667	-53
0.82500	-54
0.83333	-54
0.84167	-54
0.85000	-55
0.85833	-55
0.86667	-56
0.87500	-56
0.88333	-57
0.89167	-58
0.90000	-58
0.90833	-59
0.91667	-60
0.92500	-60
0.93333	-61
0.94167	-62
0.95000	-62
0.95833	-63
0.96667	-64
0.97500	-64
0.98333	-65
0.99167	-65
1.00000	-66
1.00833	-67
1.01667	-67
1.02500	-67
1.03333	-67
1.04167	-67
1.05000	-67
1.05833	-67
1.06667	-67
1.07500	-68
1.08333	-68
1.09167	-68
1.10000	-68
1.10833	-69
1.11667	-69
1.12500	-69
1.13333	-70
1.14167	-70
1.15000	-70
1.15833	-71
1.16667	-71
1.17500	-71
1.18333	-72
1.19167	-72
1.20000	-73
1.20833	-73
1.21667	-73
1.22500	-74
1.23333	-75
1.24167	-76
1.25000	-76
1.25833	-76
1.26667	-77
1.27500	-78
1.28333	-79
1.29167	-80
1.30000	-80
1.30833	-81
1.31667	-81
1.32500	-81
1.33333	-82
1.34167	-82
1.35000	-83
1.35833	-83
1.36667	-83
1.37500	-84
1.38333	-84
1.39167	-84
1.40000	-85
1.40833	-85
1.41667	-85
1.42500	-86
1.43333	-87
1.44167	-87
1.45000	-87
1.45833	-87
1.46667	-88
1.47500	-88
1.48333	-88
1.49167	-88
1.50000	-88
1.50833	-88
1.51667	-88
1.52500	-88
1.53333	-89
1.54167	-89
1.55000	-89
1.55833	-89
1.56667	-89
1.57500	-90
1.58333	-90
1.59167	-90
1.60000	-91
1.60833	-92
1.61667	-92
1.62500	-93
1.63333	-93
1.64167	-94
1.65000	-95
1.65833	-95
1.66667	-95
1.67500	-96
1.68333	-96
1.69167	-97
1.70000	-97
1.70833	-98
1.71667	-98
1.72500	-98
1.73333	-98
1.74167	-98
1.75000	-98
1.75833	-98
1.76667	-98
1.77500	-98
1.78333	-98
1.79167	-98
1.80000	-98
1.80833	-98
1.81667	-98
1.82500	-98
1.83333	-98
1.84167	-99
1.85000	-99
1.85833	-100
1.86667	-100
1.87500	-100
1.88333	-100
1.89167	-101
1.90000	-102
1.90833	-103
1.91667	-103
1.92500	-103
1.93333	-103
1.94167	-104
1.95000	-104
1.95833	-105
1.96667	-105
1.97500	-105
1.98333	-106
1.99167	-106
2.00000	-106
2.00833	-106
2.01667	-106
2.02500	-106
2.03333	-107
2.04167	-107
2.05000	-106
2.05833	-106
2.06667	-106
2.07500	-106
2.08333	-106
2.09167	-106
2.10000	-106
2.10833	-106
2.11667	-106
2.12500	-106
2.13333	-105
2.14167	-105
2.15000	-104
2.15833	-104
2.16667	-103
2.17500	-103
2.18333	-102
2.19167	-102
2.20000	-101
2.20833	-101
2.21667	-100
2.22500	-100
2.23333	-100
2.24167	-99
2.25000	-99
2.25833	-99
2.26667	-98
2.27500	-96
2.28333	-95
2.29167	-95
2.30000	-94
2.30833	-92
2.31667	-91
2.32500	-89
2.33333	-87
2.34167	-86
2.35000	-84
2.35833	-81
2.36667	-79
2.37500	-76
2.38333	-73
2.39167	-69
2.40000	-66
2.40833	-62
2.41667	-58
2.42500	-54
2.43333	-49
2.44167	-44
2.45000	-40
2.45833	-34
2.46667	-29
2.47500	-23
2.48333	-17
2.49167	-10
2.50000	-3
2.50833	4
2.51667	11
2.52500	19
2.53333	27
2.54167	36
2.55000	45
2.55833	54
2.56667	64
2.57500	75
2.58333	87
2.59167	99
2.60000	112
2.60833	125
2.61667	140
2.62500	155
2.63333	170
2.64167	187
2.65000	205
2.65833	224
2.66667	244
2.67500	265
2.68333	287
2.69167	310
2.70000	335
2.70833	361
2.71667	388
2.72500	416
2.73333	446
2.74167	478
2.75000	511
2.75833	546
2.76667	582
2.77500	621
2.78333	661
2.79167	703
2.80000	748
2.80833	795
2.81667	844
2.82500	896
2.83333	951
2.84167	1008
2.85000	1069
2.85833	1132
2.86667	1199
2.87500	1269
2.88333	1343
2.89167	1420
2.90000	1502
2.90833	1588
2.91667	1677
2.92500	1771
2.93333	1870
2.94167	1973
2.95000	2080
2.95833	2193
2.96667	2311
2.97500	2433
2.98333	2561
2.99167	2694
3.00000	2832
3.00833	2975
3.01667	3123
3.02500	3277
3.03333	3436
3.04167	3600
3.05000	3769
3.05833	3943
3.06667	4121
3.07500	4304
3.08333	4490
3.09167	4680
3.10000	4873
3.10833	5069
3.11667	5268
3.12500	5469
3.13333	5672
3.14167	5875
3.15000	6080
3.15833	6284
3.16667	6488
3.17500	6691
3.18333	6892
3.19167	7090
3.20000	7285
3.20833	7475
3.21667	7661
3.22500	7842
3.23333	8017
3.24167	8184
3.25000	8344
3.25833	8497
3.26667	8640
3.27500	8775
3.28333	8899
3.29167	9014
3.30000	9117
3.30833	9209
3.31667	9290
3.32500	9358
3.33333	9414
3.34167	9458
3.35000	9489
3.35833	9507
3.36667	9513
3.37500	9505
3.38333	9485
3.39167	9452
3.40000	9406
3.40833	9349
3.41667	9280
3.42500	9199
3.43333	9106
3.44167	9003
3.45000	8889
3.45833	8765
3.46667	8632
3.47500	8489
3.48333	8339
3.49167	8181
3.50000	8015
3.50833	7843
3.51667	7665
3.52500	7482
3.53333	7295
3.54167	7103
3.55000	6908
3.55833	6711
3.56667	6512
3.57500	6311
3.58333	6110
3.59167	5908
3.60000	5706
3.60833	5506
3.61667	5306
3.62500	5108
3.63333	4912
3.64167	4719
3.65000	4529
3.65833	4342
3.66667	4159
3.67500	3979
3.68333	3803
3.69167	3632
3.70000	3466
3.70833	3304
3.71667	3147
3.72500	2994
3.73333	2847
3.74167	2705
3.75000	2568
3.75833	2436
3.76667	2309
3.77500	2187
3.78333	2070
3.79167	1958
3.80000	1851
3.80833	1748
3.81667	1650
3.82500	1557
3.83333	1468
3.84167	1384
3.85000	1303
3.85833	1227
3.86667	1155
3.87500	1087
3.88333	1022
3.89167	961
3.90000	903
3.90833	849
3.91667	797
3.92500	748
3.93333	702
3.94167	659
3.95000	618
3.95833	580
3.96667	544
3.97500	510
3.98333	478
3.99167	448
4.00000	420
4.00833	394
4.01667	369
4.02500	346
4.03333	324
4.04167	304
4.05000	285
4.05833	267
4.06667	250
4.07500	234
4.08333	219
4.09167	204
4.10000	191
4.10833	178
4.11667	166
4.12500	155
4.13333	144
4.14167	133
4.15000	123
4.15833	114
4.16667	105
4.17500	96
4.18333	88
4.19167	80
4.20000	72
4.20833	64
4.21667	57
4.22500	50
4.23333	42
4.24167	35
4.25000	28
4.25833	21
4.26667	15
4.27500	8
4.28333	2
4.29167	-3
4.30000	-9
4.30833	-14
4.31667	-20
4.32500	-25
4.33333	-30
4.34167	-35
4.35000	-39
4.35833	-44
4.36667	-48
4.37500	-53
4.38333	-57
4.39167	-61
4.40000	-65
4.40833	-68
4.41667	-72
4.42500	-75
4.43333	-78
4.44167	-81
4.45000	-84
4.45833	-87
4.46667	-90
4.47500	-92
4.48333	-94
4.49167	-97
4.50000	-99
4.50833	-101
4.51667	-103
4.52500	-105
4.53333	-106
4.54167	-108
4.55000	-110
4.55833	-112
4.56667	-114
4.57500	-115
4.58333	-117
4.59167	-118
4.60000	-120
4.60833	-121
4.61667	-123
4.62500	-124
4.63333	-125
4.64167	-126
4.65000	-127
4.65833	-128
4.66667	-129
4.67500	-129
4.68333	-130
4.69167	-131
4.70000	-131
4.70833	-132
4.71667	-132
4.72500	-133
4.73333	-133
4.74167	-133
4.75000	-133
4.75833	-132
4.76667	-132
4.77500	-132
4.78333	-132
4.79167	-132
4.80000	-132
4.80833	-132
4.81667	-132
4.82500	-132
4.83333	-132
4.84167	-132
4.85000	-132
4.85833	-132
4.86667	-132
4.87500	-132
4.88333	-132
4.89167	-132
4.90000	-132
4.90833	-132
4.91667	-133
4.92500	-133
4.93333	-133
4.94167	-133
4.95000	-133
4.95833	-133
4.96667	-132
4.97500	-132
4.98333	-132
4.99167	-132
5.00000	-132
5.00833	-132
5.01667	-132
5.02500	-132
5.03333	-132
5.04167	-132
5.05000	-132
5.05833	-132
5.06667	-131
5.07500	-131
5.08333	-130
5.09167	-130
5.10000	-129
5.10833	-129
5.11667	-129
5.12500	-129
5.13333	-129
5.14167	-128
5.15000	-128
5.15833	-128
5.16667	-127
5.17500	-126
5.18333	-126
5.19167	-126
5.20000	-126
5.20833	-126
5.21667	-126
5.22500	-126
5.23333	-127
5.24167	-127
5.25000	-127
5.25833	-127
5.26667	-127
5.27500	-127
5.28333	-127
5.29167	-127
5.30000	-128
5.30833	-128
5.31667	-128
5.32500	-129
5.33333	-130
5.34167	-130
5.35000	-131
5.35833	-131
5.36667	-131
5.37500	-132
5.38333	-133
5.39167	-134
5.40000	-134
5.40833	-135
5.41667	-135
5.42500	-136
5.43333	-136
5.44167	-137
5.45000	-137
5.45833	-138
5.46667	-139
5.47500	-139
5.48333	-140
5.49167	-140
5.50000	-141
5.50833	-141
5.51667	-141
5.52500	-142
5.53333	-142
5.54167	-142
5.55000	-142
5.55833	-143
5.56667	-143
5.57500	-144
5.58333	-145
5.59167	-146
5.60000	-146
5.60833	-146
5.61667	-146
5.62500	-147
5.63333	-146
5.64167	-146
5.65000	-146
5.65833	-146
5.66667	-146
5.67500	-146
5.68333	-146
5.69167	-146
5.70000	-146
5.70833	-146
5.71667	-146
5.72500	-147
5.73333	-147
5.74167	-147
5.75000	-148
5.75833	-148
5.76667	-148
5.77500	-148
5.78333	-148
5.79167	-149
5.80000	-149
5.80833	-149
5.81667	-149
5.82500	-149
5.83333	-149
5.84167	-149
5.85000	-150
5.85833	-150
5.86667	-150
5.87500	-150
5.88333	-150
5.89167	-151
5.90000	-151
5.90833	-151
5.91667	-151
5.92500	-151
5.93333	-151
5.94167	-151
5.95000	-152
5.95833	-152
5.96667	-152
5.97500	-152
5.98333	-152
5.99167	-152
6.00000	-153
6.00833	-153
6.01667	-153
6.02500	-154
6.03333	-154
6.04167	-154
6.05000	-154
6.05833	-154
6.06667	-155
6.07500	-155
6.08333	-156
6.09167	-156
6.10000	-156
6.10833	-156
6.11667	-155
6.12500	-155
6.13333	-155
6.14167	-155
6.15000	-155
6.15833	-155
6.16667	-155
6.17500	-155
6.18333	-155
6.19167	-155
6.20000	-155
6.20833	-155
6.21667	-155
6.22500	-155
6.23333	-156
6.24167	-156
6.25000	-155
6.25833	-155
6.26667	-154
6.27500	-154
6.28333	-153
6.29167	-153
6.30000	-153
6.30833	-153
6.31667	-153
6.32500	-153
6.33333	-153
6.34167	-152
6.35000	-152
6.35833	-152
6.36667	-152
6.37500	-152
6.38333	-153
6.39167	-153
6.40000	-152
6.40833	-152
6.41667	-153
6.42500	-153
6.43333	-153
6.44167	-153
6.45000	-153
6.45833	-153
6.46667	-153
6.47500	-153
6.48333	-154
6.49167	-154
6.50000	-154
6.50833	-155
6.51667	-155
6.52500	-155
6.53333	-155
6.54167	-156
6.55000	-156
6.55833	-156
6.56667	-156
6.57500	-157
6.58333	-157
6.59167	-157
6.60000	-157
6.60833	-157
6.61667	-158
6.62500	-158
6.63333	-158
6.64167	-158
6.65000	-158
6.65833	-158
6.66667	-158
6.67500	-158
6.68333	-157
6.69167	-157
6.70000	-157
6.70833	-156
6.71667	-156
6.72500	-156
6.73333	-156
6.74167	-156
6.75000	-156
6.75833	-156
6.76667	-156
6.77500	-156
6.78333	-157
6.79167	-158
6.80000	-158
6.80833	-158
6.81667	-158
6.82500	-158
6.83333	-158
6.84167	-158
6.85000	-158
6.85833	-158
6.86667	-158
6.87500	-159
6.88333	-159
6.89167	-159
6.90000	-159
6.90833	-159
6.91667	-159
6.92500	-159
6.93333	-159
6.94167	-159
6.95000	-158
6.95833	-158
6.96667	-158
6.97500	-158
6.98333	-157
6.99167	-157
7.00000	-156
7.00833	-155
7.01667	-154
7.02500	-154
7.03333	-153
7.04167	-151
7.05000	-149
7.05833	-147
7.06667	-144
7.07500	-140
7.08333	-137
7.09167	-132
7.10000	-128
7.10833	-122
7.11667	-116
7.12500	-108
7.13333	-99
7.14167	-88
7.15000	-76
7.15833	-63
7.16667	-48
7.17500	-32
7.18333	-13
7.19167	8
7.20000	31
7.20833	55
7.21667	82
7.22500	110
7.23333	140
7.24167	171
7.25000	203
7.25833	236
7.26667	267
7.27500	296
7.28333	321
7.29167	341
7.30000	352
7.30833	356
7.31667	350
7.32500	336
7.33333	316
7.34167	297
7.35000	286
7.35833	295
7.36667	340
7.37500	436
7.38333	605
7.39167	864
7.40000	1235
7.40833	1735
7.41667	2381
7.42500	3184
7.43333	4150
7.44167	5279
7.45000	6563
7.45833	7986
7.46667	9522
7.47500	11133
7.48333	12773
7.49167	14386
7.50000	15906
7.50833	17268
7.51667	18407
7.52500	19265
7.53333	19801
7.54167	19990
7.55000	19829
7.55833	19338
7.56667	18555
7.57500	17531
7.58333	16328
7.59167	15012
7.60000	13642
7.60833	12273
7.61667	10950
7.62500	9707
7.63333	8566
7.64167	7540
7.65000	6632
7.65833	5841
7.66667	5159
7.67500	4577
7.68333	4082
7.69167	3662
7.70000	3306
7.70833	3004
7.71667	2746
7.72500	2524
7.73333	2331
7.74167	2161
7.75000	2011
7.75833	1877
7.76667	1755
7.77500	1645
7.78333	1543
7.79167	1450
7.80000	1363
7.80833	1283
7.81667	1208
7.82500	1137
7.83333	1071
7.84167	1008
7.85000	949
7.85833	892
7.86667	838
7.87500	786
7.88333	737
7.89167	691
7.90000	647
7.90833	606
7.91667	568
7.92500	533
7.93333	500
7.94167	471
7.95000	444
7.95833	420
7.96667	399
7.97500	381
7.98333	365
7.99167	351
8.00000	340
8.00833	331
8.01667	323
8.02500	316
8.03333	310
8.04167	304
8.05000	297
8.05833	291
8.06667	285
8.07500	278
8.08333	270
8.09167	262
8.10000	254
8.10833	245
8.11667	236
8.12500	227
8.13333	218
8.14167	209
8.15000	201
8.15833	192
8.16667	184
8.17500	176
8.18333	168
8.19167	162
8.20000	155
8.20833	149
8.21667	144
8.22500	139
8.23333	134
8.24167	130
8.25000	126
8.25833	122
8.26667	119
8.27500	117
8.28333	115
8.29167	113
8.30000	111
8.30833	110
8.31667	108
8.32500	107
8.33333	106
8.34167	105
8.35000	105
8.35833	104
8.36667	103
8.37500	102
8.38333	101
8.39167	99
8.40000	98
8.40833	98
8.41667	97
8.42500	96
8.43333	95
8.44167	94
8.45000	93
8.45833	92
8.46667	91
8.47500	89
8.48333	88
8.49167	87
8.50000	86
8.50833	85
8.51667	83
8.52500	81
8.53333	79
8.54167	77
8.55000	75
8.55833	74
8.56667	73
8.57500	72
8.58333	71
8.59167	70
8.60000	69
8.60833	68
8.61667	68
8.62500	68
8.63333	69
8.64167	70
8.65000	71
8.65833	73
8.66667	75
8.67500	78
8.68333	82
8.69167	85
8.70000	90
8.70833	94
8.71667	99
8.72500	104
8.73333	109
8.74167	114
8.75000	119
8.75833	125
8.76667	130
8.77500	135
8.78333	141
8.79167	146
8.80000	151
8.80833	157
8.81667	163
8.82500	170
8.83333	178
8.84167	187
8.85000	197
8.85833	210
8.86667	225
8.87500	243
8.88333	265
8.89167	292
8.90000	324
8.90833	364
8.91667	410
8.92500	465
8.93333	528
8.94167	600
8.95000	682
8.95833	773
8.96667	874
8.97500	983
8.98333	1099
8.99167	1221
9.00000	1346
9.00833	1474
9.01667	1601
9.02500	1725
9.03333	1843
9.04167	1953
9.05000	2053
9.05833	2140
9.06667	2212
9.07500	2267
9.08333	2305
9.09167	2326
9.10000	2328
9.10833	2313
9.11667	2282
9.12500	2236
9.13333	2176
9.14167	2104
9.15000	2022
9.15833	1932
9.16667	1836
9.17500	1736
9.18333	1634
9.19167	1531
9.20000	1429
9.20833	1329
9.21667	1232
9.22500	1139
9.23333	1052
9.24167	969
9.25000	892
9.25833	820
9.26667	755
9.27500	695
9.28333	642
9.29167	594
9.30000	550
9.30833	512
9.31667	479
9.32500	449
9.33333	424
9.34167	403
9.35000	386
9.35833	372
9.36667	363
9.37500	357
9.38333	355
9.39167	358
9.40000	366
9.40833	380
9.41667	400
9.42500	427
9.43333	463
9.44167	510
9.45000	570
9.45833	646
9.46667	739
9.47500	855
9.48333	997
9.49167	1170
9.50000	1379
9.50833	1629
9.51667	1926
9.52500	2275
9.53333	2680
9.54167	3146
9.55000	3677
9.55833	4275
9.56667	4941
9.57500	5674
9.58333	6472
9.59167	7329
9.60000	8239
9.60833	9191
9.61667	10176
9.62500	11180
9.63333	12188
9.64167	13185
9.65000	14156
9.65833	15084
9.66667	15955
9.67500	16754
9.68333	17469
9.69167	18089
9.70000	18607
9.70833	19017
9.71667	19319
9.72500	19512
9.73333	19600
9.74167	19590
9.75000	19489
9.75833	19309
9.76667	19060
9.77500	18756
9.78333	18409
9.79167	18035
9.80000	17645
9.80833	17252
9.81667	16868
9.82500	16503
9.83333	16166
9.84167	15866
9.85000	15607
9.85833	15396
9.86667	15236
9.87500	15128
9.88333	15076
9.89167	15078
9.90000	15134
9.90833	15243
9.91667	15404
9.92500	15612
9.93333	15867
9.94167	16164
9.95000	16500
9.95833	16874
9.96667	17280
9.97500	17716
9.98333	18178
9.99167	18664
10.00000	19169
10.00833	19690
10.01667	20224
10.02500	20765
10.03333	21309
10.04167	21846
10.05000	22366
10.05833	22852
10.06667	23280
10.07500	23620
10.08333	23835
10.09167	23886
10.10000	23736
10.10833	23352
10.11667	22718
10.12500	21833
10.13333	20715
