R.Time (min)	Intensity
0.00000	-26
0.00833	-26
0.01667	-1
0.02500	-1
0.03333	-2
0.04167	-2
0.05000	-3
0.05833	-4
0.06667	-4
0.07500	-4
0.08333	-4
0.09167	-4
0.10000	-4
0.10833	-4
0.11667	-4
0.12500	-4
0.13333	-4
0.14167	-5
0.15000	-5
0.15833	-5
0.16667	-6
0.17500	-6
0.18333	-7
0.19167	-7
0.20000	-8
0.20833	-8
0.21667	-9
0.22500	-9
0.23333	-10
0.24167	-11
0.25000	-12
0.25833	-13
0.26667	-14
0.27500	-14
0.28333	-15
0.29167	-16
0.30000	-17
0.30833	-18
0.31667	-18
0.32500	-18
0.33333	-19
0.34167	-20
0.35000	-21
0.35833	-22
0.36667	-23
0.37500	-24
0.38333	-25
0.39167	-25
0.40000	-26
0.40833	-26
0.41667	-26
0.42500	-27
0.43333	-27
0.44167	-27
0.45000	-27
0.45833	-28
0.46667	-28
0.47500	-29
0.48333	-29
0.49167	-29
0.50000	-30
0.50833	-31
0.51667	-31
0.52500	-32
0.53333	-32
0.54167	-33
0.55000	-33
0.55833	-33
0.56667	-33
0.57500	-33
0.58333	-34
0.59167	-34
0.60000	-35
0.60833	-35
0.61667	-36
0.62500	-36
0.63333	-36
0.64167	-37
0.65000	-37
0.65833	-37
0.66667	-38
0.67500	-38
0.68333	-38
0.69167	-39
0.70000	-40
0.70833	-40
0.71667	-41
0.72500	-42
0.73333	-42
0.74167	-43
0.75000	-44
0.75833	-45
0.76667	-46
0.77500	-46
0.78333	-46
0.79167	-47
0.80000	-47
0.80833	-48
0.81667	-48
0.82500	-49
0.83333	-49
0.84167	-49
0.85000	-49
0.85833	-49
0.86667	-49
0.87500	-50
0.88333	-50
0.89167	-51
0.90000	-51
0.90833	-52
0.91667	-52
0.92500	-53
0.93333	-53
0.94167	-54
0.95000	-54
0.95833	-54
0.96667	-55
0.97500	-55
0.98333	-55
0.99167	-55
1.00000	-56
1.00833	-56
1.01667	-57
1.02500	-57
1.03333	-57
1.04167	-57
1.05000	-58
1.05833	-58
1.06667	-59
1.07500	-59
