R.Time (min)	Intensity
0.00000	-6
0.00833	-6
0.01667	0
0.02500	1
0.03333	1
0.04167	0
0.05000	-0
0.05833	-1
0.06667	-1
0.07500	-1
0.08333	-2
0.09167	-1
0.10000	-1
0.10833	-0
0.11667	-0
0.12500	0
0.13333	0
0.14167	0
0.15000	-0
0.15833	-0
0.16667	-1
0.17500	-1
0.18333	-1
0.19167	-2
0.20000	-2
0.20833	-2
0.21667	-3
0.22500	-3
0.23333	-3
0.24167	-3
0.25000	-3
0.25833	-3
0.26667	-3
0.27500	-4
0.28333	-4
0.29167	-4
0.30000	-4
0.30833	-4
0.31667	-5
0.32500	-5
0.33333	-5
0.34167	-4
0.35000	-5
0.35833	-5
0.36667	-5
0.37500	-6
0.38333	-6
0.39167	-6
0.40000	-6
0.40833	-7
0.41667	-7
0.42500	-7
0.43333	-7
0.44167	-7
0.45000	-7
0.45833	-8
0.46667	-8
0.47500	-8
0.48333	-8
0.49167	-8
0.50000	-8
0.50833	-9
0.51667	-9
0.52500	-9
0.53333	-9
0.54167	-9
0.55000	-9
0.55833	-9
0.56667	-9
0.57500	-9
0.58333	-9
0.59167	-9
0.60000	-9
0.60833	-9
0.61667	-9
0.62500	-9
0.63333	-9
0.64167	-9
0.65000	-9
0.65833	-9
0.66667	-9
0.67500	-9
0.68333	-9
0.69167	-9
0.70000	-8
0.70833	-8
0.71667	-8
0.72500	-9
0.73333	-9
0.74167	-9
0.75000	-9
0.75833	-9
0.76667	-9
0.77500	-10
0.78333	-10
0.79167	-10
0.80000	-10
0.80833	-10
0.81667	-10
0.82500	-10
0.83333	-11
0.84167	-11
0.85000	-11
0.85833	-11
0.86667	-11
0.87500	-10
0.88333	-10
0.89167	-10
0.90000	-10
0.90833	-11
0.91667	-11
0.92500	-11
0.93333	-12
0.94167	-12
0.95000	-12
0.95833	-12
0.96667	-12
0.97500	-12
0.98333	-12
0.99167	-13
1.00000	-13
1.00833	-13
1.01667	-14
1.02500	-14
1.03333	-14
1.04167	-14
1.05000	-13
1.05833	-13
1.06667	-13
1.07500	-13
1.08333	-13
1.09167	-13
1.10000	-13
1.10833	-13
1.11667	-13
1.12500	-14
1.13333	-14
1.14167	-14
1.15000	-14
1.15833	-14
1.16667	-14
1.17500	-14
1.18333	-14
1.19167	-15
1.20000	-14
1.20833	-14
1.21667	-14
1.22500	-13
1.23333	-13
1.24167	-13
1.25000	-13
1.25833	-13
1.26667	-13
1.27500	-12
1.28333	-12
1.29167	-12
1.30000	-12
1.30833	-12
1.31667	-12
1.32500	-12
1.33333	-11
1.34167	-11
1.35000	-11
1.35833	-11
1.36667	-11
1.37500	-11
1.38333	-11
1.39167	-10
1.40000	-10
1.40833	-10
1.41667	-10
1.42500	-10
1.43333	-10
1.44167	-10
1.45000	-10
1.45833	-10
1.46667	-9
1.47500	-9
1.48333	-9
1.49167	-9
1.50000	-9
1.50833	-9
1.51667	-9
1.52500	-9
1.53333	-8
1.54167	-8
1.55000	-8
1.55833	-8
1.56667	-8
1.57500	-8
1.58333	-8
1.59167	-8
1.60000	-7
1.60833	-7
1.61667	-7
1.62500	-8
1.63333	-8
1.64167	-8
1.65000	-8
1.65833	-8
1.66667	-9
1.67500	-8
1.68333	-8
1.69167	-8
