R.Time (min)	Intensity
0.00000	-10
0.00833	-10
0.01667	-0
0.02500	-0
0.03333	-0
0.04167	-1
0.05000	-1
0.05833	-1
0.06667	-1
0.07500	-1
0.08333	-2
0.09167	-2
0.10000	-2
0.10833	-1
0.11667	-1
0.12500	-1
0.13333	-1
0.14167	-1
0.15000	-1
0.15833	-1
0.16667	-1
0.17500	-1
0.18333	-1
0.19167	-1
0.20000	-1
0.20833	-1
0.21667	-1
0.22500	-1
0.23333	-1
0.24167	-2
0.25000	-2
0.25833	-2
0.26667	-2
0.27500	-2
0.28333	-2
0.29167	-2
0.30000	-2
0.30833	-3
0.31667	-3
0.32500	-3
0.33333	-3
0.34167	-4
0.35000	-4
0.35833	-5
0.36667	-5
0.37500	-5
0.38333	-5
0.39167	-5
0.40000	-6
0.40833	-6
0.41667	-6
0.42500	-6
0.43333	-6
0.44167	-7
0.45000	-7
0.45833	-8
0.46667	-8
0.47500	-9
0.48333	-9
0.49167	-9
0.50000	-10
0.50833	-10
0.51667	-10
0.52500	-11
0.53333	-11
0.54167	-11
0.55000	-11
0.55833	-12
0.56667	-12
0.57500	-12
0.58333	-13
0.59167	-13
0.60000	-13
0.60833	-13
0.61667	-13
0.62500	-12
0.63333	-12
0.64167	-12
0.65000	-12
0.65833	-12
0.66667	-12
0.67500	-13
0.68333	-13
0.69167	-13
0.70000	-13
0.70833	-13
0.71667	-13
0.72500	-13
0.73333	-13
0.74167	-13
0.75000	-13
0.75833	-13
0.76667	-14
0.77500	-14
0.78333	-14
0.79167	-15
0.80000	-15
0.80833	-15
0.81667	-15
0.82500	-15
0.83333	-15
0.84167	-15
0.85000	-15
0.85833	-15
0.86667	-15
0.87500	-16
0.88333	-15
0.89167	-16
0.90000	-16
0.90833	-16
0.91667	-16
0.92500	-16
0.93333	-16
0.94167	-15
0.95000	-15
0.95833	-15
0.96667	-16
0.97500	-16
0.98333	-16
0.99167	-16
1.00000	-17
1.00833	-17
1.01667	-17
1.02500	-17
1.03333	-18
1.04167	-18
1.05000	-18
1.05833	-19
1.06667	-19
1.07500	-18
1.08333	-18
1.09167	-18
1.10000	-18
1.10833	-18
1.11667	-18
1.12500	-18
1.13333	-19
1.14167	-19
1.15000	-19
1.15833	-20
1.16667	-20
1.17500	-20
1.18333	-20
1.19167	-20
1.20000	-20
1.20833	-20
1.21667	-20
1.22500	-20
1.23333	-21
1.24167	-21
1.25000	-21
1.25833	-21
1.26667	-21
1.27500	-22
1.28333	-22
1.29167	-22
1.30000	-22
1.30833	-23
1.31667	-23
1.32500	-24
1.33333	-24
1.34167	-25
1.35000	-25
1.35833	-25
1.36667	-25
1.37500	-25
1.38333	-25
1.39167	-26
1.40000	-26
1.40833	-26
1.41667	-26
1.42500	-26
1.43333	-27
1.44167	-27
1.45000	-27
1.45833	-27
1.46667	-27
1.47500	-27
1.48333	-27
1.49167	-27
1.50000	-27
1.50833	-27
1.51667	-28
1.52500	-28
1.53333	-27
1.54167	-27
1.55000	-27
1.55833	-27
1.56667	-27
1.57500	-28
1.58333	-28
1.59167	-28
1.60000	-27
1.60833	-27
1.61667	-27
1.62500	-27
1.63333	-27
1.64167	-26
1.65000	-26
1.65833	-26
1.66667	-27
1.67500	-27
1.68333	-27
1.69167	-27
1.70000	-27
1.70833	-27
1.71667	-27
1.72500	-26
1.73333	-26
1.74167	-26
1.75000	-26
1.75833	-26
1.76667	-26
1.77500	-26
1.78333	-27
1.79167	-26
1.80000	-27
1.80833	-27
1.81667	-27
1.82500	-28
1.83333	-27
1.84167	-27
1.85000	-27
1.85833	-26
1.86667	-26
1.87500	-26
1.88333	-26
1.89167	-26
1.90000	-26
1.90833	-26
1.91667	-26
1.92500	-26
1.93333	-26
1.94167	-25
1.95000	-25
1.95833	-26
1.96667	-26
1.97500	-26
1.98333	-26
1.99167	-26
2.00000	-26
2.00833	-26
2.01667	-25
2.02500	-25
2.03333	-25
2.04167	-25
2.05000	-25
2.05833	-25
2.06667	-24
2.07500	-24
2.08333	-25
2.09167	-25
2.10000	-25
2.10833	-25
2.11667	-25
2.12500	-25
2.13333	-25
2.14167	-25
2.15000	-25
2.15833	-25
2.16667	-25
2.17500	-25
2.18333	-25
2.19167	-25
2.20000	-25
2.20833	-24
2.21667	-24
2.22500	-24
2.23333	-23
2.24167	-23
2.25000	-22
2.25833	-21
2.26667	-21
2.27500	-20
2.28333	-20
2.29167	-19
2.30000	-18
2.30833	-17
2.31667	-16
2.32500	-15
2.33333	-14
2.34167	-13
2.35000	-12
2.35833	-11
2.36667	-10
2.37500	-9
2.38333	-7
2.39167	-5
2.40000	-3
2.40833	-1
2.41667	1
2.42500	3
2.43333	5
2.44167	8
2.45000	10
2.45833	12
2.46667	15
2.47500	18
2.48333	20
2.49167	23
2.50000	27
2.50833	30
2.51667	34
2.52500	38
2.53333	42
2.54167	46
2.55000	51
2.55833	55
2.56667	60
2.57500	65
2.58333	70
2.59167	76
2.60000	82
2.60833	88
2.61667	95
2.62500	102
2.63333	109
2.64167	117
2.65000	125
2.65833	134
2.66667	142
2.67500	152
2.68333	162
2.69167	172
2.70000	183
2.70833	194
2.71667	206
2.72500	219
2.73333	232
2.74167	246
2.75000	261
2.75833	277
2.76667	293
2.77500	311
2.78333	329
2.79167	349
2.80000	370
2.80833	391
2.81667	414
2.82500	438
2.83333	463
2.84167	489
2.85000	517
2.85833	546
2.86667	577
2.87500	609
2.88333	643
2.89167	678
2.90000	715
2.90833	754
2.91667	795
2.92500	839
2.93333	884
2.94167	932
2.95000	981
2.95833	1033
2.96667	1087
2.97500	1143
2.98333	1201
2.99167	1262
3.00000	1325
3.00833	1391
3.01667	1459
3.02500	1529
3.03333	1602
3.04167	1678
3.05000	1755
3.05833	1835
3.06667	1917
3.07500	2001
3.08333	2087
3.09167	2175
3.10000	2264
3.10833	2354
3.11667	2446
3.12500	2540
3.13333	2634
3.14167	2730
3.15000	2826
3.15833	2922
3.16667	3018
3.17500	3114
3.18333	3209
3.19167	3304
3.20000	3397
3.20833	3489
3.21667	3579
3.22500	3667
3.23333	3752
3.24167	3835
3.25000	3914
3.25833	3990
3.26667	4062
3.27500	4130
3.28333	4193
3.29167	4252
3.30000	4307
3.30833	4357
3.31667	4401
3.32500	4440
3.33333	4473
3.34167	4501
3.35000	4522
3.35833	4538
3.36667	4547
3.37500	4550
3.38333	4548
3.39167	4539
3.40000	4524
3.40833	4503
3.41667	4476
3.42500	4443
3.43333	4405
3.44167	4361
3.45000	4313
3.45833	4259
3.46667	4201
3.47500	4138
3.48333	4070
3.49167	3999
3.50000	3925
3.50833	3847
3.51667	3766
3.52500	3682
3.53333	3595
3.54167	3506
3.55000	3416
3.55833	3324
3.56667	3230
3.57500	3135
3.58333	3040
3.59167	2945
3.60000	2849
3.60833	2753
3.61667	2658
3.62500	2563
3.63333	2469
3.64167	2376
3.65000	2284
3.65833	2194
3.66667	2106
3.67500	2020
3.68333	1935
3.69167	1852
3.70000	1771
3.70833	1693
3.71667	1616
3.72500	1543
3.73333	1471
3.74167	1403
3.75000	1336
3.75833	1272
3.76667	1210
3.77500	1150
3.78333	1093
3.79167	1039
3.80000	987
3.80833	937
3.81667	890
3.82500	845
3.83333	802
3.84167	761
3.85000	723
3.85833	687
3.86667	652
3.87500	620
3.88333	589
3.89167	560
3.90000	532
3.90833	507
3.91667	483
3.92500	460
3.93333	438
3.94167	418
3.95000	399
3.95833	382
3.96667	365
3.97500	350
3.98333	336
3.99167	322
4.00000	309
4.00833	297
4.01667	286
4.02500	276
4.03333	266
4.04167	257
4.05000	249
4.05833	240
4.06667	233
4.07500	225
4.08333	219
4.09167	212
4.10000	206
4.10833	201
4.11667	195
4.12500	189
4.13333	184
4.14167	179
4.15000	173
4.15833	168
4.16667	162
4.17500	157
4.18333	153
4.19167	148
4.20000	143
4.20833	139
4.21667	134
4.22500	130
4.23333	125
4.24167	121
4.25000	117
4.25833	114
4.26667	110
4.27500	106
4.28333	102
4.29167	98
4.30000	94
4.30833	91
4.31667	87
4.32500	84
4.33333	80
4.34167	77
4.35000	73
4.35833	69
4.36667	66
4.37500	63
4.38333	59
4.39167	56
4.40000	53
4.40833	50
4.41667	47
4.42500	44
4.43333	41
4.44167	38
4.45000	35
4.45833	33
4.46667	30
4.47500	28
4.48333	26
4.49167	23
4.50000	21
4.50833	19
4.51667	18
4.52500	16
4.53333	14
4.54167	12
4.55000	11
4.55833	9
4.56667	7
4.57500	6
4.58333	5
4.59167	3
4.60000	2
4.60833	1
4.61667	1
4.62500	-0
