R.Time (min)	Intensity
0.00000	-31
0.00833	-31
0.01667	-13
0.02500	-0
0.03333	-1
0.04167	-2
0.05000	-3
0.05833	-3
0.06667	-3
0.07500	-4
0.08333	-4
0.09167	-4
0.10000	-4
0.10833	-4
0.11667	-5
0.12500	-5
0.13333	-5
0.14167	-5
0.15000	-6
0.15833	-6
0.16667	-6
0.17500	-6
0.18333	-6
0.19167	-6
0.20000	-7
0.20833	-7
0.21667	-7
0.22500	-7
0.23333	-8
0.24167	-8
0.25000	-8
0.25833	-8
0.26667	-9
0.27500	-9
0.28333	-10
0.29167	-10
0.30000	-11
0.30833	-11
0.31667	-12
0.32500	-13
0.33333	-14
0.34167	-15
0.35000	-15
0.35833	-16
0.36667	-16
0.37500	-17
0.38333	-18
0.39167	-19
0.40000	-19
0.40833	-20
0.41667	-20
0.42500	-21
0.43333	-21
0.44167	-21
0.45000	-22
0.45833	-22
0.46667	-23
0.47500	-23
0.48333	-24
0.49167	-24
0.50000	-25
0.50833	-25
0.51667	-26
0.52500	-26
0.53333	-27
0.54167	-27
0.55000	-28
0.55833	-29
0.56667	-29
0.57500	-29
0.58333	-30
0.59167	-30
0.60000	-30
0.60833	-31
0.61667	-32
0.62500	-33
0.63333	-34
0.64167	-34
0.65000	-34
0.65833	-35
0.66667	-35
0.67500	-36
0.68333	-36
0.69167	-37
0.70000	-37
0.70833	-38
0.71667	-38
0.72500	-39
0.73333	-40
0.74167	-40
0.75000	-41
0.75833	-41
0.76667	-42
0.77500	-42
0.78333	-42
0.79167	-42
0.80000	-42
0.80833	-42
0.81667	-42
0.82500	-43
0.83333	-43
0.84167	-43
0.85000	-43
0.85833	-43
0.86667	-44
0.87500	-44
0.88333	-44
0.89167	-44
0.90000	-44
0.90833	-44
0.91667	-44
0.92500	-45
0.93333	-46
0.94167	-46
0.95000	-46
0.95833	-47
0.96667	-48
0.97500	-49
0.98333	-50
0.99167	-50
1.00000	-51
1.00833	-52
1.01667	-53
1.02500	-54
1.03333	-55
1.04167	-55
1.05000	-56
1.05833	-56
1.06667	-57
1.07500	-57
1.08333	-58
1.09167	-59
1.10000	-59
1.10833	-59
1.11667	-59
1.12500	-59
1.13333	-60
1.14167	-60
1.15000	-60
1.15833	-61
1.16667	-61
1.17500	-61
1.18333	-62
1.19167	-62
1.20000	-62
1.20833	-63
1.21667	-63
1.22500	-64
1.23333	-64
1.24167	-64
1.25000	-65
1.25833	-65
1.26667	-65
1.27500	-65
1.28333	-65
1.29167	-65
1.30000	-65
1.30833	-65
1.31667	-66
1.32500	-66
1.33333	-66
1.34167	-67
1.35000	-67
1.35833	-68
1.36667	-69
1.37500	-69
1.38333	-70
1.39167	-70
1.40000	-70
1.40833	-70
1.41667	-70
1.42500	-71
1.43333	-71
1.44167	-71
1.45000	-72
1.45833	-72
1.46667	-73
1.47500	-73
1.48333	-74
1.49167	-74
1.50000	-75
1.50833	-75
1.51667	-75
1.52500	-76
1.53333	-76
1.54167	-76
1.55000	-76
1.55833	-76
1.56667	-76
1.57500	-76
1.58333	-77
1.59167	-77
1.60000	-77
1.60833	-77
1.61667	-78
1.62500	-78
1.63333	-78
1.64167	-78
1.65000	-78
1.65833	-79
1.66667	-79
1.67500	-79
1.68333	-78
1.69167	-78
1.70000	-78
1.70833	-79
1.71667	-79
1.72500	-79
1.73333	-79
1.74167	-79
1.75000	-80
1.75833	-80
1.76667	-80
1.77500	-79
1.78333	-80
1.79167	-80
1.80000	-80
1.80833	-80
1.81667	-80
1.82500	-80
