R.Time (min)	Intensity
0.00000	-15
0.00833	-15
0.01667	-3
0.02500	-0
0.03333	-1
0.04167	-1
0.05000	-2
0.05833	-2
0.06667	-2
0.07500	-3
0.08333	-3
0.09167	-2
0.10000	-2
0.10833	-2
0.11667	-2
0.12500	-2
0.13333	-2
0.14167	-2
0.15000	-2
0.15833	-2
0.16667	-3
0.17500	-3
0.18333	-3
0.19167	-4
0.20000	-4
0.20833	-4
0.21667	-4
0.22500	-4
0.23333	-4
0.24167	-5
0.25000	-5
0.25833	-5
0.26667	-5
0.27500	-5
0.28333	-5
0.29167	-6
0.30000	-6
0.30833	-7
0.31667	-7
0.32500	-7
0.33333	-8
0.34167	-8
0.35000	-8
0.35833	-8
0.36667	-8
0.37500	-8
0.38333	-8
0.39167	-8
0.40000	-8
0.40833	-8
0.41667	-8
0.42500	-8
0.43333	-9
0.44167	-10
0.45000	-10
0.45833	-10
0.46667	-10
0.47500	-10
0.48333	-10
0.49167	-10
0.50000	-10
0.50833	-10
0.51667	-11
0.52500	-11
0.53333	-11
0.54167	-11
0.55000	-12
0.55833	-12
0.56667	-12
0.57500	-12
0.58333	-12
0.59167	-12
0.60000	-12
0.60833	-12
0.61667	-12
0.62500	-12
0.63333	-12
0.64167	-12
0.65000	-12
0.65833	-12
0.66667	-12
0.67500	-12
0.68333	-12
0.69167	-12
0.70000	-12
0.70833	-12
0.71667	-12
0.72500	-12
0.73333	-12
0.74167	-12
0.75000	-12
0.75833	-13
0.76667	-13
0.77500	-13
0.78333	-13
0.79167	-12
0.80000	-12
0.80833	-12
0.81667	-12
0.82500	-12
0.83333	-12
0.84167	-12
0.85000	-12
0.85833	-12
0.86667	-12
0.87500	-12
0.88333	-12
0.89167	-12
0.90000	-12
0.90833	-12
0.91667	-11
0.92500	-11
0.93333	-11
0.94167	-11
0.95000	-11
0.95833	-11
0.96667	-11
0.97500	-11
0.98333	-11
0.99167	-11
1.00000	-11
1.00833	-12
1.01667	-12
1.02500	-12
1.03333	-13
1.04167	-12
1.05000	-12
1.05833	-12
1.06667	-11
1.07500	-10
1.08333	-10
1.09167	-10
1.10000	-10
1.10833	-10
1.11667	-10
1.12500	-9
1.13333	-9
1.14167	-9
1.15000	-8
1.15833	-8
1.16667	-8
1.17500	-8
1.18333	-8
1.19167	-7
1.20000	-7
1.20833	-7
1.21667	-7
1.22500	-8
1.23333	-8
1.24167	-8
1.25000	-7
1.25833	-7
1.26667	-7
1.27500	-7
1.28333	-7
1.29167	-7
1.30000	-7
1.30833	-7
1.31667	-7
1.32500	-8
1.33333	-8
1.34167	-7
1.35000	-7
