R.Time (min)	Intensity
0.00000	-43
0.00833	-43
0.01667	-0
0.02500	-1
0.03333	-2
0.04167	-2
0.05000	-3
0.05833	-4
0.06667	-5
0.07500	-5
0.08333	-6
0.09167	-6
0.10000	-6
0.10833	-6
0.11667	-7
0.12500	-7
0.13333	-7
0.14167	-8
0.15000	-8
0.15833	-9
0.16667	-9
0.17500	-10
0.18333	-11
0.19167	-12
0.20000	-13
0.20833	-13
0.21667	-14
0.22500	-14
0.23333	-15
0.24167	-15
0.25000	-16
0.25833	-16
0.26667	-17
0.27500	-18
0.28333	-19
0.29167	-19
0.30000	-19
0.30833	-20
0.31667	-20
0.32500	-21
0.33333	-21
0.34167	-22
0.35000	-23
0.35833	-23
0.36667	-24
0.37500	-25
0.38333	-25
0.39167	-26
0.40000	-27
0.40833	-28
0.41667	-29
0.42500	-30
0.43333	-30
0.44167	-31
0.45000	-32
0.45833	-33
0.46667	-33
0.47500	-34
0.48333	-34
0.49167	-35
0.50000	-35
0.50833	-36
0.51667	-36
0.52500	-37
0.53333	-38
0.54167	-38
0.55000	-39
0.55833	-40
0.56667	-40
0.57500	-41
0.58333	-42
0.59167	-43
0.60000	-43
0.60833	-44
0.61667	-45
0.62500	-45
0.63333	-46
0.64167	-47
0.65000	-47
0.65833	-47
0.66667	-48
0.67500	-49
0.68333	-49
0.69167	-50
0.70000	-51
0.70833	-51
0.71667	-51
0.72500	-52
0.73333	-52
0.74167	-52
0.75000	-53
0.75833	-53
0.76667	-54
0.77500	-54
0.78333	-55
0.79167	-55
0.80000	-56
0.80833	-56
0.81667	-57
0.82500	-58
0.83333	-58
0.84167	-59
0.85000	-59
0.85833	-59
0.86667	-59
0.87500	-60
0.88333	-60
0.89167	-61
0.90000	-61
0.90833	-62
0.91667	-62
0.92500	-63
0.93333	-64
0.94167	-64
0.95000	-64
0.95833	-65
0.96667	-65
0.97500	-66
0.98333	-66
0.99167	-67
1.00000	-68
1.00833	-68
1.01667	-68
1.02500	-69
1.03333	-69
1.04167	-69
1.05000	-70
1.05833	-71
1.06667	-71
1.07500	-72
1.08333	-72
1.09167	-73
1.10000	-73
1.10833	-74
1.11667	-74
1.12500	-74
1.13333	-75
1.14167	-75
1.15000	-76
1.15833	-76
1.16667	-77
1.17500	-77
1.18333	-77
1.19167	-78
