R.Time (min)	Intensity
0.00000	-54
0.00833	-54
0.01667	-30
0.02500	-1
0.03333	-1
0.04167	-2
0.05000	-3
0.05833	-4
0.06667	-5
0.07500	-6
0.08333	-7
0.09167	-8
0.10000	-8
0.10833	-9
0.11667	-9
0.12500	-10
0.13333	-10
0.14167	-10
0.15000	-11
0.15833	-12
0.16667	-13
0.17500	-13
0.18333	-14
0.19167	-14
0.20000	-15
0.20833	-16
0.21667	-17
0.22500	-18
0.23333	-19
0.24167	-19
0.25000	-20
0.25833	-21
0.26667	-21
0.27500	-22
0.28333	-23
0.29167	-24
0.30000	-24
0.30833	-25
0.31667	-26
0.32500	-26
0.33333	-27
0.34167	-28
0.35000	-28
0.35833	-29
0.36667	-29
0.37500	-30
0.38333	-31
0.39167	-31
0.40000	-32
0.40833	-33
0.41667	-33
0.42500	-34
0.43333	-34
0.44167	-35
0.45000	-36
0.45833	-36
0.46667	-37
0.47500	-38
0.48333	-39
0.49167	-40
0.50000	-40
0.50833	-41
0.51667	-42
0.52500	-42
0.53333	-43
0.54167	-43
0.55000	-44
0.55833	-44
0.56667	-45
0.57500	-45
0.58333	-45
0.59167	-46
0.60000	-46
0.60833	-47
0.61667	-47
0.62500	-47
0.63333	-48
0.64167	-48
0.65000	-48
0.65833	-48
0.66667	-49
0.67500	-49
0.68333	-49
0.69167	-50
0.70000	-50
0.70833	-51
0.71667	-52
0.72500	-53
0.73333	-54
0.74167	-55
0.75000	-55
0.75833	-56
0.76667	-57
0.77500	-57
0.78333	-57
0.79167	-58
0.80000	-58
0.80833	-59
0.81667	-59
0.82500	-60
0.83333	-60
0.84167	-61
0.85000	-62
0.85833	-62
0.86667	-62
0.87500	-63
0.88333	-63
0.89167	-64
0.90000	-65
0.90833	-65
0.91667	-65
0.92500	-66
0.93333	-66
0.94167	-66
0.95000	-67
0.95833	-68
0.96667	-68
0.97500	-69
0.98333	-69
0.99167	-69
1.00000	-69
1.00833	-70
1.01667	-70
1.02500	-71
1.03333	-71
1.04167	-71
1.05000	-72
1.05833	-72
1.06667	-73
1.07500	-73
1.08333	-73
1.09167	-74
1.10000	-74
1.10833	-75
1.11667	-75
1.12500	-75
1.13333	-76
1.14167	-76
1.15000	-77
1.15833	-78
1.16667	-78
1.17500	-79
1.18333	-79
1.19167	-80
1.20000	-80
1.20833	-80
1.21667	-80
1.22500	-80
1.23333	-80
1.24167	-80
1.25000	-80
1.25833	-81
1.26667	-81
1.27500	-82
1.28333	-82
1.29167	-83
1.30000	-83
1.30833	-84
1.31667	-84
1.32500	-85
1.33333	-85
1.34167	-85
1.35000	-85
1.35833	-86
1.36667	-86
1.37500	-86
1.38333	-86
1.39167	-86
1.40000	-87
1.40833	-87
1.41667	-87
1.42500	-88
1.43333	-88
1.44167	-89
1.45000	-89
1.45833	-90
1.46667	-90
1.47500	-91
1.48333	-91
1.49167	-91
1.50000	-92
1.50833	-93
1.51667	-93
1.52500	-93
1.53333	-94
1.54167	-94
1.55000	-94
1.55833	-94
1.56667	-94
1.57500	-94
1.58333	-94
1.59167	-94
1.60000	-94
1.60833	-94
1.61667	-95
1.62500	-95
1.63333	-96
1.64167	-97
1.65000	-98
1.65833	-99
1.66667	-99
1.67500	-99
1.68333	-99
1.69167	-99
1.70000	-100
1.70833	-100
1.71667	-100
1.72500	-101
1.73333	-101
1.74167	-102
1.75000	-102
1.75833	-102
1.76667	-102
1.77500	-102
1.78333	-102
1.79167	-103
1.80000	-103
1.80833	-103
1.81667	-104
1.82500	-104
1.83333	-104
1.84167	-104
1.85000	-105
1.85833	-104
1.86667	-104
1.87500	-105
1.88333	-105
1.89167	-105
1.90000	-105
1.90833	-105
1.91667	-105
1.92500	-106
1.93333	-106
1.94167	-106
1.95000	-106
1.95833	-107
1.96667	-107
1.97500	-108
1.98333	-108
1.99167	-108
2.00000	-108
2.00833	-108
2.01667	-108
2.02500	-108
2.03333	-108
2.04167	-108
2.05000	-107
2.05833	-107
2.06667	-107
2.07500	-107
2.08333	-106
2.09167	-106
2.10000	-106
2.10833	-106
2.11667	-106
2.12500	-106
2.13333	-105
2.14167	-105
2.15000	-105
2.15833	-104
2.16667	-104
2.17500	-103
2.18333	-102
2.19167	-102
2.20000	-101
2.20833	-100
2.21667	-99
2.22500	-99
2.23333	-98
2.24167	-97
2.25000	-96
2.25833	-95
2.26667	-93
2.27500	-91
2.28333	-90
2.29167	-88
2.30000	-86
2.30833	-84
2.31667	-82
2.32500	-79
