R.Time (min)	Intensity
0.00000	-36
0.00833	-36
0.01667	-12
0.02500	-1
0.03333	-2
0.04167	-3
0.05000	-3
0.05833	-4
0.06667	-5
0.07500	-6
0.08333	-6
0.09167	-7
0.10000	-7
0.10833	-8
0.11667	-8
0.12500	-9
0.13333	-9
0.14167	-9
0.15000	-10
0.15833	-10
0.16667	-10
0.17500	-10
0.18333	-11
0.19167	-11
0.20000	-11
0.20833	-11
0.21667	-11
0.22500	-11
0.23333	-11
0.24167	-11
0.25000	-11
0.25833	-11
0.26667	-12
0.27500	-12
0.28333	-12
0.29167	-13
0.30000	-14
0.30833	-14
0.31667	-14
0.32500	-14
0.33333	-15
0.34167	-15
0.35000	-16
0.35833	-17
0.36667	-17
0.37500	-18
0.38333	-18
0.39167	-18
0.40000	-18
0.40833	-19
0.41667	-19
0.42500	-19
0.43333	-20
0.44167	-20
0.45000	-21
0.45833	-21
0.46667	-22
0.47500	-22
0.48333	-23
0.49167	-23
0.50000	-24
0.50833	-25
0.51667	-26
0.52500	-26
0.53333	-27
0.54167	-28
0.55000	-28
0.55833	-29
0.56667	-30
0.57500	-31
0.58333	-32
0.59167	-32
0.60000	-32
0.60833	-33
0.61667	-34
0.62500	-34
0.63333	-35
0.64167	-36
0.65000	-36
0.65833	-37
0.66667	-37
0.67500	-38
0.68333	-39
0.69167	-39
0.70000	-39
0.70833	-40
0.71667	-40
0.72500	-40
0.73333	-41
0.74167	-41
0.75000	-42
0.75833	-43
0.76667	-43
0.77500	-43
0.78333	-43
0.79167	-43
0.80000	-44
0.80833	-44
0.81667	-45
0.82500	-45
0.83333	-46
0.84167	-46
0.85000	-46
0.85833	-46
0.86667	-46
0.87500	-47
0.88333	-47
0.89167	-48
0.90000	-48
0.90833	-48
0.91667	-48
0.92500	-48
0.93333	-49
0.94167	-49
0.95000	-49
0.95833	-50
0.96667	-50
0.97500	-50
0.98333	-50
0.99167	-50
1.00000	-51
1.00833	-51
1.01667	-51
1.02500	-51
1.03333	-52
1.04167	-53
1.05000	-53
1.05833	-53
1.06667	-54
1.07500	-54
1.08333	-54
1.09167	-54
1.10000	-55
1.10833	-55
1.11667	-56
1.12500	-56
1.13333	-56
1.14167	-57
1.15000	-57
1.15833	-57
1.16667	-57
1.17500	-58
1.18333	-59
1.19167	-60
1.20000	-60
1.20833	-60
1.21667	-61
1.22500	-61
1.23333	-62
1.24167	-62
1.25000	-63
1.25833	-63
1.26667	-64
1.27500	-64
1.28333	-65
1.29167	-65
1.30000	-65
1.30833	-65
1.31667	-66
1.32500	-66
1.33333	-66
1.34167	-66
1.35000	-67
1.35833	-67
1.36667	-67
1.37500	-67
1.38333	-67
1.39167	-67
1.40000	-67
1.40833	-67
1.41667	-67
1.42500	-68
1.43333	-68
1.44167	-68
1.45000	-68
1.45833	-69
1.46667	-69
1.47500	-70
1.48333	-71
1.49167	-71
1.50000	-71
1.50833	-71
1.51667	-70
1.52500	-70
1.53333	-70
1.54167	-70
1.55000	-71
1.55833	-71
1.56667	-71
1.57500	-72
1.58333	-72
1.59167	-72
1.60000	-72
1.60833	-72
1.61667	-72
1.62500	-73
1.63333	-73
1.64167	-74
1.65000	-74
1.65833	-74
1.66667	-75
1.67500	-75
1.68333	-75
1.69167	-75
1.70000	-75
1.70833	-76
1.71667	-76
1.72500	-76
1.73333	-76
1.74167	-76
1.75000	-76
1.75833	-76
1.76667	-76
1.77500	-77
1.78333	-77
1.79167	-78
1.80000	-78
1.80833	-78
1.81667	-78
1.82500	-78
1.83333	-78
1.84167	-79
1.85000	-79
1.85833	-79
1.86667	-80
1.87500	-79
1.88333	-79
1.89167	-80
1.90000	-80
1.90833	-80
1.91667	-80
1.92500	-81
1.93333	-81
1.94167	-80
1.95000	-80
1.95833	-80
1.96667	-80
1.97500	-80
1.98333	-80
1.99167	-80
2.00000	-80
2.00833	-80
2.01667	-80
2.02500	-80
2.03333	-80
2.04167	-80
2.05000	-81
2.05833	-80
2.06667	-80
2.07500	-80
2.08333	-80
2.09167	-80
2.10000	-80
2.10833	-80
2.11667	-80
2.12500	-80
2.13333	-80
2.14167	-81
2.15000	-81
2.15833	-80
2.16667	-80
2.17500	-80
2.18333	-80
2.19167	-80
2.20000	-80
2.20833	-80
2.21667	-80
2.22500	-81
2.23333	-80
2.24167	-80
2.25000	-80
2.25833	-79
2.26667	-79
2.27500	-78
2.28333	-78
2.29167	-78
