R.Time (min)	Intensity
0.00000	-12
0.00833	-12
0.01667	-1
0.02500	-1
0.03333	-2
0.04167	-2
0.05000	-2
0.05833	-2
0.06667	-3
0.07500	-2
0.08333	-2
0.09167	-2
0.10000	-2
0.10833	-2
0.11667	-2
0.12500	-2
0.13333	-2
0.14167	-2
0.15000	-1
0.15833	-1
0.16667	-1
0.17500	-1
0.18333	-1
0.19167	-1
0.20000	-1
0.20833	-1
0.21667	-1
0.22500	-2
0.23333	-2
0.24167	-2
0.25000	-2
0.25833	-2
0.26667	-2
0.27500	-2
0.28333	-2
0.29167	-2
0.30000	-2
0.30833	-2
0.31667	-2
0.32500	-2
0.33333	-2
0.34167	-2
0.35000	-2
0.35833	-2
0.36667	-2
0.37500	-2
0.38333	-2
0.39167	-2
0.40000	-2
0.40833	-2
0.41667	-2
0.42500	-2
0.43333	-3
0.44167	-3
0.45000	-3
0.45833	-3
0.46667	-4
0.47500	-4
0.48333	-4
0.49167	-4
0.50000	-4
0.50833	-4
0.51667	-4
0.52500	-5
0.53333	-6
0.54167	-6
0.55000	-6
0.55833	-7
0.56667	-6
0.57500	-7
0.58333	-7
0.59167	-7
0.60000	-8
0.60833	-8
0.61667	-8
0.62500	-8
0.63333	-8
0.64167	-8
0.65000	-8
0.65833	-9
0.66667	-9
0.67500	-9
0.68333	-9
0.69167	-9
0.70000	-9
0.70833	-9
0.71667	-9
0.72500	-9
0.73333	-10
0.74167	-10
0.75000	-10
0.75833	-10
0.76667	-10
0.77500	-10
0.78333	-10
0.79167	-10
0.80000	-11
0.80833	-11
0.81667	-11
0.82500	-11
0.83333	-11
0.84167	-11
0.85000	-11
0.85833	-11
0.86667	-11
0.87500	-11
0.88333	-11
0.89167	-11
0.90000	-11
0.90833	-11
0.91667	-11
0.92500	-11
0.93333	-12
0.94167	-12
0.95000	-12
0.95833	-12
0.96667	-11
0.97500	-11
0.98333	-11
0.99167	-11
1.00000	-11
1.00833	-12
1.01667	-12
1.02500	-12
1.03333	-12
1.04167	-12
1.05000	-12
1.05833	-12
1.06667	-12
1.07500	-12
1.08333	-12
1.09167	-12
1.10000	-13
1.10833	-13
1.11667	-13
1.12500	-14
1.13333	-14
1.14167	-14
1.15000	-14
