R.Time (min)	Intensity
0.00000	-48
0.00833	-48
0.01667	-16
0.02500	-1
0.03333	-2
0.04167	-2
0.05000	-3
0.05833	-4
0.06667	-4
0.07500	-5
0.08333	-6
0.09167	-6
0.10000	-7
0.10833	-7
0.11667	-8
0.12500	-8
0.13333	-8
0.14167	-9
0.15000	-10
0.15833	-11
0.16667	-11
0.17500	-12
0.18333	-13
0.19167	-13
0.20000	-14
0.20833	-15
0.21667	-15
0.22500	-16
0.23333	-17
0.24167	-18
0.25000	-18
0.25833	-19
0.26667	-20
0.27500	-21
0.28333	-21
0.29167	-22
0.30000	-22
0.30833	-23
0.31667	-24
0.32500	-24
0.33333	-25
0.34167	-26
0.35000	-26
0.35833	-27
0.36667	-28
0.37500	-28
0.38333	-29
0.39167	-30
0.40000	-31
0.40833	-32
0.41667	-32
0.42500	-33
0.43333	-33
0.44167	-34
0.45000	-35
0.45833	-35
0.46667	-36
0.47500	-36
0.48333	-37
0.49167	-37
0.50000	-38
0.50833	-39
0.51667	-39
0.52500	-40
0.53333	-40
0.54167	-41
0.55000	-42
0.55833	-42
0.56667	-43
0.57500	-43
0.58333	-44
0.59167	-44
0.60000	-45
0.60833	-45
0.61667	-46
0.62500	-46
0.63333	-46
0.64167	-47
0.65000	-47
0.65833	-48
0.66667	-48
0.67500	-49
0.68333	-49
0.69167	-50
0.70000	-50
0.70833	-51
0.71667	-52
0.72500	-52
0.73333	-53
0.74167	-54
0.75000	-55
0.75833	-55
0.76667	-56
0.77500	-56
0.78333	-56
0.79167	-57
0.80000	-57
0.80833	-58
0.81667	-58
0.82500	-58
0.83333	-59
0.84167	-60
0.85000	-61
0.85833	-61
0.86667	-62
0.87500	-62
0.88333	-62
0.89167	-63
0.90000	-64
0.90833	-65
0.91667	-65
0.92500	-65
0.93333	-66
0.94167	-66
0.95000	-67
0.95833	-68
0.96667	-68
0.97500	-69
0.98333	-69
0.99167	-70
1.00000	-71
1.00833	-71
1.01667	-72
1.02500	-72
1.03333	-73
1.04167	-73
1.05000	-73
1.05833	-74
1.06667	-74
1.07500	-75
1.08333	-75
1.09167	-76
1.10000	-76
1.10833	-77
1.11667	-77
1.12500	-78
1.13333	-78
1.14167	-79
1.15000	-79
1.15833	-79
1.16667	-79
1.17500	-79
1.18333	-79
1.19167	-80
1.20000	-80
1.20833	-80
1.21667	-81
1.22500	-81
1.23333	-82
1.24167	-82
1.25000	-83
1.25833	-83
1.26667	-83
1.27500	-84
1.28333	-84
1.29167	-84
1.30000	-85
1.30833	-85
1.31667	-85
1.32500	-85
1.33333	-85
1.34167	-85
1.35000	-86
1.35833	-86
1.36667	-87
1.37500	-87
1.38333	-87
1.39167	-87
1.40000	-88
1.40833	-88
1.41667	-89
1.42500	-89
1.43333	-90
1.44167	-90
1.45000	-91
1.45833	-91
1.46667	-91
1.47500	-92
1.48333	-92
1.49167	-92
1.50000	-93
1.50833	-92
1.51667	-92
1.52500	-93
1.53333	-93
1.54167	-94
1.55000	-94
1.55833	-94
1.56667	-95
1.57500	-95
1.58333	-95
1.59167	-96
1.60000	-96
1.60833	-96
1.61667	-96
1.62500	-97
1.63333	-97
1.64167	-97
1.65000	-98
1.65833	-98
1.66667	-98
1.67500	-98
1.68333	-98
1.69167	-99
1.70000	-100
1.70833	-100
1.71667	-101
1.72500	-102
1.73333	-102
1.74167	-103
1.75000	-103
1.75833	-104
1.76667	-104
1.77500	-104
1.78333	-104
1.79167	-105
1.80000	-105
1.80833	-106
1.81667	-106
1.82500	-106
1.83333	-106
1.84167	-106
1.85000	-106
1.85833	-107
1.86667	-107
1.87500	-107
1.88333	-107
1.89167	-107
1.90000	-108
1.90833	-108
1.91667	-108
1.92500	-108
1.93333	-109
1.94167	-109
1.95000	-109
1.95833	-109
1.96667	-110
1.97500	-110
1.98333	-110
1.99167	-110
2.00000	-110
2.00833	-110
2.01667	-110
2.02500	-110
2.03333	-110
2.04167	-111
2.05000	-111
2.05833	-111
2.06667	-111
2.07500	-111
2.08333	-111
2.09167	-112
2.10000	-112
2.10833	-112
2.11667	-112
2.12500	-113
2.13333	-113
2.14167	-113
2.15000	-113
2.15833	-113
2.16667	-113
2.17500	-113
2.18333	-113
2.19167	-112
2.20000	-112
2.20833	-112
2.21667	-111
2.22500	-112
2.23333	-112
2.24167	-112
2.25000	-112
2.25833	-113
2.26667	-113
2.27500	-112
2.28333	-112
2.29167	-112
2.30000	-111
2.30833	-111
2.31667	-110
2.32500	-110
2.33333	-109
2.34167	-108
