"","Minutes","Intensity","Sample"
"477","3.96784757368264",-0.336,"B1"
"478","3.97618338791307",-0.394,"B1"
"479","3.9845192021435",-0.487,"B1"
"480","3.99285501637392",-0.557,"B1"
"481","4.00119083060435",-0.556,"B1"
"482","4.00952664483477",-0.461,"B1"
"483","4.0178624590652",-0.346,"B1"
"484","4.02619827329562",-0.232,"B1"
"485","4.03453408752605",-0.281,"B1"
"486","4.04286990175648",-0.412,"B1"
"487","4.0512057159869",-0.515,"B1"
"488","4.05954153021733",-0.493,"B1"
"489","4.06787734444775",-0.485,"B1"
"490","4.07621315867818",-0.407,"B1"
"491","4.0845489729086",-0.352,"B1"
"492","4.09288478713903",-0.385,"B1"
"493","4.10122060136946",-0.443,"B1"
"494","4.10955641559988",-0.447,"B1"
"495","4.11789222983031",-0.367,"B1"
"496","4.12622804406073",-0.205,"B1"
"497","4.13456385829116",-0.175,"B1"
"498","4.14289967252158",-0.17,"B1"
"499","4.15123548675201",-0.175,"B1"
"500","4.15957130098244",-0.148,"B1"
"501","4.16790711521286",-0.07,"B1"
"502","4.17624292944329",-0.009,"B1"
"503","4.18457874367371",-0.006,"B1"
"504","4.19291455790414",-0.094,"B1"
"505","4.20125037213456",-0.17,"B1"
"506","4.20958618636499",-0.183,"B1"
"507","4.21792200059542",-0.302,"B1"
"508","4.22625781482584",-0.324,"B1"
"509","4.23459362905627",-0.269,"B1"
"510","4.24292944328669",-0.19,"B1"
"511","4.25126525751712",-0.119,"B1"
"512","4.25960107174754",-0.108,"B1"
"513","4.26793688597797",-0.063,"B1"
"514","4.2762727002084",0.049,"B1"
"515","4.28460851443882",0.098,"B1"
"516","4.29294432866925",0.166,"B1"
"517","4.30128014289967",0.227,"B1"
"518","4.3096159571301",0.25,"B1"
"519","4.31795177136052",0.245,"B1"
"520","4.32628758559095",0.191,"B1"
"521","4.33462339982138",0.129,"B1"
"522","4.3429592140518",0.12,"B1"
"523","4.35129502828223",0.15,"B1"
"524","4.35963084251265",0.156,"B1"
"525","4.36796665674308",0.223,"B1"
"526","4.3763024709735",0.316,"B1"
"527","4.38463828520393",0.425,"B1"
"528","4.39297409943436",0.475,"B1"
"529","4.40130991366478",0.463,"B1"
"530","4.40964572789521",0.442,"B1"
"531","4.41798154212563",0.435,"B1"
"532","4.42631735635606",0.448,"B1"
"533","4.43465317058648",0.467,"B1"
"534","4.44298898481691",0.424,"B1"
"535","4.45132479904734",0.409,"B1"
"536","4.45966061327776",0.444,"B1"
"537","4.46799642750819",0.363,"B1"
"538","4.47633224173861",0.311,"B1"
"539","4.48466805596904",0.349,"B1"
"540","4.49300387019946",0.31,"B1"
"541","4.50133968442989",0.263,"B1"
"542","4.50967549866032",0.239,"B1"
"543","4.51801131289074",0.2,"B1"
"544","4.52634712712117",0.114,"B1"
"545","4.53468294135159",0.09,"B1"
"546","4.54301875558202",0.1,"B1"
"547","4.55135456981244",0.112,"B1"
"548","4.55969038404287",0.173,"B1"
"549","4.5680261982733",0.222,"B1"
"550","4.57636201250372",0.164,"B1"
"551","4.58469782673415",0.027,"B1"
"552","4.59303364096457",0,"B1"
"553","4.601369455195",0,"B1"
"554","4.60970526942542",0,"B1"
"555","4.61804108365585",-0.022,"B1"
"556","4.62637689788628",-0.05,"B1"
"557","4.6347127121167",-0.03,"B1"
"558","4.64304852634713",-0.112,"B1"
"559","4.65138434057755",-0.21,"B1"
"560","4.65972015480798",-0.275,"B1"
"561","4.6680559690384",-0.334,"B1"
"562","4.67639178326883",-0.317,"B1"
