"","int"
"0",0.008
"0.00833531864204884",-0.07
"0.0166706372840977",-0.144
"0.0250059559261465",-0.208
"0.0333412745681954",-0.242
"0.0416765932102442",-0.216
"0.050011911852293",-0.12
"0.0583472304943419",-0.017
"0.0666825491363907",0.069
"0.0750178677784396",0.139
"0.0833531864204884",0.183
"0.0916885050625372",0.203
"0.100023823704586",0.21
"0.108359142346635",0.203
"0.116694460988684",0.187
"0.125029779630733",0.181
"0.133365098272781",0.185
"0.14170041691483",0.179
"0.150035735556879",0.137
"0.158371054198928",0.061
"0.166706372840977",-0.03
"0.175041691483026",-0.107
"0.183377010125074",-0.145
"0.191712328767123",-0.134
"0.200047647409172",-0.09
"0.208382966051221",-0.026
"0.21671828469327",0.011
"0.225053603335319",-0.018
"0.233388921977367",-0.095
"0.241724240619416",-0.164
"0.250059559261465",-0.196
"0.258394877903514",-0.181
"0.266730196545563",-0.113
"0.275065515187612",-0.03
"0.283400833829661",0.029
"0.291736152471709",0.069
"0.300071471113758",0.11
"0.308406789755807",0.166
"0.316742108397856",0.214
"0.325077427039905",0.215
"0.333412745681954",0.179
"0.341748064324002",0.154
"0.350083382966051",0.167
"0.3584187016081",0.218
"0.366754020250149",0.295
"0.375089338892198",0.341
"0.383424657534247",0.301
"0.391759976176295",0.193
"0.400095294818344",0.074
"0.408430613460393",-0.022
"0.416765932102442",-0.082
"0.425101250744491",-0.099
"0.43343656938654",-0.071
"0.441771888028588",-0.019
"0.450107206670637",0.041
"0.458442525312686",0.095
"0.466777843954735",0.13
"0.475113162596784",0.128
"0.483448481238833",0.079
"0.491783799880882",0
"0.50011911852293",-0.06
"0.508454437164979",-0.066
"0.516789755807028",-0.048
"0.525125074449077",-0.046
"0.533460393091126",-0.055
"0.541795711733175",-0.058
"0.550131030375223",-0.048
"0.558466349017272",-0.024
"0.566801667659321",0.011
"0.57513698630137",0.033
"0.583472304943419",-0.006
"0.591807623585468",-0.073
"0.600142942227516",-0.108
"0.608478260869565",-0.08
"0.616813579511614",-0.022
"0.625148898153663",0.03
"0.633484216795712",0.065
"0.641819535437761",0.048
"0.650154854079809",-0.015
"0.658490172721858",-0.09
"0.666825491363907",-0.162
"0.675160810005956",-0.209
"0.683496128648005",-0.214
"0.691831447290054",-0.179
"0.700166765932102",-0.117
"0.708502084574151",-0.03
"0.7168374032162",0.051
"0.725172721858249",0.089
"0.733508040500298",0.086
"0.741843359142347",0.049
"0.750178677784396",-0.021
"0.758513996426444",-0.1
"0.766849315068493",-0.171
"0.775184633710542",-0.222
"0.783519952352591",-0.234
"0.79185527099464",-0.2
"0.800190589636689",-0.162
"0.808525908278737",-0.135
"0.816861226920786",-0.099
"0.825196545562835",-0.034
"0.833531864204884",0.051
"0.841867182846933",0.129
"0.850202501488982",0.186
"0.85853782013103",0.202
"0.866873138773079",0.174
"0.875208457415128",0.109
"0.883543776057177",0.018
"0.891879094699226",-0.076
"0.900214413341275",-0.155
"0.908549731983323",-0.226
"0.916885050625372",-0.267
"0.925220369267421",-0.251
"0.93355568790947",-0.212
"0.941891006551519",-0.202
"0.950226325193568",-0.218
"0.958561643835616",-0.214
"0.966896962477665",-0.148
"0.975232281119714",-0.029
"0.983567599761763",0.118
"0.991902918403812",0.259
"1.00023823704586",0.346
"1.00857355568791",0.344
"1.01690887432996",0.283
"1.02524419297201",0.193
"1.03357951161406",0.101
"1.0419148302561",0.006
"1.05025014889815",-0.074
"1.0585854675402",-0.101
"1.06692078618225",-0.064
"1.0752561048243",0.012
"1.08359142346635",0.098
"1.0919267421084",0.182
"1.10026206075045",0.224
"1.1085973793925",0.204
"1.11693269803454",0.155
"1.12526801667659",0.108
"1.13360333531864",0.067
"1.14193865396069",0.031
"1.15027397260274",-0.017
"1.15860929124479",-0.088
"1.16694460988684",-0.173
"1.17527992852889",-0.249
"1.18361524717094",-0.311
"1.19195056581298",-0.352
"1.20028588445503",-0.35
"1.20862120309708",-0.297
"1.21695652173913",-0.213
"1.22529184038118",-0.117
"1.23362715902323",-0.03
"1.24196247766528",0.026
"1.25029779630733",0.034
"1.25863311494937",0.008
"1.26696843359142",-0.035
"1.27530375223347",-0.081
"1.28363907087552",-0.108
"1.29197438951757",-0.107
"1.30030970815962",-0.113
"1.30864502680167",-0.151
"1.31698034544372",-0.204
"1.32531566408577",-0.243
"1.33365098272781",-0.263
"1.34198630136986",-0.234
"1.35032162001191",-0.142
"1.35865693865396",0.005
"1.36699225729601",0.191
"1.37532757593806",0.348
"1.38366289458011",0.439
"1.39199821322216",0.446
"1.4003335318642",0.36
"1.40866885050625",0.196
"1.4170041691483",0.036
"1.42533948779035",-0.092
"1.4336748064324",-0.179
"1.44201012507445",-0.201
"1.4503454437165",-0.15
"1.45868076235855",-0.075
"1.4670160810006",-0.009
"1.47535139964264",0.027
"1.48368671828469",0.01
"1.49202203692674",-0.057
"1.50035735556879",-0.128
"1.50869267421084",-0.176
"1.51702799285289",-0.194
"1.52536331149494",-0.178
"1.53369863013699",-0.136
"1.54203394877904",-0.093
"1.55036926742108",-0.055
"1.55870458606313",-0.021
"1.56703990470518",0.009
"1.57537522334723",0.034
"1.58371054198928",0.055
"1.59204586063133",0.083
"1.60038117927338",0.098
"1.60871649791543",0.083
"1.61705181655747",0.051
"1.62538713519952",0.02
"1.63372245384157",-0.029
"1.64205777248362",-0.08
"1.65039309112567",-0.125
"1.65872840976772",-0.16
"1.66706372840977",-0.174
"1.67539904705182",-0.171
"1.68373436569387",-0.155
"1.69206968433591",-0.12
"1.70040500297796",-0.059
"1.70874032162001",0.026
"1.71707564026206",0.109
"1.72541095890411",0.182
"1.73374627754616",0.207
"1.74208159618821",0.146
"1.75041691483026",0.025
"1.7587522334723",-0.09
"1.76708755211435",-0.178
"1.7754228707564",-0.243
"1.78375818939845",-0.27
"1.7920935080405",-0.258
"1.80042882668255",-0.237
"1.8087641453246",-0.219
"1.81709946396665",-0.192
"1.8254347826087",-0.15
"1.83377010125074",-0.1
"1.84210541989279",-0.05
"1.85044073853484",-0.006
"1.85877605717689",0.002
"1.86711137581894",-0.031
"1.87544669446099",-0.091
"1.88378201310304",-0.149
"1.89211733174509",-0.189
"1.90045265038714",-0.18
"1.90878796902918",-0.124
"1.91712328767123",-0.05
"1.92545860631328",0.036
"1.93379392495533",0.133
"1.94212924359738",0.219
"1.95046456223943",0.287
"1.95879988088148",0.336
"1.96713519952353",0.354
"1.97547051816557",0.35
"1.98380583680762",0.341
"1.99214115544967",0.315
"2.00047647409172",0.266
"2.00881179273377",0.193
"2.01714711137582",0.089
"2.02548243001787",-0.057
"2.03381774865992",-0.219
"2.04215306730197",-0.352
"2.05048838594401",-0.45
"2.05882370458606",-0.515
"2.06715902322811",-0.544
"2.07549434187016",-0.535
"2.08382966051221",-0.497
"2.09216497915426",-0.419
"2.10050029779631",-0.312
"2.10883561643836",-0.205
"2.1171709350804",-0.147
"2.12550625372245",-0.16
"2.1338415723645",-0.224
"2.14217689100655",-0.282
"2.1505122096486",-0.308
"2.15884752829065",-0.314
"2.1671828469327",-0.306
"2.17551816557475",-0.317
"2.1838534842168",-0.382
"2.19218880285884",-0.471
"2.20052412150089",-0.513
"2.20885944014294",-0.484
"2.21719475878499",-0.42
"2.22553007742704",-0.343
"2.23386539606909",-0.273
"2.24220071471114",-0.256
"2.25053603335319",-0.317
"2.25887135199524",-0.394
"2.26720667063728",-0.419
"2.27554198927933",-0.393
"2.28387730792138",-0.323
"2.29221262656343",-0.237
"2.30054794520548",-0.16
"2.30888326384753",-0.091
"2.31721858248958",-0.03
"2.32555390113163",0.009
"2.33388921977367",0.035
"2.34222453841572",0.051
"2.35055985705777",0.064
"2.35889517569982",0.074
"2.36723049434187",0.065
"2.37556581298392",0.035
"2.38390113162597",0.031
"2.39223645026802",0.063
"2.40057176891007",0.095
"2.40890708755211",0.097
"2.41724240619416",0.084
"2.42557772483621",0.065
"2.43391304347826",0.041
"2.44224836212031",0.048
"2.45058368076236",0.098
"2.45891899940441",0.146
"2.46725431804646",0.152
"2.47558963668851",0.119
"2.48392495533055",0.066
"2.4922602739726",0.029
