"","int"
"0",0
"0.00833531864204884",-0.06
"0.0166706372840977",-0.069
"0.0250059559261465",-0.026
"0.0333412745681954",0.029
"0.0416765932102442",0.052
"0.050011911852293",0.034
"0.0583472304943419",0.01
"0.0666825491363907",-0.002
"0.0750178677784396",-0.001
"0.0833531864204884",0.011
"0.0916885050625372",0.027
"0.100023823704586",0.058
"0.108359142346635",0.123
"0.116694460988684",0.218
"0.125029779630733",0.314
"0.133365098272781",0.371
"0.14170041691483",0.373
"0.150035735556879",0.331
"0.158371054198928",0.262
"0.166706372840977",0.209
"0.175041691483026",0.209
"0.183377010125074",0.272
"0.191712328767123",0.347
"0.200047647409172",0.383
"0.208382966051221",0.359
"0.21671828469327",0.305
"0.225053603335319",0.234
"0.233388921977367",0.144
"0.241724240619416",0.036
"0.250059559261465",-0.073
"0.258394877903514",-0.164
"0.266730196545563",-0.219
"0.275065515187612",-0.227
"0.283400833829661",-0.193
"0.291736152471709",-0.137
"0.300071471113758",-0.064
"0.308406789755807",0.02
"0.316742108397856",0.101
"0.325077427039905",0.182
"0.333412745681954",0.249
"0.341748064324002",0.275
"0.350083382966051",0.262
"0.3584187016081",0.244
"0.366754020250149",0.208
"0.375089338892198",0.15
"0.383424657534247",0.087
"0.391759976176295",0.039
"0.400095294818344",0.028
"0.408430613460393",0.066
"0.416765932102442",0.129
"0.425101250744491",0.187
"0.43343656938654",0.198
"0.441771888028588",0.155
"0.450107206670637",0.086
"0.458442525312686",0.03
"0.466777843954735",-0.01
"0.475113162596784",-0.007
"0.483448481238833",0.046
"0.491783799880882",0.102
"0.50011911852293",0.119
"0.508454437164979",0.097
"0.516789755807028",0.065
"0.525125074449077",0.043
"0.533460393091126",0.041
"0.541795711733175",0.071
"0.550131030375223",0.124
"0.558466349017272",0.173
"0.566801667659321",0.205
"0.57513698630137",0.216
"0.583472304943419",0.179
"0.591807623585468",0.114
"0.600142942227516",0.056
"0.608478260869565",0.036
"0.616813579511614",0.074
"0.625148898153663",0.16
"0.633484216795712",0.253
"0.641819535437761",0.32
"0.650154854079809",0.353
"0.658490172721858",0.356
"0.666825491363907",0.356
"0.675160810005956",0.384
"0.683496128648005",0.451
"0.691831447290054",0.525
"0.700166765932102",0.58
"0.708502084574151",0.619
"0.7168374032162",0.615
"0.725172721858249",0.566
"0.733508040500298",0.544
"0.741843359142347",0.58
"0.750178677784396",0.635
"0.758513996426444",0.679
"0.766849315068493",0.691
"0.775184633710542",0.66
"0.783519952352591",0.599
"0.79185527099464",0.54
"0.800190589636689",0.494
"0.808525908278737",0.436
"0.816861226920786",0.365
"0.825196545562835",0.284
"0.833531864204884",0.201
"0.841867182846933",0.125
"0.850202501488982",0.065
"0.85853782013103",0.061
"0.866873138773079",0.112
"0.875208457415128",0.186
"0.883543776057177",0.264
"0.891879094699226",0.316
"0.900214413341275",0.323
"0.908549731983323",0.308
"0.916885050625372",0.296
"0.925220369267421",0.299
"0.93355568790947",0.307
"0.941891006551519",0.325
"0.950226325193568",0.354
"0.958561643835616",0.369
"0.966896962477665",0.345
"0.975232281119714",0.311
"0.983567599761763",0.285
"0.991902918403812",0.262
"1.00023823704586",0.256
"1.00857355568791",0.27
"1.01690887432996",0.293
"1.02524419297201",0.305
"1.03357951161406",0.292
"1.0419148302561",0.24
"1.05025014889815",0.17
"1.0585854675402",0.097
"1.06692078618225",0.04
"1.0752561048243",0.001
"1.08359142346635",-0.008
"1.0919267421084",0.007
"1.10026206075045",0.03
"1.1085973793925",0.05
"1.11693269803454",0.051
"1.12526801667659",0.021
"1.13360333531864",-0.018
"1.14193865396069",-0.042
"1.15027397260274",-0.028
"1.15860929124479",0.072
"1.16694460988684",0.232
"1.17527992852889",0.383
"1.18361524717094",0.514
"1.19195056581298",0.614
"1.20028588445503",0.667
"1.20862120309708",0.688
"1.21695652173913",0.715
"1.22529184038118",0.76
"1.23362715902323",0.798
"1.24196247766528",0.808
"1.25029779630733",0.79
"1.25863311494937",0.758
"1.26696843359142",0.717
"1.27530375223347",0.685
"1.28363907087552",0.68
"1.29197438951757",0.7
"1.30030970815962",0.72
"1.30864502680167",0.73
"1.31698034544372",0.702
"1.32531566408577",0.615
"1.33365098272781",0.529
"1.34198630136986",0.491
"1.35032162001191",0.516
"1.35865693865396",0.601
"1.36699225729601",0.708
"1.37532757593806",0.78
"1.38366289458011",0.779
"1.39199821322216",0.716
"1.4003335318642",0.62
"1.40866885050625",0.543
"1.4170041691483",0.534
"1.42533948779035",0.597
"1.4336748064324",0.699
"1.44201012507445",0.81
"1.4503454437165",0.877
"1.45868076235855",0.868
"1.4670160810006",0.794
"1.47535139964264",0.685
"1.48368671828469",0.563
"1.49202203692674",0.475
"1.50035735556879",0.443
"1.50869267421084",0.461
"1.51702799285289",0.521
"1.52536331149494",0.622
"1.53369863013699",0.73
"1.54203394877904",0.819
"1.55036926742108",0.878
"1.55870458606313",0.872
"1.56703990470518",0.821
