"","int"
"0",-0.029
"0.00833531864204884",-0.069
"0.0166706372840977",-0.062
"0.0250059559261465",0.003
"0.0333412745681954",0.074
"0.0416765932102442",0.104
"0.050011911852293",0.105
"0.0583472304943419",0.116
"0.0666825491363907",0.171
"0.0750178677784396",0.269
"0.0833531864204884",0.382
"0.0916885050625372",0.456
"0.100023823704586",0.459
"0.108359142346635",0.393
"0.116694460988684",0.266
"0.125029779630733",0.095
"0.133365098272781",-0.054
"0.14170041691483",-0.136
"0.150035735556879",-0.144
"0.158371054198928",-0.103
"0.166706372840977",-0.043
"0.175041691483026",0.003
"0.183377010125074",0.006
"0.191712328767123",-0.035
"0.200047647409172",-0.09
"0.208382966051221",-0.133
"0.21671828469327",-0.138
"0.225053603335319",-0.089
"0.233388921977367",-0.009
"0.241724240619416",0.08
"0.250059559261465",0.168
"0.258394877903514",0.234
"0.266730196545563",0.276
"0.275065515187612",0.289
"0.283400833829661",0.262
"0.291736152471709",0.195
"0.300071471113758",0.117
"0.308406789755807",0.035
"0.316742108397856",-0.032
"0.325077427039905",-0.056
"0.333412745681954",-0.044
"0.341748064324002",-0.035
"0.350083382966051",-0.035
"0.3584187016081",-0.016
"0.366754020250149",0.05
"0.375089338892198",0.122
"0.383424657534247",0.158
"0.391759976176295",0.139
"0.400095294818344",0.073
"0.408430613460393",-0.009
"0.416765932102442",-0.058
"0.425101250744491",-0.054
"0.43343656938654",0.001
"0.441771888028588",0.088
"0.450107206670637",0.177
"0.458442525312686",0.233
"0.466777843954735",0.229
"0.475113162596784",0.18
"0.483448481238833",0.11
"0.491783799880882",0.053
"0.50011911852293",0.058
"0.508454437164979",0.121
"0.516789755807028",0.18
"0.525125074449077",0.191
"0.533460393091126",0.147
"0.541795711733175",0.073
"0.550131030375223",-0.002
"0.558466349017272",-0.035
"0.566801667659321",-0.004
"0.57513698630137",0.05
"0.583472304943419",0.074
"0.591807623585468",0.066
"0.600142942227516",0.066
"0.608478260869565",0.101
"0.616813579511614",0.16
"0.625148898153663",0.223
"0.633484216795712",0.271
"0.641819535437761",0.291
"0.650154854079809",0.275
"0.658490172721858",0.258
"0.666825491363907",0.266
"0.675160810005956",0.26
"0.683496128648005",0.205
"0.691831447290054",0.123
"0.700166765932102",0.059
"0.708502084574151",0.046
"0.7168374032162",0.096
"0.725172721858249",0.192
"0.733508040500298",0.29
"0.741843359142347",0.341
"0.750178677784396",0.326
"0.758513996426444",0.281
"0.766849315068493",0.242
"0.775184633710542",0.213
"0.783519952352591",0.201
"0.79185527099464",0.205
"0.800190589636689",0.183
"0.808525908278737",0.12
"0.816861226920786",0.045
"0.825196545562835",-0.028
"0.833531864204884",-0.084
"0.841867182846933",-0.108
"0.850202501488982",-0.084
"0.85853782013103",-0.03
"0.866873138773079",0.031
"0.875208457415128",0.084
"0.883543776057177",0.122
"0.891879094699226",0.157
"0.900214413341275",0.179
"0.908549731983323",0.188
"0.916885050625372",0.201
"0.925220369267421",0.232
"0.93355568790947",0.28
"0.941891006551519",0.335
"0.950226325193568",0.396
"0.958561643835616",0.44
"0.966896962477665",0.443
"0.975232281119714",0.42
"0.983567599761763",0.39
"0.991902918403812",0.366
"1.00023823704586",0.349
"1.00857355568791",0.336
"1.01690887432996",0.322
"1.02524419297201",0.305
"1.03357951161406",0.293
"1.0419148302561",0.297
"1.05025014889815",0.319
"1.0585854675402",0.319
"1.06692078618225",0.28
"1.0752561048243",0.232
"1.08359142346635",0.201
"1.0919267421084",0.195
"1.10026206075045",0.194
"1.1085973793925",0.184
"1.11693269803454",0.144
"1.12526801667659",0.075
"1.13360333531864",0.012
"1.14193865396069",-0.017
"1.15027397260274",-0.016
"1.15860929124479",0
"1.16694460988684",0.033
"1.17527992852889",0.076
"1.18361524717094",0.107
"1.19195056581298",0.15
"1.20028588445503",0.215
"1.20862120309708",0.297
"1.21695652173913",0.375
"1.22529184038118",0.44
"1.23362715902323",0.472
"1.24196247766528",0.457
"1.25029779630733",0.403
"1.25863311494937",0.336
"1.26696843359142",0.276
"1.27530375223347",0.232
"1.28363907087552",0.196
"1.29197438951757",0.163
"1.30030970815962",0.152
"1.30864502680167",0.171
"1.31698034544372",0.202
"1.32531566408577",0.234
"1.33365098272781",0.244
"1.34198630136986",0.206
"1.35032162001191",0.12
"1.35865693865396",0.028
"1.36699225729601",-0.043
"1.37532757593806",-0.066
"1.38366289458011",-0.023
"1.39199821322216",0.06
"1.4003335318642",0.139
"1.40866885050625",0.196
"1.4170041691483",0.214
"1.42533948779035",0.185
"1.4336748064324",0.141
"1.44201012507445",0.11
"1.4503454437165",0.107
"1.45868076235855",0.122
"1.4670160810006",0.146
"1.47535139964264",0.17
"1.48368671828469",0.173
"1.49202203692674",0.16
"1.50035735556879",0.147
"1.50869267421084",0.151
"1.51702799285289",0.193
"1.52536331149494",0.277
"1.53369863013699",0.379
"1.54203394877904",0.461
"1.55036926742108",0.509
"1.55870458606313",0.522
"1.56703990470518",0.502
"1.57537522334723",0.455
"1.58371054198928",0.396
"1.59204586063133",0.334
"1.60038117927338",0.265
"1.60871649791543",0.193
"1.61705181655747",0.163
"1.62538713519952",0.208
"1.63372245384157",0.3
"1.64205777248362",0.409
"1.65039309112567",0.519
"1.65872840976772",0.608
"1.66706372840977",0.68
"1.67539904705182",0.757
"1.68373436569387",0.834
"1.69206968433591",0.879
"1.70040500297796",0.863
"1.70874032162001",0.792
"1.71707564026206",0.71
"1.72541095890411",0.641
"1.73374627754616",0.589
"1.74208159618821",0.576
"1.75041691483026",0.584
"1.7587522334723",0.567
"1.76708755211435",0.515
"1.7754228707564",0.461
"1.78375818939845",0.419
"1.7920935080405",0.386
"1.80042882668255",0.379
"1.8087641453246",0.402
"1.81709946396665",0.44
"1.8254347826087",0.488
"1.83377010125074",0.557
"1.84210541989279",0.655
"1.85044073853484",0.771
"1.85877605717689",0.875
"1.86711137581894",0.954
"1.87544669446099",0.974
"1.88378201310304",0.923
"1.89211733174509",0.831
"1.90045265038714",0.739
"1.90878796902918",0.664
"1.91712328767123",0.62
"1.92545860631328",0.619
"1.93379392495533",0.65
"1.94212924359738",0.693
"1.95046456223943",0.731
"1.95879988088148",0.76
"1.96713519952353",0.803
"1.97547051816557",0.881
"1.98380583680762",0.98
"1.99214115544967",1.073
"2.00047647409172",1.139
"2.00881179273377",1.169
"2.01714711137582",1.146
"2.02548243001787",1.074
"2.03381774865992",0.992
"2.04215306730197",0.942
"2.05048838594401",0.936
"2.05882370458606",0.943
"2.06715902322811",0.954
"2.07549434187016",0.965
"2.08382966051221",0.962
"2.09216497915426",0.931
"2.10050029779631",0.902
"2.10883561643836",0.891
"2.1171709350804",0.894
"2.12550625372245",0.915
"2.1338415723645",0.955
"2.14217689100655",1.01
"2.1505122096486",1.076
"2.15884752829065",1.116
"2.1671828469327",1.094
"2.17551816557475",0.996
"2.1838534842168",0.83
"2.19218880285884",0.657
"2.20052412150089",0.544
"2.20885944014294",0.518
"2.21719475878499",0.574
"2.22553007742704",0.694
"2.23386539606909",0.814
"2.24220071471114",0.891
"2.25053603335319",0.904
"2.25887135199524",0.857
"2.26720667063728",0.772
"2.27554198927933",0.693
"2.28387730792138",0.667
"2.29221262656343",0.713
"2.30054794520548",0.834
"2.30888326384753",1.003
"2.31721858248958",1.148
"2.32555390113163",1.229
"2.33388921977367",1.265
"2.34222453841572",1.289
"2.35055985705777",1.301
"2.35889517569982",1.285
"2.36723049434187",1.224
"2.37556581298392",1.133
"2.38390113162597",1.036
"2.39223645026802",0.962
"2.40057176891007",0.957
"2.40890708755211",1.026
"2.41724240619416",1.109
"2.42557772483621",1.153
"2.43391304347826",1.157
"2.44224836212031",1.155
"2.45058368076236",1.166
"2.45891899940441",1.219
"2.46725431804646",1.314
