"","rt","int"
"82",0.684959809467103,412
"83",0.693292646621018,468
"84",0.701625483774933,526
"85",0.709958320928848,555
"86",0.718291158082763,534
"87",0.726623995236678,654
"88",0.734956832390593,783
"89",0.743289669544507,868
"90",0.751622506698422,961
"91",0.759955343852337,1054
"92",0.768288181006252,1245
"93",0.776621018160167,1445
"94",0.784953855314082,1522
"95",0.793286692467996,1490
"96",0.801619529621911,1434
"97",0.809952366775826,1363
"98",0.818285203929741,1327
"99",0.826618041083656,1287
"100",0.834950878237571,1314
"101",0.843283715391486,1350
"102",0.8516165525454,1368
"103",0.859949389699315,1435
"104",0.86828222685323,1535
"105",0.876615064007145,1664
"106",0.88494790116106,1725
"107",0.893280738314975,1761
"108",0.90161357546889,1768
"109",0.909946412622804,1750
"110",0.918279249776719,1740
"111",0.926612086930634,1723
"112",0.934944924084549,1700
"113",0.943277761238464,1711
"114",0.951610598392379,1725
"115",0.959943435546294,1700
"116",0.968276272700208,1694
"117",0.976609109854123,1689
"118",0.984941947008038,1692
"119",0.993274784161953,1708
"120",1.00160762131587,1629
"121",1.00994045846978,1605
"122",1.0182732956237,1661
"123",1.02660613277761,1640
"124",1.03493896993153,1612
"125",1.04327180708544,1590
"126",1.05160464423936,1534
"127",1.05993748139327,1556
"128",1.06827031854719,1448
"129",1.0766031557011,1354
"130",1.08493599285502,1350
"131",1.09326883000893,1350
"132",1.10160166716285,1332
"133",1.10993450431676,1369
"134",1.11826734147068,1423
"135",1.12660017862459,1503
"136",1.13493301577851,1540
"137",1.14326585293242,1508
"138",1.15159869008634,1475
"139",1.15993152724025,1475
"140",1.16826436439417,1439
"141",1.17659720154808,1356
"142",1.18493003870199,1262
"143",1.19326287585591,1098
"144",1.20159571300982,958
"145",1.20992855016374,902
"146",1.21826138731765,844
"147",1.22659422447157,840
"148",1.23492706162548,875
"149",1.2432598987794,875
"150",1.25159273593331,871
"151",1.25992557308723,772
"152",1.26825841024114,657
"153",1.27659124739506,611
"154",1.28492408454897,586
"155",1.29325692170289,644
"156",1.3015897588568,685
"157",1.30992259601072,744
"158",1.31825543316463,869
"159",1.32658827031855,937
"160",1.33492110747246,930
"161",1.34325394462638,976
"162",1.35158678178029,986
"163",1.35991961893421,1059
"164",1.36825245608812,1115
"165",1.37658529324204,1185
"166",1.38491813039595,1299
"167",1.39325096754987,1415
"168",1.40158380470378,1472
"169",1.4099166418577,1504
"170",1.41824947901161,1567
"171",1.42658231616553,1629
"172",1.43491515331944,1692
"173",1.44324799047336,1723
"174",1.45158082762727,1725
"175",1.45991366478119,1705
"176",1.4682465019351,1675
"177",1.47657933908901,1684
"178",1.48491217624293,1716
"179",1.49324501339684,1742
"180",1.50157785055076,1719
"181",1.50991068770467,1718
"182",1.51824352485859,1756
"183",1.5265763620125,1742
"184",1.53490919916642,1740
"185",1.54324203632033,1695
"186",1.55157487347425,1639
"187",1.55990771062816,1650
"188",1.56824054778208,1692
"189",1.57657338493599,1830
"190",1.58490622208991,1957
"191",1.59323905924382,2066
"192",1.60157189639774,2120
"193",1.60990473355165,2091
"194",1.61823757070557,2075
"195",1.62657040785948,2002
"196",1.6349032450134,1917
"197",1.64323608216731,1844
"198",1.65156891932123,1863
"199",1.65990175647514,2027
"200",1.66823459362906,2185
"201",1.67656743078297,2273
"202",1.68490026793689,2288
"203",1.6932331050908,2258
"204",1.70156594224472,2230
"205",1.70989877939863,2200
"206",1.71823161655255,2201
"207",1.72656445370646,2250
"208",1.73489729086038,2286
"209",1.74323012801429,2286
"210",1.7515629651682,2275
"211",1.75989580232212,2328
"212",1.76822863947603,2465
"213",1.77656147662995,2525
"214",1.78489431378386,2481
"215",1.79322715093778,2450
"216",1.80155998809169,2450
"217",1.80989282524561,2426
"218",1.81822566239952,2456
"219",1.82655849955344,2475
"220",1.83489133670735,2475
"221",1.84322417386127,2475
"222",1.85155701101518,2493
"223",1.8598898481691,2512
"224",1.86822268532301,2397
"225",1.87655552247693,2323
"226",1.88488835963084,2360
"227",1.89322119678476,2449
"228",1.90155403393867,2504
"229",1.90988687109259,2588
"230",1.9182197082465,2678
"231",1.92655254540042,2715
"232",1.93488538255433,2700
"233",1.94321821970825,2735
"234",1.95155105686216,2806
"235",1.95988389401608,2894
"236",1.96821673116999,2962
"237",1.97654956832391,2999
"238",1.98488240547782,2978
"239",1.99321524263174,3025
"240",2.00154807978565,3096
"241",2.00988091693957,3125
"242",2.01821375409348,3131
"243",2.02654659124739,3172
"244",2.03487942840131,3163
"245",2.04321226555522,3150
"246",2.05154510270914,3116
"247",2.05987793986305,3051
"248",2.06821077701697,3085
"249",2.07654361417088,3208
"250",2.0848764513248,3362
"251",2.09320928847871,3535
"252",2.10154212563263,3678
"253",2.10987496278654,3723
"254",2.11820779994046,3773
"255",2.12654063709437,3866
"256",2.13487347424829,3855
"257",2.1432063114022,3866
"258",2.15153914855612,3867
"259",2.15987198571003,3796
"260",2.16820482286395,3721
"261",2.17653766001786,3646
"262",2.18487049717178,3607
"263",2.19320333432569,3652
"264",2.20153617147961,3714
"265",2.20986900863352,3760
"266",2.21820184578744,3881
"267",2.22653468294135,3956
"268",2.23486752009527,4026
"269",2.24320035724918,4083
"270",2.2515331944031,4054
"271",2.25986603155701,4050
"272",2.26819886871093,4050
"273",2.27653170586484,4084
"274",2.28486454301876,4102
"275",2.29319738017267,4136
"276",2.30153021732659,4170
"277",2.3098630544805,4191
"278",2.31819589163441,4151
"279",2.32652872878833,4141
"280",2.33486156594224,4091
"281",2.34319440309616,4039
"282",2.35152724025007,4050
"283",2.35986007740399,4013
"284",2.3681929145579,3953
"285",2.37652575171182,3887
"286",2.38485858886573,3924
"287",2.39319142601965,3957
"288",2.40152426317356,3959
"289",2.40985710032748,3975
"290",2.41818993748139,3988
"291",2.42652277463531,3988
"292",2.43485561178922,3923
"293",2.44318844894314,3842
"294",2.45152128609705,3845
"295",2.45985412325097,3842
"296",2.46818696040488,3833
"297",2.4765197975588,3797
"298",2.48485263471271,3662
"299",2.49318547186663,3611
"300",2.50151830902054,3578
"301",2.50985114617446,3489
"302",2.51818398332837,3427
"303",2.52651682048229,3439
"304",2.5348496576362,3482
"305",2.54318249479012,3479
"306",2.55151533194403,3393
"307",2.55984816909795,3264
"308",2.56818100625186,3194
"309",2.57651384340578,3184
"310",2.58484668055969,3264
"311",2.5931795177136,3407
"312",2.60151235486752,3557
"313",2.60984519202143,3615
"314",2.61817802917535,3651
"315",2.62651086632926,3650
"316",2.63484370348318,3641
"317",2.64317654063709,3600
"318",2.65150937779101,3600
"319",2.65984221494492,3621
"320",2.66817505209884,3690
"321",2.67650788925275,3750
"322",2.68484072640667,3876
"323",2.69317356356058,4056
"324",2.7015064007145,4169
"325",2.70983923786841,4151
"326",2.71817207502233,4044
"327",2.72650491217624,3946
"328",2.73483774933016,3908
"329",2.74317058648407,3945
"330",2.75150342363799,4055
"331",2.7598362607919,4174
"332",2.76816909794582,4313
"333",2.77650193509973,4418
"334",2.78483477225365,4491
"335",2.79316760940756,4637
"336",2.80150044656148,4782
"337",2.80983328371539,4878
"338",2.81816612086931,4967
"339",2.82649895802322,5037
"340",2.83483179517714,5129
"341",2.84316463233105,5225
"342",2.85149746948497,5358
"343",2.85983030663888,5443
"344",2.8681631437928,5466
"345",2.87649598094671,5568
"346",2.88482881810063,5600
"347",2.89316165525454,5652
"348",2.90149449240845,5800
"349",2.90982732956237,6043
"350",2.91816016671628,6261
"351",2.9264930038702,6343
"352",2.93482584102411,6458
"353",2.94315867817803,6535
"354",2.95149151533194,6569
"355",2.95982435248586,6623
"356",2.96815718963977,6667
"357",2.97649002679369,6701
"358",2.9848228639476,6762
"359",2.99315570110152,6765
"360",3.00148853825543,6766
"361",3.00982137540935,6797
"362",3.01815421256326,6809
"363",3.02648704971718,6789
"364",3.03481988687109,6800
"365",3.04315272402501,6776
"366",3.05148556117892,6714
"367",3.05981839833284,6663
"368",3.06815123548675,6635
"369",3.07648407264067,6640
"370",3.08481690979458,6715
"371",3.0931497469485,6772
"372",3.10148258410241,6842
"373",3.10981542125633,6906
"374",3.11814825841024,6944
"375",3.12648109556416,6936
"376",3.13481393271807,6948
"377",3.14314676987199,6910
"378",3.1514796070259,6877
"379",3.15981244417982,6823
"380",3.16814528133373,6813
"381",3.17647811848764,6849
"382",3.18481095564156,6861
"383",3.19314379279547,6839
"384",3.20147662994939,6788
"385",3.2098094671033,6731
"386",3.21814230425722,6768
"387",3.22647514141113,6864
"388",3.23480797856505,6991
"389",3.24314081571896,7081
"390",3.25147365287288,7100
"391",3.25980649002679,7100
"392",3.26813932718071,7051
"393",3.27647216433462,6970
"394",3.28480500148854,6934
"395",3.29313783864245,6969
"396",3.30147067579637,6981
"397",3.30980351295028,7053
"398",3.3181363501042,7133
"399",3.32646918725811,7175
"400",3.33480202441203,7183
"401",3.34313486156594,7136
"402",3.35146769871986,7139
"403",3.35980053587377,7183
"404",3.36813337302769,7259
"405",3.3764662101816,7320
"406",3.38479904733552,7392
"407",3.39313188448943,7452
"408",3.40146472164335,7568
"409",3.40979755879726,7688
"410",3.41813039595118,7819
"411",3.42646323310509,7922
"412",3.43479607025901,8025
"413",3.44312890741292,8084
"414",3.45146174456684,8175
"415",3.45979458172075,8299
"416",3.46812741887467,8401
"417",3.47646025602858,8441
"418",3.48479309318249,8523
"419",3.49312593033641,8695
"420",3.50145876749032,8879
"421",3.50979160464424,8983
"422",3.51812444179815,9041
"423",3.52645727895207,9108
"424",3.53479011610598,9216
"425",3.5431229532599,9292
"426",3.55145579041381,9278
"427",3.55978862756773,9228
"428",3.56812146472164,9294
"429",3.57645430187556,9389
"430",3.58478713902947,9450
"431",3.59311997618339,9549
"432",3.6014528133373,9599
"433",3.60978565049122,9546
"434",3.61811848764513,9445
"435",3.62645132479905,9334
"436",3.63478416195296,9296
"437",3.64311699910688,9282
"438",3.65144983626079,9352
"439",3.65978267341471,9400
"440",3.66811551056862,9407
"441",3.67644834772254,9471
"442",3.68478118487645,9533
"443",3.69311402203037,9597
"444",3.70144685918428,9677
"445",3.7097796963382,9722
"446",3.71811253349211,9737
"447",3.72644537064603,9794
"448",3.73477820779994,9879
"449",3.74311104495386,9963
"450",3.75144388210777,10038
"451",3.75977671926168,10061
"452",3.7681095564156,10129
"453",3.77644239356951,10288
"454",3.78477523072343,10436
"455",3.79310806787734,10475
"456",3.80144090503126,10479
"457",3.80977374218517,10518
"458",3.81810657933909,10525
"459",3.826439416493,10552
"460",3.83477225364692,10596
"461",3.84310509080083,10571
"462",3.85143792795475,10577
"463",3.85977076510866,10733
"464",3.86810360226258,10881
"465",3.87643643941649,10923
"466",3.88476927657041,10852
"467",3.89310211372432,10780
"468",3.90143495087824,10782
"469",3.90976778803215,10867
"470",3.91810062518607,11025
"471",3.92643346233998,11111
"472",3.9347662994939,11164
"473",3.94309913664781,11210
"474",3.95143197380173,11275
"475",3.95976481095564,11397
"476",3.96809764810956,11592
"477",3.97643048526347,11790
"478",3.98476332241739,11866
"479",3.9930961595713,11948
"480",4.00142899672522,12031
"481",4.00976183387913,12136
"482",4.01809467103305,12218
"483",4.02642750818696,12245
"484",4.03476034534088,12318
"485",4.04309318249479,12436
"486",4.05142601964871,12530
"487",4.05975885680262,12512
"488",4.06809169395653,12485
"489",4.07642453111045,12599
"490",4.08475736826436,12641
"491",4.09309020541828,12645
"492",4.10142304257219,12664
"493",4.10975587972611,12743
"494",4.11808871688002,12825
"495",4.12642155403394,12905
"496",4.13475439118785,12965
"497",4.14308722834177,13023
"498",4.15142006549568,13062
"499",4.1597529026496,13207
"500",4.16808573980351,13388
"501",4.17641857695743,13537
"502",4.18475141411134,13654
"503",4.19308425126526,13738
"504",4.20141708841917,13863
"505",4.20974992557309,14023
"506",4.218082762727,14154
"507",4.22641559988092,14215
"508",4.23474843703483,14310
"509",4.24308127418875,14365
"510",4.25141411134266,14424
"511",4.25974694849658,14524
"512",4.26807978565049,14651
"513",4.27641262280441,14665
"514",4.28474545995832,14665
"515",4.29307829711224,14700
"516",4.30141113426615,14740
"517",4.30974397142007,14867
"518",4.31807680857398,15001
"519",4.3264096457279,15172
"520",4.33474248288181,15329
"521",4.34307532003572,15461
"522",4.35140815718964,15622
"523",4.35974099434355,15721
"524",4.36807383149747,15721
"525",4.37640666865138,15700
"526",4.3847395058053,15706
"527",4.39307234295921,15702
"528",4.40140518011313,15732
"529",4.40973801726704,15811
"530",4.41807085442096,15931
"531",4.42640369157487,16063
"532",4.43473652872879,16116
"533",4.4430693658827,16169
"534",4.45140220303662,16211
"535",4.45973504019053,16212
"536",4.46806787734445,16274
"537",4.47640071449836,16300
"538",4.48473355165228,16351
"539",4.49306638880619,16391
"540",4.50139922596011,16375
"541",4.50973206311402,16407
"542",4.51806490026794,16476
"543",4.52639773742185,16573
"544",4.53473057457577,16670
"545",4.54306341172968,16701
"546",4.5513962488836,16719
"547",4.55972908603751,16686
"548",4.56806192319143,16709
"549",4.57639476034534,16763
"550",4.58472759749926,16799
"551",4.59306043465317,16839
"552",4.60139327180709,16970
"553",4.609726108961,17127
"554",4.61805894611491,17168
"555",4.62639178326883,17169
"556",4.63472462042274,17217
"557",4.64305745757666,17306
"558",4.65139029473057,17333
"559",4.65972313188449,17396
"560",4.6680559690384,17541
"561",4.67638880619232,17780
"562",4.68472164334623,18025
"563",4.69305448050015,18165
"564",4.70138731765406,18203
"565",4.70972015480798,18255
"566",4.71805299196189,18277
"567",4.72638582911581,18290
"568",4.73471866626972,18345
"569",4.74305150342364,18495
"570",4.75138434057755,18624
"571",4.75971717773147,18765
"572",4.76805001488538,18928
"573",4.7763828520393,19127
"574",4.78471568919321,19286
"575",4.79304852634713,19346
"576",4.80138136350104,19388
"577",4.80971420065496,19443
"578",4.81804703780887,19490
"579",4.82637987496279,19509
"580",4.8347127121167,19525
"581",4.84304554927062,19525
"582",4.85137838642453,19525
"583",4.85971122357845,19567
"584",4.86804406073236,19600
"585",4.87637689788628,19639
"586",4.88470973504019,19719
"587",4.8930425721941,19797
"588",4.90137540934802,19895
"589",4.90970824650193,19996
"590",4.91804108365585,20055
"591",4.92637392080976,20147
"592",4.93470675796368,20278
"593",4.94303959511759,20319
"594",4.95137243227151,20302
"595",4.95970526942542,20353
"596",4.96803810657934,20491
"597",4.97637094373325,20714
"598",4.98470378088717,20876
"599",4.99303661804108,20995
"600",5.001369455195,21164
"601",5.00970229234891,21235
"602",5.01803512950283,21313
"603",5.02636796665674,21441
"604",5.03470080381066,21516
"605",5.04303364096457,21589
"606",5.05136647811849,21697
"607",5.0596993152724,21815
"608",5.06803215242632,21943
"609",5.07636498958023,22047
"610",5.08469782673415,22132
"611",5.09303066388806,22260
"612",5.10136350104198,22325
"613",5.10969633819589,22367
"614",5.11802917534981,22470
"615",5.12636201250372,22624
"616",5.13469484965764,22772
"617",5.14302768681155,22938
"618",5.15136052396547,23132
"619",5.15969336111938,23315
"620",5.1680261982733,23435
"621",5.17635903542721,23562
"622",5.18469187258113,23652
"623",5.19302470973504,23675
"624",5.20135754688896,23652
"625",5.20969038404287,23622
"626",5.21802322119678,23537
"627",5.2263560583507,23588
"628",5.23468889550461,23732
"629",5.24302173265853,23844
"630",5.25135456981244,23949
"631",5.25968740696636,24072
"632",5.26802024412027,24214
"633",5.27635308127419,24339
"634",5.2846859184281,24454
"635",5.29301875558202,24572
"636",5.30135159273593,24686
"637",5.30968442988985,24803
"638",5.31801726704376,24928
"639",5.32635010419768,25083
"640",5.33468294135159,25164
"641",5.34301577850551,25240
"642",5.35134861565942,25354
"643",5.35968145281334,25424
"644",5.36801428996725,25508
"645",5.37634712712117,25659
"646",5.38467996427508,25740
"647",5.393012801429,25818
"648",5.40134563858291,25956
"649",5.40967847573683,26025
"650",5.41801131289074,26098
"651",5.42634415004466,26236
"652",5.43467698719857,26403
"653",5.44300982435249,26481
"654",5.4513426615064,26611
"655",5.45967549866032,26758
"656",5.46800833581423,26800
"657",5.47634117296815,26814
"658",5.48467401012206,26872
"659",5.49300684727597,26977
"660",5.50133968442989,27064
"661",5.5096725215838,27163
"662",5.51800535873772,27316
"663",5.52633819589163,27467
"664",5.53467103304555,27662
"665",5.54300387019946,27907
"666",5.55133670735338,28074
"667",5.55966954450729,28171
"668",5.56800238166121,28218
"669",5.57633521881512,28270
"670",5.58466805596904,28333
"671",5.59300089312295,28446
"672",5.60133373027687,28519
"673",5.60966656743078,28473
"674",5.6179994045847,28450
"675",5.62633224173861,28504
"676",5.63466507889253,28647
"677",5.64299791604644,28777
"678",5.65133075320036,28917
"679",5.65966359035427,29004
"680",5.66799642750819,29085
"681",5.6763292646621,29151
"682",5.68466210181602,29199
"683",5.69299493896993,29297
"684",5.70132777612385,29379
"685",5.70966061327776,29462
"686",5.71799345043168,29500
"687",5.72632628758559,29509
"688",5.73465912473951,29595
"689",5.74299196189342,29696
"690",5.75132479904734,29792
"691",5.75965763620125,29937
"692",5.76799047335517,30068
"693",5.77632331050908,30195
"694",5.78465614766299,30367
"695",5.79298898481691,30425
"696",5.80132182197082,30409
"697",5.80965465912474,30498
"698",5.81798749627865,30585
"699",5.82632033343257,30614
"700",5.83465317058648,30669
"701",5.8429860077404,30711
"702",5.85131884489431,30807
"703",5.85965168204823,30921
"704",5.86798451920214,30978
"705",5.87631735635606,31040
"706",5.88465019350997,31161
"707",5.89298303066389,31312
"708",5.9013158678178,31498
"709",5.90964870497172,31731
"710",5.91798154212563,31860
"711",5.92631437927955,31904
"712",5.93464721643346,31996
"713",5.94298005358738,32075
"714",5.95131289074129,32096
"715",5.95964572789521,32227
"716",5.96797856504912,32360
"717",5.97631140220304,32576
"718",5.98464423935695,32771
"719",5.99297707651087,32956
"720",6.00130991366478,33064
"721",6.0096427508187,33236
"722",6.01797558797261,33364
"723",6.02630842512653,33455
"724",6.03464126228044,33615
"725",6.04297409943436,33820
"726",6.05130693658827,34057
"727",6.05963977374218,34313
"728",6.0679726108961,34520
"729",6.07630544805001,34637
"730",6.08463828520393,34772
"731",6.09297112235784,34923
"732",6.10130395951176,34975
"733",6.10963679666567,35014
"734",6.11796963381959,35225
"735",6.1263024709735,35526
"736",6.13463530812742,35743
"737",6.14296814528133,35852
"738",6.15130098243525,35941
"739",6.15963381958916,36108
"740",6.16796665674308,36312
"741",6.17629949389699,36546
"742",6.18463233105091,36707
"743",6.19296516820482,36846
"744",6.20129800535874,36981
"745",6.20963084251265,37141
"746",6.21796367966657,37316
"747",6.22629651682048,37476
"748",6.2346293539744,37569
"749",6.24296219112831,37622
"750",6.25129502828223,37639
"751",6.25962786543614,37694
"752",6.26796070259006,37756
"753",6.27629353974397,37824
"754",6.28462637689789,37919
"755",6.2929592140518,37961
"756",6.30129205120572,37958
"757",6.30962488835963,38074
"758",6.31795772551355,38213
"759",6.32629056266746,38362
"760",6.33462339982138,38533
"761",6.34295623697529,38654
"762",6.35128907412921,38693
"763",6.35962191128312,38821
"764",6.36795474843704,39062
"765",6.37628758559095,39268
"766",6.38462042274486,39468
"767",6.39295325989878,39636
"768",6.40128609705269,39789
"769",6.40961893420661,39938
"770",6.41795177136052,40110
"771",6.42628460851444,40371
"772",6.43461744566835,40609
"773",6.44295028282227,40788
"774",6.45128311997618,40837
"775",6.4596159571301,40874
"776",6.46794879428401,40814
"777",6.47628163143793,40729
"778",6.48461446859184,40779
"779",6.49294730574576,40846
"780",6.50128014289967,40880
"781",6.50961298005359,41039
"782",6.5179458172075,41333
"783",6.52627865436142,41525
"784",6.53461149151533,41639
"785",6.54294432866925,41772
"786",6.55127716582316,41892
"787",6.55961000297708,41918
"788",6.56794284013099,41984
"789",6.57627567728491,42012
"790",6.58460851443882,42074
"791",6.59294135159274,42204
"792",6.60127418874665,42330
"793",6.60960702590057,42445
"794",6.61793986305448,42662
"795",6.6262727002084,42956
"796",6.63460553736231,43170
"797",6.64293837451623,43270
"798",6.65127121167014,43418
"799",6.65960404882405,43596
"800",6.66793688597797,43698
"801",6.67626972313188,43757
"802",6.6846025602858,43838
"803",6.69293539743971,43958
"804",6.70126823459363,44116
"805",6.70960107174754,44271
"806",6.71793390890146,44413
"807",6.72626674605537,44563
"808",6.73459958320929,44772
"809",6.7429324203632,44994
"810",6.75126525751712,45286
"811",6.75959809467103,45608
"812",6.76793093182495,45909
"813",6.77626376897886,46130
"814",6.78459660613278,46321
"815",6.79292944328669,46418
"816",6.80126228044061,46447
"817",6.80959511759452,46494
"818",6.81792795474844,46597
"819",6.82626079190235,46740
"820",6.83459362905627,46814
"821",6.84292646621018,46839
"822",6.8512593033641,46884
"823",6.85959214051801,46983
"824",6.86792497767193,47204
"825",6.87625781482584,47533
"826",6.88459065197976,47864
"827",6.89292348913367,48086
"828",6.90125632628759,48245
"829",6.9095891634415,48423
"830",6.91792200059542,48657
"831",6.92625483774933,48853
"832",6.93458767490324,49016
"833",6.94292051205716,49233
"834",6.95125334921107,49395
"835",6.95958618636499,49557
"836",6.9679190235189,49791
"837",6.97625186067282,50003
"838",6.98458469782673,50222
"839",6.99291753498065,50438
"840",7.00125037213456,50649
"841",7.00958320928848,50827
"842",7.01791604644239,50975
"843",7.02624888359631,51161
"844",7.03458172075022,51296
"845",7.04291455790414,51497
"846",7.05124739505805,51639
"847",7.05958023221197,51811
"848",7.06791306936588,52008
"849",7.0762459065198,52210
"850",7.08457874367371,52295
"851",7.09291158082763,52366
"852",7.10124441798154,52509
"853",7.10957725513546,52609
"854",7.11791009228937,52719
"855",7.12624292944329,52842
"856",7.1345757665972,52956
"857",7.14290860375112,52987
"858",7.15124144090503,52968
"859",7.15957427805895,52960
"860",7.16790711521286,52965
"861",7.17623995236678,53045
"862",7.18457278952069,53120
"863",7.19290562667461,53210
"864",7.20123846382852,53335
"865",7.20957130098243,53540
"866",7.21790413813635,53705
"867",7.22623697529026,53863
"868",7.23456981244418,54067
"869",7.24290264959809,54265
"870",7.25123548675201,54464
"871",7.25956832390592,54616
"872",7.26790116105984,54754
"873",7.27623399821375,55011
"874",7.28456683536767,55273
"875",7.29289967252158,55484
"876",7.3012325096755,55689
"877",7.30956534682941,56081
"878",7.31789818398333,56670
"879",7.32623102113724,57418
"880",7.33456385829116,58430
"881",7.34289669544507,59751
"882",7.35122953259899,61569
"883",7.3595623697529,64049
"884",7.36789520690682,67377
"885",7.37622804406073,71850
"886",7.38456088121465,77865
"887",7.39289371836856,85963
"888",7.40122655552248,96583
"889",7.40955939267639,110204
"890",7.41789222983031,127321
"891",7.42622506698422,148584
"892",7.43455790413814,174163
"893",7.44289074129205,204009
"894",7.45122357844597,237663
"895",7.45955641559988,274260
"896",7.4678892527538,312283
"897",7.47622208990771,349429
"898",7.48455492706162,383029
"899",7.49288776421554,410151
"900",7.50122060136945,427613
"901",7.50955343852337,432419
"902",7.51788627567728,422044
"903",7.5262191128312,394916
"904",7.53455194998511,350277
"905",7.54288478713903,288790
"906",7.55121762429294,212435
"907",7.55955046144686,124351
"908",7.56788329860077,28530
"909",7.57621613575469,-70556
"910",7.5845489729086,-168269
"911",7.59288181006252,-260121
"912",7.60121464721643,-342319
"913",7.60954748437035,-411799
"914",7.61788032152426,-466668
"915",7.62621315867818,-505897
"916",7.63454599583209,-529454
"917",7.64287883298601,-538161
"918",7.65121167013992,-533467
"919",7.65954450729384,-517267
"920",7.66787734444775,-491763
"921",7.67621018160167,-459343
"922",7.68454301875558,-422086
"923",7.6928758559095,-381816
"924",7.70120869306341,-340321
"925",7.70954153021733,-298965
"926",7.71787436737124,-258808
"927",7.72620720452516,-220678
"928",7.73454004167907,-185020
"929",7.74287287883299,-152166
"930",7.7512057159869,-122167
"931",7.75953855314082,-95096
"932",7.76787139029473,-70875
"933",7.77620422744865,-49256
"934",7.78453706460256,-30112
"935",7.79286990175648,-13242
"936",7.80120273891039,1606
"937",7.80953557606431,14531
"938",7.81786841321822,25909
"939",7.82620125037213,35925
"940",7.83453408752605,44640
"941",7.84286692467996,52159
"942",7.85119976183388,58670
"943",7.85953259898779,64261
"944",7.86786543614171,69090
"945",7.87619827329562,73042
"946",7.88453111044954,76285
"947",7.89286394760345,78971
"948",7.90119678475737,81085
"949",7.90952962191128,82673
"950",7.9178624590652,83873
"951",7.92619529621911,84763
"952",7.93452813337303,85366
"953",7.94286097052694,85626
"954",7.95119380768086,85662
"955",7.95952664483477,85545
"956",7.96785948198869,85359
"957",7.9761923191426,85083
"958",7.98452515629652,84847
"959",7.99285799345043,84707
"960",8.00119083060435,84782
"961",8.00952366775826,85155
"962",8.01785650491218,85840
"963",8.02618934206609,86804
"964",8.03452217922001,88188
"965",8.04285501637392,90114
"966",8.05118785352784,92521
"967",8.05952069068175,95365
"968",8.06785352783566,98835
"969",8.07618636498958,102864
"970",8.0845192021435,107503
"971",8.09285203929741,112598
"972",8.10118487645132,118137
"973",8.10951771360524,124085
"974",8.11785055075915,130380
"975",8.12618338791307,136943
"976",8.13451622506698,143620
"977",8.1428490622209,150257
"978",8.15118189937481,156777
"979",8.15951473652873,163069
"980",8.16784757368264,168980
"981",8.17618041083656,174343
"982",8.18451324799047,179005
"983",8.19284608514439,182947
"984",8.2011789222983,186159
"985",8.20951175945222,188529
"986",8.21784459660613,190118
"987",8.22617743376005,190907
"988",8.23451027091396,190872
"989",8.24284310806788,190000
"990",8.25117594522179,188428
"991",8.25950878237571,186247
"992",8.26784161952962,183450
"993",8.27617445668354,180100
"994",8.28450729383745,176422
"995",8.29284013099137,172465
"996",8.30117296814528,168228
"997",8.3095058052992,163932
"998",8.31783864245311,159624
"999",8.32617147960703,155261
"1000",8.33450431676094,150927
"1001",8.34283715391486,146669
"1002",8.35116999106877,142605
"1003",8.35950282822269,138713
