"","int"
"0",-0.204
"0.00833531864204884",-0.062
"0.0166706372840977",-0.058
"0.0250059559261465",-0.028
"0.0333412745681954",0.035
"0.0416765932102442",0.117
"0.050011911852293",0.213
"0.0583472304943419",0.299
"0.0666825491363907",0.368
"0.0750178677784396",0.428
"0.0833531864204884",0.453
"0.0916885050625372",0.435
"0.100023823704586",0.421
"0.108359142346635",0.429
"0.116694460988684",0.441
"0.125029779630733",0.444
"0.133365098272781",0.427
"0.14170041691483",0.398
"0.150035735556879",0.366
"0.158371054198928",0.342
"0.166706372840977",0.323
"0.175041691483026",0.3
"0.183377010125074",0.263
"0.191712328767123",0.222
"0.200047647409172",0.209
"0.208382966051221",0.234
"0.21671828469327",0.26
"0.225053603335319",0.269
"0.233388921977367",0.247
"0.241724240619416",0.189
"0.250059559261465",0.129
"0.258394877903514",0.119
"0.266730196545563",0.167
"0.275065515187612",0.233
"0.283400833829661",0.293
"0.291736152471709",0.344
"0.300071471113758",0.391
"0.308406789755807",0.452
"0.316742108397856",0.529
"0.325077427039905",0.627
"0.333412745681954",0.71
"0.341748064324002",0.731
"0.350083382966051",0.682
"0.3584187016081",0.59
"0.366754020250149",0.502
"0.375089338892198",0.473
"0.383424657534247",0.526
"0.391759976176295",0.643
"0.400095294818344",0.79
"0.408430613460393",0.928
"0.416765932102442",1.002
"0.425101250744491",0.986
"0.43343656938654",0.905
"0.441771888028588",0.794
"0.450107206670637",0.674
"0.458442525312686",0.58
"0.466777843954735",0.51
"0.475113162596784",0.448
"0.483448481238833",0.406
"0.491783799880882",0.384
"0.50011911852293",0.381
"0.508454437164979",0.392
"0.516789755807028",0.415
"0.525125074449077",0.445
"0.533460393091126",0.489
"0.541795711733175",0.533
"0.550131030375223",0.598
"0.558466349017272",0.712
"0.566801667659321",0.851
"0.57513698630137",0.966
"0.583472304943419",1.032
"0.591807623585468",1.038
"0.600142942227516",0.988
"0.608478260869565",0.885
"0.616813579511614",0.759
"0.625148898153663",0.63
"0.633484216795712",0.521
"0.641819535437761",0.446
"0.650154854079809",0.407
"0.658490172721858",0.395
"0.666825491363907",0.417
"0.675160810005956",0.487
"0.683496128648005",0.596
"0.691831447290054",0.73
"0.700166765932102",0.893
"0.708502084574151",1.065
"0.7168374032162",1.176
"0.725172721858249",1.194
"0.733508040500298",1.138
"0.741843359142347",1.045
"0.750178677784396",0.955
"0.758513996426444",0.904
"0.766849315068493",0.922
"0.775184633710542",1.001
"0.783519952352591",1.113
"0.79185527099464",1.222
"0.800190589636689",1.283
"0.808525908278737",1.283
"0.816861226920786",1.243
"0.825196545562835",1.172
"0.833531864204884",1.09
"0.841867182846933",1.024
"0.850202501488982",0.975
"0.85853782013103",0.941
"0.866873138773079",0.916
"0.875208457415128",0.908
"0.883543776057177",0.949
"0.891879094699226",1.036
"0.900214413341275",1.14
"0.908549731983323",1.226
"0.916885050625372",1.25
"0.925220369267421",1.202
