"","rt","int"
"1755",14.6257963679667,43721
"1756",14.6341292051206,44284
"1757",14.6424620422745,44844
"1758",14.6507948794284,45428
"1759",14.6591277165823,46038
"1760",14.6674605537362,46637
"1761",14.6757933908901,47237
"1762",14.6841262280441,47855
"1763",14.692459065198,48551
"1764",14.7007919023519,49379
"1765",14.7091247395058,50259
"1766",14.7174575766597,51187
"1767",14.7257904138136,52037
"1768",14.7341232509675,52920
"1769",14.7424560881215,53905
"1770",14.7507889252754,54944
"1771",14.7591217624293,56060
"1772",14.7674545995832,57166
"1773",14.7757874367371,58153
"1774",14.784120273891,59166
"1775",14.792453111045,60225
"1776",14.8007859481989,61338
"1777",14.8091187853528,62514
"1778",14.8174516225067,63796
"1779",14.8257844596606,65252
"1780",14.8341172968145,66832
"1781",14.8424501339684,68425
"1782",14.8507829711224,70020
"1783",14.8591158082763,71597
"1784",14.8674486454302,73199
"1785",14.8757814825841,74869
"1786",14.884114319738,76719
"1787",14.8924471568919,78734
"1788",14.9007799940458,80732
"1789",14.9091128311998,82790
"1790",14.9174456683537,85011
"1791",14.9257785055076,87383
"1792",14.9341113426615,89937
"1793",14.9424441798154,92575
"1794",14.9507770169693,95284
"1795",14.9591098541233,98083
"1796",14.9674426912772,101036
"1797",14.9757755284311,104191
"1798",14.984108365585,107517
"1799",14.9924412027389,111045
"1800",15.0007740398928,114769
"1801",15.0091068770467,118751
"1802",15.0174397142007,123034
"1803",15.0257725513546,127549
"1804",15.0341053885085,132357
"1805",15.0424382256624,137514
"1806",15.0507710628163,142946
"1807",15.0591038999702,148803
"1808",15.0674367371241,155090
"1809",15.0757695742781,161769
"1810",15.084102411432,168904
"1811",15.0924352485859,176596
"1812",15.1007680857398,184744
"1813",15.1091009228937,193491
"1814",15.1174337600476,202949
"1815",15.1257665972015,213132
"1816",15.1340994343555,224126
"1817",15.1424322715094,236017
"1818",15.1507651086633,248855
"1819",15.1590979458172,262806
"1820",15.1674307829711,277980
"1821",15.175763620125,294486
"1822",15.184096457279,312548
"1823",15.1924292944329,332224
"1824",15.2007621315868,353653
"1825",15.2090949687407,377056
"1826",15.2174278058946,402750
"1827",15.2257606430485,430906
"1828",15.2340934802024,461737
"1829",15.2424263173564,495444
"1830",15.2507591545103,532148
"1831",15.2590919916642,572125
"1832",15.2674248288181,615526
"1833",15.275757665972,662379
"1834",15.2840905031259,712799
"1835",15.2924233402798,766740
"1836",15.3007561774338,824113
"1837",15.3090890145877,884750
"1838",15.3174218517416,948463
"1839",15.3257546888955,1014913
"1840",15.3340875260494,1083776
"1841",15.3424203632033,1154445
"1842",15.3507532003572,1226401
"1843",15.3590860375112,1299015
"1844",15.3674188746651,1371551
"1845",15.375751711819,1443210
"1846",15.3840845489729,1513160
"1847",15.3924173861268,1580489
"1848",15.4007502232807,1644422
"1849",15.4090830604347,1704012
"1850",15.4174158975886,1758586
"1851",15.4257487347425,1807422
"1852",15.4340815718964,1849882
"1853",15.4424144090503,1885483
"1854",15.4507472462042,1913826
"1855",15.4590800833581,1934573
"1856",15.4674129205121,1947551
"1857",15.475745757666,1952634
"1858",15.4840785948199,1949935
"1859",15.4924114319738,1939663
"1860",15.5007442691277,1922268
"1861",15.5090771062816,1898143
"1862",15.5174099434355,1867854
"1863",15.5257427805895,1832021
"1864",15.5340756177434,1791315
"1865",15.5424084548973,1746378
"1866",15.5507412920512,1697867
"1867",15.5590741292051,1646496
"1868",15.567406966359,1593111
"1869",15.575739803513,1538431
"1870",15.5840726406669,1483020
"1871",15.5924054778208,1427430
"1872",15.6007383149747,1372151
"1873",15.6090711521286,1317799
"1874",15.6174039892825,1264760
"1875",15.6257368264364,1213371
"1876",15.6340696635904,1163908
"1877",15.6424025007443,1116465
"1878",15.6507353378982,1071117
"1879",15.6590681750521,1027969
"1880",15.667401012206,987157
"1881",15.6757338493599,948639
"1882",15.6840666865138,912349
"1883",15.6923995236678,878338
"1884",15.7007323608217,846554
"1885",15.7090651979756,816884
"1886",15.7173980351295,789175
"1887",15.7257308722834,763147
"1888",15.7340637094373,738748
"1889",15.7423965465912,715863
"1890",15.7507293837452,694337
"1891",15.7590622208991,674037
"1892",15.767395058053,654869
"1893",15.7757278952069,636763
"1894",15.7840607323608,619598
"1895",15.7923935695147,603246
"1896",15.8007264066687,587595
"1897",15.8090592438226,572588
"1898",15.8173920809765,558090
"1899",15.8257249181304,544065
"1900",15.8340577552843,530520
"1901",15.8423905924382,517414
"1902",15.8507234295921,504733
"1903",15.8590562667461,492376
"1904",15.8673891039,480384
"1905",15.8757219410539,468619
"1906",15.8840547782078,457125
"1907",15.8923876153617,445863
"1908",15.9007204525156,434793
"1909",15.9090532896695,423853
"1910",15.9173861268235,413092
"1911",15.9257189639774,402485
"1912",15.9340518011313,392111
"1913",15.9423846382852,381908
"1914",15.9507174754391,371751
"1915",15.959050312593,361799
"1916",15.9673831497469,351979
"1917",15.9757159869009,342244
"1918",15.9840488240548,332750
"1919",15.9923816612087,323452
"1920",16.0007144983626,314366
"1921",16.0090473355165,305402
"1922",16.0173801726704,296561
"1923",16.0257130098244,287847
"1924",16.0340458469783,279298
"1925",16.0423786841322,270905
"1926",16.0507115212861,262626
"1927",16.05904435844,254408
"1928",16.0673771955939,246396
"1929",16.0757100327478,238606
"1930",16.0840428699018,231025
"1931",16.0923757070557,223601
"1932",16.1007085442096,216407
"1933",16.1090413813635,209343
"1934",16.1173742185174,202358
"1935",16.1257070556713,195530
"1936",16.1340398928252,188872
"1937",16.1423727299792,182438
"1938",16.1507055671331,176095
"1939",16.159038404287,169829
"1940",16.1673712414409,163736
"1941",16.1757040785948,157856
"1942",16.1840369157487,152296
"1943",16.1923697529026,146991
"1944",16.2007025900566,141737
"1945",16.2090354272105,136461
"1946",16.2173682643644,131337
"1947",16.2257011015183,126392
"1948",16.2340339386722,121634
"1949",16.2423667758261,117078
"1950",16.2506996129801,112691
"1951",16.259032450134,108489
"1952",16.2673652872879,104314
"1953",16.2756981244418,100244
"1954",16.2840309615957,96312
"1955",16.2923637987496,92564
"1956",16.3006966359035,89067
"1957",16.3090294730575,85768
"1958",16.3173623102114,82543
"1959",16.3256951473653,79362
"1960",16.3340279845192,76286
"1961",16.3423608216731,73316
"1962",16.350693658827,70478
"1963",16.3590264959809,67689
"1964",16.3673593331349,65011
"1965",16.3756921702888,62512
"1966",16.3840250074427,60098
"1967",16.3923578445966,57755
"1968",16.4006906817505,55541
"1969",16.4090235189044,53468
"1970",16.4173563560584,51512
"1971",16.4256891932123,49556
"1972",16.4340220303662,47633
"1973",16.4423548675201,45852
"1974",16.450687704674,44156
"1975",16.4590205418279,42553
"1976",16.4673533789818,40952
"1977",16.4756862161358,39385
"1978",16.4840190532897,37980
"1979",16.4923518904436,36615
"1980",16.5006847275975,35385
"1981",16.5090175647514,34256
"1982",16.5173504019053,33148
"1983",16.5256832390592,32036
"1984",16.5340160762132,30935
"1985",16.5423489133671,29926
"1986",16.550681750521,29032
"1987",16.5590145876749,28190
"1988",16.5673474248288,27330
"1989",16.5756802619827,26498
"1990",16.5840130991366,25697
"1991",16.5923459362906,25004
"1992",16.6006787734445,24322
"1993",16.6090116105984,23586
"1994",16.6173444477523,22867
"1995",16.6256772849062,22225
"1996",16.6340101220601,21598
"1997",16.6423429592141,20951
"1998",16.650675796368,20417
"1999",16.6590086335219,20022
"2000",16.6673414706758,19715
