"Minutes"	"Intensity"	"Sample"	"Detector"
"0"	0.456	"D4.2"	"SPD-20A 260nm"
"0.00833425951653237"	0.527	"D4.2"	"SPD-20A 260nm"
"0.0166685190330647"	0.78	"D4.2"	"SPD-20A 260nm"
"0.0250027785495971"	0.565	"D4.2"	"SPD-20A 260nm"
"0.0333370380661295"	-0.271	"D4.2"	"SPD-20A 260nm"
"0.0416712975826619"	-1.388	"D4.2"	"SPD-20A 260nm"
"0.0500055570991942"	-2.501	"D4.2"	"SPD-20A 260nm"
"0.0583398166157266"	-3.468	"D4.2"	"SPD-20A 260nm"
"0.066674076132259"	-4.118	"D4.2"	"SPD-20A 260nm"
"0.0750083356487913"	-4.452	"D4.2"	"SPD-20A 260nm"
"0.0833425951653237"	-4.635	"D4.2"	"SPD-20A 260nm"
"0.0916768546818561"	-4.8	"D4.2"	"SPD-20A 260nm"
"0.100011114198388"	-4.857	"D4.2"	"SPD-20A 260nm"
"0.108345373714921"	-4.622	"D4.2"	"SPD-20A 260nm"
"0.116679633231453"	-4.12	"D4.2"	"SPD-20A 260nm"
"0.125013892747986"	-3.586	"D4.2"	"SPD-20A 260nm"
"0.133348152264518"	-3.11	"D4.2"	"SPD-20A 260nm"
"0.14168241178105"	-2.594	"D4.2"	"SPD-20A 260nm"
"0.150016671297583"	-1.914	"D4.2"	"SPD-20A 260nm"
"0.158350930814115"	-1.107	"D4.2"	"SPD-20A 260nm"
"0.166685190330647"	-0.346	"D4.2"	"SPD-20A 260nm"
"0.17501944984718"	0.298	"D4.2"	"SPD-20A 260nm"
"0.183353709363712"	0.669	"D4.2"	"SPD-20A 260nm"
"0.191687968880245"	0.698	"D4.2"	"SPD-20A 260nm"
"0.200022228396777"	0.47	"D4.2"	"SPD-20A 260nm"
"0.208356487913309"	0.095	"D4.2"	"SPD-20A 260nm"
"0.216690747429842"	-0.475	"D4.2"	"SPD-20A 260nm"
"0.225025006946374"	-1.503	"D4.2"	"SPD-20A 260nm"
"0.233359266462906"	-3.109	"D4.2"	"SPD-20A 260nm"
"0.241693525979439"	-4.681	"D4.2"	"SPD-20A 260nm"
"0.250027785495971"	-5.698	"D4.2"	"SPD-20A 260nm"
"0.258362045012503"	-6.01	"D4.2"	"SPD-20A 260nm"
"0.266696304529036"	-5.514	"D4.2"	"SPD-20A 260nm"
"0.275030564045568"	-4.32	"D4.2"	"SPD-20A 260nm"
"0.283364823562101"	-3.025	"D4.2"	"SPD-20A 260nm"
"0.291699083078633"	-1.952	"D4.2"	"SPD-20A 260nm"
"0.300033342595165"	-1.264	"D4.2"	"SPD-20A 260nm"
"0.308367602111698"	-1.121	"D4.2"	"SPD-20A 260nm"
"0.31670186162823"	-1.445	"D4.2"	"SPD-20A 260nm"
"0.325036121144762"	-1.93	"D4.2"	"SPD-20A 260nm"
"0.333370380661295"	-2.389	"D4.2"	"SPD-20A 260nm"
"0.341704640177827"	-2.504	"D4.2"	"SPD-20A 260nm"
"0.35003889969436"	-1.993	"D4.2"	"SPD-20A 260nm"
"0.358373159210892"	-1.053	"D4.2"	"SPD-20A 260nm"
"0.366707418727424"	-0.166	"D4.2"	"SPD-20A 260nm"
"0.375041678243957"	0.506	"D4.2"	"SPD-20A 260nm"
"0.383375937760489"	0.888	"D4.2"	"SPD-20A 260nm"
"0.391710197277021"	0.953	"D4.2"	"SPD-20A 260nm"
"0.400044456793554"	0.808	"D4.2"	"SPD-20A 260nm"
"0.408378716310086"	0.584	"D4.2"	"SPD-20A 260nm"
"0.416712975826619"	0.343	"D4.2"	"SPD-20A 260nm"
"0.425047235343151"	0.159	"D4.2"	"SPD-20A 260nm"
"0.433381494859683"	0.069	"D4.2"	"SPD-20A 260nm"
"0.441715754376216"	0.059	"D4.2"	"SPD-20A 260nm"
"0.450050013892748"	0.087	"D4.2"	"SPD-20A 260nm"
"0.45838427340928"	0.152	"D4.2"	"SPD-20A 260nm"
"0.466718532925813"	0.299	"D4.2"	"SPD-20A 260nm"
"0.475052792442345"	0.523	"D4.2"	"SPD-20A 260nm"
"0.483387051958877"	0.74	"D4.2"	"SPD-20A 260nm"
"0.49172131147541"	0.883	"D4.2"	"SPD-20A 260nm"
