"Minutes"	"Intensity"	"File"	"Detector"
0.01	-0.6	"A1.lcd"	"SPD-20A 260nm"
0.0183327775925308	-0.991	"A1.lcd"	"SPD-20A 260nm"
0.0266655551850617	-0.7	"A1.lcd"	"SPD-20A 260nm"
0.0349983327775925	0.217	"A1.lcd"	"SPD-20A 260nm"
0.0433311103701234	0.758	"A1.lcd"	"SPD-20A 260nm"
0.0516638879626542	-0.26	"A1.lcd"	"SPD-20A 260nm"
0.0599966655551851	-2.622	"A1.lcd"	"SPD-20A 260nm"
0.0683294431477159	-4.959	"A1.lcd"	"SPD-20A 260nm"
0.0766622207402468	-6.659	"A1.lcd"	"SPD-20A 260nm"
0.0849949983327776	-7.244	"A1.lcd"	"SPD-20A 260nm"
0.0933277759253084	-6.348	"A1.lcd"	"SPD-20A 260nm"
0.101660553517839	-4.599	"A1.lcd"	"SPD-20A 260nm"
0.10999333111037	-3.118	"A1.lcd"	"SPD-20A 260nm"
0.118326108702901	-2.223	"A1.lcd"	"SPD-20A 260nm"
0.126658886295432	-1.694	"A1.lcd"	"SPD-20A 260nm"
0.134991663887963	-1.277	"A1.lcd"	"SPD-20A 260nm"
0.143324441480494	-0.906	"A1.lcd"	"SPD-20A 260nm"
0.151657219073024	-0.587	"A1.lcd"	"SPD-20A 260nm"
0.159989996665555	-0.296	"A1.lcd"	"SPD-20A 260nm"
0.168322774258086	-0.022	"A1.lcd"	"SPD-20A 260nm"
0.176655551850617	0.236	"A1.lcd"	"SPD-20A 260nm"
0.184988329443148	0.422	"A1.lcd"	"SPD-20A 260nm"
0.193321107035679	0.484	"A1.lcd"	"SPD-20A 260nm"
0.201653884628209	0.424	"A1.lcd"	"SPD-20A 260nm"
0.20998666222074	0.293	"A1.lcd"	"SPD-20A 260nm"
0.218319439813271	0.168	"A1.lcd"	"SPD-20A 260nm"
0.226652217405802	0.22	"A1.lcd"	"SPD-20A 260nm"
0.234984994998333	0.558	"A1.lcd"	"SPD-20A 260nm"
0.243317772590864	1.068	"A1.lcd"	"SPD-20A 260nm"
0.251650550183394	1.587	"A1.lcd"	"SPD-20A 260nm"
0.259983327775925	2.061	"A1.lcd"	"SPD-20A 260nm"
0.268316105368456	2.437	"A1.lcd"	"SPD-20A 260nm"
0.276648882960987	2.695	"A1.lcd"	"SPD-20A 260nm"
0.284981660553518	2.825	"A1.lcd"	"SPD-20A 260nm"
0.293314438146049	2.827	"A1.lcd"	"SPD-20A 260nm"
0.30164721573858	2.788	"A1.lcd"	"SPD-20A 260nm"
0.30997999333111	2.868	"A1.lcd"	"SPD-20A 260nm"
0.318312770923641	3.12	"A1.lcd"	"SPD-20A 260nm"
0.326645548516172	3.433	"A1.lcd"	"SPD-20A 260nm"
0.334978326108703	3.736	"A1.lcd"	"SPD-20A 260nm"
0.343311103701234	3.844	"A1.lcd"	"SPD-20A 260nm"
0.351643881293765	3.549	"A1.lcd"	"SPD-20A 260nm"
0.359976658886295	2.94	"A1.lcd"	"SPD-20A 260nm"
0.368309436478826	2.409	"A1.lcd"	"SPD-20A 260nm"
0.376642214071357	2.141	"A1.lcd"	"SPD-20A 260nm"
0.384974991663888	2.134	"A1.lcd"	"SPD-20A 260nm"
0.393307769256419	2.339	"A1.lcd"	"SPD-20A 260nm"
0.40164054684895	2.607	"A1.lcd"	"SPD-20A 260nm"
0.409973324441481	2.716	"A1.lcd"	"SPD-20A 260nm"
0.418306102034011	2.605	"A1.lcd"	"SPD-20A 260nm"
0.426638879626542	2.405	"A1.lcd"	"SPD-20A 260nm"
0.434971657219073	2.227	"A1.lcd"	"SPD-20A 260nm"
0.443304434811604	2.12	"A1.lcd"	"SPD-20A 260nm"
0.451637212404135	2.119	"A1.lcd"	"SPD-20A 260nm"
0.459969989996666	2.192	"A1.lcd"	"SPD-20A 260nm"
0.468302767589196	2.18	"A1.lcd"	"SPD-20A 260nm"
0.476635545181727	1.983	"A1.lcd"	"SPD-20A 260nm"
0.484968322774258	1.674	"A1.lcd"	"SPD-20A 260nm"
0.493301100366789	1.332	"A1.lcd"	"SPD-20A 260nm"
0.50163387795932	1.067	"A1.lcd"	"SPD-20A 260nm"
0.509966655551851	1.071	"A1.lcd"	"SPD-20A 260nm"
0.518299433144382	1.375	"A1.lcd"	"SPD-20A 260nm"
0.526632210736912	1.756	"A1.lcd"	"SPD-20A 260nm"
0.534964988329443	2.072	"A1.lcd"	"SPD-20A 260nm"
0.543297765921974	2.357	"A1.lcd"	"SPD-20A 260nm"
0.551630543514505	2.695	"A1.lcd"	"SPD-20A 260nm"
0.559963321107036	3.117	"A1.lcd"	"SPD-20A 260nm"
0.568296098699567	3.591	"A1.lcd"	"SPD-20A 260nm"
0.576628876292097	4.109	"A1.lcd"	"SPD-20A 260nm"
0.584961653884628	4.515	"A1.lcd"	"SPD-20A 260nm"
0.593294431477159	4.689	"A1.lcd"	"SPD-20A 260nm"
0.60162720906969	4.677	"A1.lcd"	"SPD-20A 260nm"
0.609959986662221	4.595	"A1.lcd"	"SPD-20A 260nm"
0.618292764254752	4.448	"A1.lcd"	"SPD-20A 260nm"
0.626625541847283	4.082	"A1.lcd"	"SPD-20A 260nm"
0.634958319439813	3.38	"A1.lcd"	"SPD-20A 260nm"
0.643291097032344	2.38	"A1.lcd"	"SPD-20A 260nm"
0.651623874624875	1.111	"A1.lcd"	"SPD-20A 260nm"
0.659956652217406	-0.268	"A1.lcd"	"SPD-20A 260nm"
0.668289429809937	-1.31	"A1.lcd"	"SPD-20A 260nm"
0.676622207402468	-1.85	"A1.lcd"	"SPD-20A 260nm"
0.684954984994999	-1.879	"A1.lcd"	"SPD-20A 260nm"
0.693287762587529	-1.4	"A1.lcd"	"SPD-20A 260nm"
0.70162054018006	-0.723	"A1.lcd"	"SPD-20A 260nm"
0.709953317772591	-0.322	"A1.lcd"	"SPD-20A 260nm"
0.718286095365122	-0.301	"A1.lcd"	"SPD-20A 260nm"
0.726618872957653	-0.401	"A1.lcd"	"SPD-20A 260nm"
0.734951650550184	-0.419	"A1.lcd"	"SPD-20A 260nm"
0.743284428142714	-0.286	"A1.lcd"	"SPD-20A 260nm"
0.751617205735245	-0.024	"A1.lcd"	"SPD-20A 260nm"
0.759949983327776	0.197	"A1.lcd"	"SPD-20A 260nm"
0.768282760920307	-0.038	"A1.lcd"	"SPD-20A 260nm"
0.776615538512838	-0.885	"A1.lcd"	"SPD-20A 260nm"
0.784948316105369	-1.803	"A1.lcd"	"SPD-20A 260nm"
0.793281093697899	-2.315	"A1.lcd"	"SPD-20A 260nm"
0.80161387129043	-2.265	"A1.lcd"	"SPD-20A 260nm"
0.809946648882961	-1.593	"A1.lcd"	"SPD-20A 260nm"
0.818279426475492	-0.441	"A1.lcd"	"SPD-20A 260nm"
0.826612204068023	0.604	"A1.lcd"	"SPD-20A 260nm"
0.834944981660554	1.239	"A1.lcd"	"SPD-20A 260nm"
0.843277759253085	1.477	"A1.lcd"	"SPD-20A 260nm"
0.851610536845615	1.43	"A1.lcd"	"SPD-20A 260nm"
0.859943314438146	1.307	"A1.lcd"	"SPD-20A 260nm"
0.868276092030677	1.486	"A1.lcd"	"SPD-20A 260nm"
0.876608869623208	2.099	"A1.lcd"	"SPD-20A 260nm"
0.884941647215739	2.627	"A1.lcd"	"SPD-20A 260nm"
0.89327442480827	2.603	"A1.lcd"	"SPD-20A 260nm"
0.9016072024008	2.07	"A1.lcd"	"SPD-20A 260nm"
0.909939979993331	1.268	"A1.lcd"	"SPD-20A 260nm"
0.918272757585862	0.359	"A1.lcd"	"SPD-20A 260nm"
0.926605535178393	-0.241	"A1.lcd"	"SPD-20A 260nm"
0.934938312770924	-0.309	"A1.lcd"	"SPD-20A 260nm"
0.943271090363455	-0.055	"A1.lcd"	"SPD-20A 260nm"
0.951603867955986	0.238	"A1.lcd"	"SPD-20A 260nm"
0.959936645548516	0.471	"A1.lcd"	"SPD-20A 260nm"
0.968269423141047	0.584	"A1.lcd"	"SPD-20A 260nm"
0.976602200733578	0.549	"A1.lcd"	"SPD-20A 260nm"
0.984934978326109	0.33	"A1.lcd"	"SPD-20A 260nm"
0.99326775591864	-0.107	"A1.lcd"	"SPD-20A 260nm"
1.00160053351117	-0.599	"A1.lcd"	"SPD-20A 260nm"
1.0099333111037	-0.814	"A1.lcd"	"SPD-20A 260nm"
1.01826608869623	-0.659	"A1.lcd"	"SPD-20A 260nm"
1.02659886628876	-0.29	"A1.lcd"	"SPD-20A 260nm"
1.03493164388129	0.195	"A1.lcd"	"SPD-20A 260nm"
1.04326442147382	0.68	"A1.lcd"	"SPD-20A 260nm"
1.05159719906636	1.049	"A1.lcd"	"SPD-20A 260nm"
1.05992997665889	1.312	"A1.lcd"	"SPD-20A 260nm"
1.06826275425142	1.548	"A1.lcd"	"SPD-20A 260nm"
1.07659553184395	1.804	"A1.lcd"	"SPD-20A 260nm"
1.08492830943648	1.966	"A1.lcd"	"SPD-20A 260nm"
1.09326108702901	1.907	"A1.lcd"	"SPD-20A 260nm"
1.10159386462154	1.535	"A1.lcd"	"SPD-20A 260nm"
1.10992664221407	0.74	"A1.lcd"	"SPD-20A 260nm"
1.1182594198066	-0.417	"A1.lcd"	"SPD-20A 260nm"
1.12659219739913	-1.477	"A1.lcd"	"SPD-20A 260nm"
1.13492497499166	-2.19	"A1.lcd"	"SPD-20A 260nm"
1.14325775258419	-2.451	"A1.lcd"	"SPD-20A 260nm"
1.15159053017673	-2.172	"A1.lcd"	"SPD-20A 260nm"
1.15992330776926	-1.473	"A1.lcd"	"SPD-20A 260nm"
1.16825608536179	-0.675	"A1.lcd"	"SPD-20A 260nm"
1.17658886295432	0.095	"A1.lcd"	"SPD-20A 260nm"
1.18492164054685	0.658	"A1.lcd"	"SPD-20A 260nm"
1.19325441813938	0.899	"A1.lcd"	"SPD-20A 260nm"
1.20158719573191	0.845	"A1.lcd"	"SPD-20A 260nm"
