R.Time (min)	Intensity
0.00000	-10
0.00833	-10
0.01667	-0
0.02500	-1
0.03333	-1
0.04167	-2
0.05000	-2
0.05833	-3
0.06667	-3
0.07500	-4
0.08333	-4
0.09167	-4
0.10000	-4
0.10833	-4
0.11667	-4
0.12500	-4
0.13333	-5
0.14167	-5
0.15000	-5
0.15833	-5
0.16667	-5
0.17500	-5
0.18333	-5
0.19167	-5
0.20000	-5
0.20833	-5
0.21667	-5
0.22500	-6
0.23333	-6
0.24167	-6
0.25000	-5
0.25833	-5
0.26667	-5
0.27500	-5
0.28333	-6
0.29167	-6
0.30000	-6
0.30833	-7
0.31667	-7
0.32500	-7
0.33333	-7
0.34167	-6
0.35000	-6
0.35833	-6
0.36667	-6
0.37500	-6
0.38333	-7
0.39167	-7
0.40000	-7
0.40833	-7
0.41667	-7
0.42500	-7
0.43333	-7
0.44167	-6
0.45000	-7
0.45833	-7
0.46667	-7
0.47500	-7
0.48333	-8
0.49167	-8
0.50000	-9
0.50833	-9
0.51667	-9
0.52500	-9
0.53333	-9
0.54167	-10
0.55000	-10
0.55833	-10
0.56667	-10
0.57500	-10
0.58333	-10
0.59167	-10
0.60000	-10
0.60833	-10
0.61667	-11
0.62500	-11
0.63333	-11
0.64167	-12
0.65000	-12
0.65833	-12
0.66667	-12
0.67500	-12
0.68333	-13
0.69167	-13
0.70000	-13
0.70833	-13
0.71667	-14
0.72500	-14
0.73333	-15
0.74167	-15
0.75000	-16
0.75833	-16
0.76667	-17
0.77500	-17
0.78333	-18
0.79167	-18
0.80000	-18
0.80833	-19
0.81667	-19
0.82500	-19
0.83333	-19
0.84167	-20
0.85000	-20
0.85833	-20
0.86667	-20
0.87500	-20
0.88333	-20
0.89167	-20
0.90000	-20
0.90833	-20
0.91667	-20
0.92500	-20
0.93333	-20
0.94167	-20
0.95000	-20
0.95833	-20
0.96667	-20
0.97500	-20
0.98333	-20
0.99167	-20
1.00000	-20
1.00833	-20
1.01667	-20
1.02500	-20
1.03333	-21
1.04167	-21
1.05000	-22
1.05833	-22
1.06667	-22
1.07500	-22
1.08333	-22
1.09167	-22
1.10000	-21
1.10833	-21
1.11667	-21
1.12500	-21
1.13333	-21
1.14167	-22
1.15000	-22
1.15833	-22
1.16667	-22
1.17500	-22
1.18333	-22
1.19167	-22
1.20000	-22
1.20833	-22
1.21667	-22
1.22500	-22
1.23333	-21
1.24167	-21
1.25000	-21
1.25833	-21
1.26667	-21
1.27500	-21
1.28333	-21
1.29167	-21
1.30000	-21
1.30833	-21
1.31667	-22
1.32500	-22
1.33333	-22
1.34167	-23
1.35000	-23
1.35833	-23
1.36667	-24
1.37500	-24
1.38333	-24
1.39167	-24
1.40000	-25
1.40833	-25
1.41667	-25
1.42500	-25
1.43333	-26
1.44167	-26
1.45000	-26
1.45833	-26
1.46667	-26
1.47500	-27
1.48333	-27
1.49167	-27
1.50000	-27
1.50833	-27
1.51667	-27
1.52500	-27
1.53333	-27
1.54167	-27
1.55000	-27
1.55833	-27
1.56667	-26
1.57500	-27
1.58333	-27
1.59167	-27
1.60000	-27
1.60833	-27
1.61667	-26
1.62500	-26
1.63333	-26
1.64167	-26
1.65000	-26
1.65833	-26
1.66667	-26
1.67500	-26
1.68333	-26
1.69167	-26
1.70000	-26
1.70833	-26
1.71667	-26
1.72500	-25
1.73333	-25
1.74167	-24
1.75000	-25
1.75833	-24
1.76667	-24
1.77500	-24
1.78333	-23
1.79167	-24
1.80000	-24
1.80833	-24
1.81667	-24
1.82500	-23
1.83333	-23
1.84167	-23
1.85000	-22
1.85833	-22
1.86667	-22
1.87500	-22
1.88333	-22
1.89167	-22
1.90000	-22
1.90833	-22
1.91667	-22
1.92500	-22
1.93333	-21
1.94167	-21
1.95000	-21
1.95833	-21
1.96667	-21
1.97500	-21
1.98333	-21
1.99167	-21
2.00000	-22
2.00833	-21
2.01667	-21
2.02500	-21
2.03333	-22
2.04167	-22
2.05000	-22
2.05833	-22
2.06667	-23
2.07500	-23
2.08333	-23
2.09167	-23
2.10000	-23
2.10833	-24
2.11667	-24
2.12500	-24
2.13333	-24
2.14167	-24
2.15000	-23
2.15833	-23
2.16667	-24
2.17500	-24
2.18333	-24
2.19167	-24
2.20000	-24
2.20833	-24
2.21667	-23
2.22500	-23
2.23333	-23
2.24167	-23
2.25000	-23
2.25833	-23
2.26667	-23
2.27500	-23
2.28333	-23
2.29167	-23
2.30000	-23
2.30833	-24
2.31667	-24
2.32500	-24
2.33333	-24
2.34167	-24
2.35000	-24
2.35833	-24
2.36667	-24
2.37500	-24
2.38333	-24
2.39167	-24
2.40000	-24
2.40833	-24
2.41667	-24
2.42500	-24
2.43333	-25
2.44167	-25
2.45000	-25
2.45833	-25
2.46667	-25
2.47500	-25
2.48333	-25
2.49167	-25
2.50000	-25
2.50833	-25
2.51667	-25
2.52500	-25
2.53333	-25
2.54167	-26
2.55000	-26
2.55833	-27
2.56667	-27
2.57500	-27
2.58333	-27
2.59167	-26
2.60000	-26
2.60833	-26
2.61667	-26
2.62500	-27
2.63333	-27
2.64167	-27
2.65000	-27
2.65833	-27
2.66667	-27
2.67500	-27
2.68333	-27
2.69167	-27
2.70000	-27
2.70833	-28
2.71667	-28
2.72500	-28
2.73333	-28
2.74167	-28
2.75000	-28
2.75833	-28
2.76667	-29
2.77500	-29
2.78333	-29
2.79167	-29
2.80000	-29
2.80833	-29
2.81667	-29
2.82500	-29
2.83333	-29
2.84167	-29
2.85000	-29
2.85833	-30
2.86667	-30
2.87500	-30
2.88333	-31
2.89167	-31
2.90000	-31
2.90833	-31
2.91667	-31
2.92500	-31
2.93333	-30
2.94167	-30
2.95000	-30
2.95833	-30
2.96667	-29
2.97500	-29
2.98333	-29
2.99167	-30
3.00000	-30
3.00833	-30
3.01667	-30
3.02500	-30
3.03333	-30
3.04167	-30
3.05000	-30
3.05833	-29
3.06667	-29
3.07500	-29
3.08333	-28
3.09167	-28
3.10000	-28
3.10833	-27
3.11667	-27
3.12500	-27
3.13333	-27
3.14167	-27
3.15000	-27
3.15833	-27
3.16667	-28
3.17500	-28
3.18333	-27
3.19167	-27
3.20000	-27
3.20833	-27
3.21667	-27
3.22500	-26
3.23333	-26
3.24167	-26
3.25000	-27
3.25833	-27
3.26667	-27
3.27500	-27
3.28333	-27
3.29167	-27
3.30000	-27
3.30833	-27
3.31667	-27
3.32500	-26
3.33333	-26
3.34167	-26
3.35000	-26
3.35833	-26
3.36667	-26
3.37500	-26
3.38333	-26
3.39167	-26
3.40000	-26
3.40833	-25
3.41667	-25
3.42500	-25
3.43333	-25
3.44167	-24
3.45000	-24
3.45833	-24
3.46667	-23
3.47500	-22
3.48333	-22
3.49167	-21
3.50000	-21
3.50833	-21
3.51667	-20
3.52500	-20
3.53333	-19
3.54167	-19
3.55000	-18
3.55833	-18
3.56667	-17
3.57500	-16
3.58333	-16
3.59167	-15
3.60000	-14
3.60833	-13
3.61667	-11
3.62500	-10
3.63333	-8
3.64167	-7
3.65000	-5
3.65833	-4
3.66667	-2
3.67500	-1
3.68333	0
3.69167	2
3.70000	4
3.70833	7
3.71667	9
3.72500	12
3.73333	15
3.74167	18
3.75000	20
3.75833	23
3.76667	25
3.77500	28
3.78333	30
3.79167	33
3.80000	36
3.80833	39
3.81667	42
3.82500	45
3.83333	48
3.84167	52
3.85000	56
3.85833	59
3.86667	63
3.87500	67
3.88333	71
3.89167	74
3.90000	78
3.90833	83
3.91667	87
3.92500	90
3.93333	94
3.94167	97
3.95000	101
3.95833	105
3.96667	108
3.97500	111
3.98333	114
3.99167	117
4.00000	120
4.00833	122
4.01667	124
4.02500	126
4.03333	128
4.04167	130
4.05000	132
4.05833	134
4.06667	136
4.07500	137
4.08333	138
4.09167	139
4.10000	140
4.10833	140
4.11667	140
4.12500	140
4.13333	139
4.14167	139
4.15000	138
4.15833	136
4.16667	134
4.17500	132
4.18333	131
4.19167	129
4.20000	127
4.20833	124
4.21667	121
4.22500	119
4.23333	116
4.24167	114
4.25000	111
4.25833	108
4.26667	104
4.27500	101
4.28333	97
4.29167	94
4.30000	90
4.30833	86
4.31667	83
4.32500	79
4.33333	75
4.34167	72
4.35000	68
4.35833	64
4.36667	61
4.37500	57
4.38333	53
4.39167	49
4.40000	46
4.40833	42
4.41667	39
4.42500	36
4.43333	33
4.44167	30
4.45000	27
4.45833	24
4.46667	22
4.47500	19
4.48333	16
4.49167	14
4.50000	11
4.50833	9
4.51667	7
4.52500	4
4.53333	2
4.54167	0
4.55000	-2
4.55833	-4
