R.Time (min)	Intensity
0.00000	-44
0.00833	-44
0.01667	-0
0.02500	-1
0.03333	-1
0.04167	-2
0.05000	-2
0.05833	-3
0.06667	-3
0.07500	-3
0.08333	-3
0.09167	-3
0.10000	-4
0.10833	-4
0.11667	-5
0.12500	-5
0.13333	-5
0.14167	-6
0.15000	-6
0.15833	-6
0.16667	-7
0.17500	-8
0.18333	-8
0.19167	-9
0.20000	-10
0.20833	-11
0.21667	-12
0.22500	-13
0.23333	-14
0.24167	-15
0.25000	-15
0.25833	-16
0.26667	-16
0.27500	-17
0.28333	-18
0.29167	-19
0.30000	-20
0.30833	-21
0.31667	-22
0.32500	-22
0.33333	-23
0.34167	-24
0.35000	-24
0.35833	-25
0.36667	-25
0.37500	-25
0.38333	-25
0.39167	-26
0.40000	-26
0.40833	-27
0.41667	-28
0.42500	-28
0.43333	-29
0.44167	-29
0.45000	-29
0.45833	-30
0.46667	-31
0.47500	-31
0.48333	-32
0.49167	-33
0.50000	-34
0.50833	-36
0.51667	-37
0.52500	-38
0.53333	-40
0.54167	-41
0.55000	-42
0.55833	-43
0.56667	-44
0.57500	-45
0.58333	-45
0.59167	-46
0.60000	-46
0.60833	-47
0.61667	-47
0.62500	-47
0.63333	-47
0.64167	-48
0.65000	-48
0.65833	-48
0.66667	-49
0.67500	-48
0.68333	-49
0.69167	-49
0.70000	-49
0.70833	-49
0.71667	-49
0.72500	-50
0.73333	-51
0.74167	-51
0.75000	-51
0.75833	-52
0.76667	-52
0.77500	-53
0.78333	-53
0.79167	-54
0.80000	-54
0.80833	-55
0.81667	-55
0.82500	-55
0.83333	-56
0.84167	-57
0.85000	-58
0.85833	-58
0.86667	-59
0.87500	-60
0.88333	-60
0.89167	-61
0.90000	-61
0.90833	-62
0.91667	-62
0.92500	-63
0.93333	-63
0.94167	-64
0.95000	-64
0.95833	-64
0.96667	-65
0.97500	-65
0.98333	-66
0.99167	-67
1.00000	-68
1.00833	-68
1.01667	-69
1.02500	-69
1.03333	-70
1.04167	-70
1.05000	-71
1.05833	-71
1.06667	-71
1.07500	-72
1.08333	-73
1.09167	-73
1.10000	-73
1.10833	-74
1.11667	-74
1.12500	-74
1.13333	-74
1.14167	-74
1.15000	-74
1.15833	-74
1.16667	-75
1.17500	-76
1.18333	-76
1.19167	-77
1.20000	-77
1.20833	-78
1.21667	-78
1.22500	-78
1.23333	-79
1.24167	-79
1.25000	-80
1.25833	-80
1.26667	-80
1.27500	-80
1.28333	-81
1.29167	-81
1.30000	-82
1.30833	-82
1.31667	-83
1.32500	-83
1.33333	-83
1.34167	-83
1.35000	-84
1.35833	-84
1.36667	-85
1.37500	-85
1.38333	-86
1.39167	-86
1.40000	-87
1.40833	-87
1.41667	-88
1.42500	-89
1.43333	-89
1.44167	-90
1.45000	-90
1.45833	-90
1.46667	-91
1.47500	-91
1.48333	-91
1.49167	-92
1.50000	-92
1.50833	-92
1.51667	-92
1.52500	-92
1.53333	-92
1.54167	-93
1.55000	-93
1.55833	-93
1.56667	-94
1.57500	-94
1.58333	-94
1.59167	-94
1.60000	-94
1.60833	-95
1.61667	-95
1.62500	-96
1.63333	-97
1.64167	-97
1.65000	-97
1.65833	-97
1.66667	-97
1.67500	-97
1.68333	-97
1.69167	-98
1.70000	-98
1.70833	-98
1.71667	-98
1.72500	-98
1.73333	-98
1.74167	-99
1.75000	-99
1.75833	-99
1.76667	-100
1.77500	-100
1.78333	-100
1.79167	-100
1.80000	-100
1.80833	-100
1.81667	-100
1.82500	-101
1.83333	-101
1.84167	-102
1.85000	-102
1.85833	-102
1.86667	-103
1.87500	-103
1.88333	-104
1.89167	-105
1.90000	-105
1.90833	-106
1.91667	-106
1.92500	-106
1.93333	-106
1.94167	-107
1.95000	-107
1.95833	-107
1.96667	-108
1.97500	-108
1.98333	-108
1.99167	-109
2.00000	-109
2.00833	-109
2.01667	-109
2.02500	-109
2.03333	-109
2.04167	-109
2.05000	-109
2.05833	-109
2.06667	-109
2.07500	-109
2.08333	-109
2.09167	-109
2.10000	-109
2.10833	-108
2.11667	-108
2.12500	-108
2.13333	-107
2.14167	-107
2.15000	-106
2.15833	-106
2.16667	-105
2.17500	-104
2.18333	-103
2.19167	-101
2.20000	-101
2.20833	-100
2.21667	-98
2.22500	-97
2.23333	-95
2.24167	-93
2.25000	-91
2.25833	-89
2.26667	-88
2.27500	-86
2.28333	-83
2.29167	-81
2.30000	-79
2.30833	-76
2.31667	-74
2.32500	-71
2.33333	-68
2.34167	-65
2.35000	-62
2.35833	-58
2.36667	-55
2.37500	-51
2.38333	-46
2.39167	-42
2.40000	-37
2.40833	-32
2.41667	-26
2.42500	-21
2.43333	-15
2.44167	-9
2.45000	-3
2.45833	4
2.46667	12
2.47500	20
2.48333	29
2.49167	38
2.50000	47
2.50833	58
2.51667	68
2.52500	79
2.53333	91
2.54167	104
2.55000	117
2.55833	131
2.56667	146
2.57500	161
2.58333	178
2.59167	195
2.60000	213
2.60833	233
2.61667	253
2.62500	275
2.63333	298
2.64167	322
2.65000	347
2.65833	374
2.66667	402
2.67500	431
2.68333	462
2.69167	494
2.70000	528
2.70833	564
2.71667	602
2.72500	642
2.73333	683
2.74167	727
2.75000	773
2.75833	821
2.76667	872
2.77500	926
2.78333	982
2.79167	1042
2.80000	1104
2.80833	1169
2.81667	1238
2.82500	1310
2.83333	1385
2.84167	1464
2.85000	1548
2.85833	1635
2.86667	1728
2.87500	1824
2.88333	1926
2.89167	2031
2.90000	2141
2.90833	2256
2.91667	2376
2.92500	2501
2.93333	2631
2.94167	2766
2.95000	2906
2.95833	3052
2.96667	3203
2.97500	3359
2.98333	3520
2.99167	3686
3.00000	3857
3.00833	4033
3.01667	4213
3.02500	4397
3.03333	4586
3.04167	4778
3.05000	4973
3.05833	5171
3.06667	5371
3.07500	5573
3.08333	5778
3.09167	5983
3.10000	6188
3.10833	6393
3.11667	6598
3.12500	6801
3.13333	7002
3.14167	7200
3.15000	7395
3.15833	7586
3.16667	7772
3.17500	7952
3.18333	8126
3.19167	8293
3.20000	8453
3.20833	8604
3.21667	8746
3.22500	8879
3.23333	9002
3.24167	9114
3.25000	9214
3.25833	9304
3.26667	9382
3.27500	9448
3.28333	9501
3.29167	9542
3.30000	9570
3.30833	9585
3.31667	9587
3.32500	9577
3.33333	9554
3.34167	9517
3.35000	9468
3.35833	9407
3.36667	9334
3.37500	9249
3.38333	9153
3.39167	9046
3.40000	8929
3.40833	8801
3.41667	8665
3.42500	8519
3.43333	8366
3.44167	8205
3.45000	8038
3.45833	7864
3.46667	7684
3.47500	7499
3.48333	7310
3.49167	7116
3.50000	6920
3.50833	6721
3.51667	6521
3.52500	6319
3.53333	6116
3.54167	5913
3.55000	5710
3.55833	5509
3.56667	5309
3.57500	5110
3.58333	4914
3.59167	4720
3.60000	4530
3.60833	4343
3.61667	4159
3.62500	3979
3.63333	3804
3.64167	3633
3.65000	3466
3.65833	3305
3.66667	3148
3.67500	2997
3.68333	2849
3.69167	2707
3.70000	2569
3.70833	2438
3.71667	2311
3.72500	2189
3.73333	2072
3.74167	1960
3.75000	1854
3.75833	1752
3.76667	1654
3.77500	1562
3.78333	1473
3.79167	1390
3.80000	1310
3.80833	1234
3.81667	1162
3.82500	1094
3.83333	1029
3.84167	968
3.85000	911
3.85833	856
3.86667	805
3.87500	756
3.88333	711
3.89167	668
3.90000	627
3.90833	589
3.91667	554
3.92500	521
3.93333	489
3.94167	460
3.95000	432
3.95833	406
3.96667	382
3.97500	358
3.98333	337
3.99167	316
4.00000	297
4.00833	279
4.01667	263
4.02500	246
4.03333	231
4.04167	217
4.05000	203
4.05833	190
4.06667	177
4.07500	165
4.08333	154
4.09167	143
4.10000	133
4.10833	123
4.11667	114
4.12500	106
4.13333	97
4.14167	89
4.15000	82
4.15833	74
4.16667	67
4.17500	60
4.18333	53
4.19167	46
4.20000	40
4.20833	34
4.21667	28
4.22500	22
4.23333	16
4.24167	11
4.25000	6
4.25833	0
4.26667	-5
4.27500	-9
4.28333	-14
4.29167	-19
4.30000	-23
4.30833	-27
4.31667	-31
4.32500	-35
4.33333	-39
4.34167	-43
4.35000	-47
4.35833	-51
4.36667	-54
4.37500	-57
4.38333	-60
4.39167	-63
4.40000	-66
4.40833	-69
4.41667	-72
4.42500	-75
4.43333	-78
4.44167	-80
4.45000	-83
4.45833	-85
4.46667	-87
4.47500	-89
4.48333	-91
4.49167	-93
4.50000	-94
4.50833	-96
4.51667	-98
4.52500	-99
4.53333	-101
4.54167	-103
4.55000	-104
4.55833	-104
4.56667	-105
4.57500	-106
4.58333	-106
4.59167	-107
4.60000	-107
4.60833	-108
4.61667	-108
4.62500	-108
4.63333	-108
4.64167	-108
4.65000	-108
4.65833	-107
4.66667	-106
4.67500	-106
4.68333	-105
4.69167	-105
4.70000	-104
