R.Time (min)	Intensity
0.00000	-22
0.00833	-22
0.01667	-1
0.02500	-2
0.03333	-3
0.04167	-4
0.05000	-5
0.05833	-5
0.06667	-6
0.07500	-7
0.08333	-7
0.09167	-8
0.10000	-8
0.10833	-8
0.11667	-9
0.12500	-9
0.13333	-10
0.14167	-10
0.15000	-11
0.15833	-11
0.16667	-12
0.17500	-12
0.18333	-13
0.19167	-14
0.20000	-15
0.20833	-15
0.21667	-16
0.22500	-17
0.23333	-17
0.24167	-18
0.25000	-18
0.25833	-19
0.26667	-20
0.27500	-20
0.28333	-21
0.29167	-22
0.30000	-22
0.30833	-23
0.31667	-23
0.32500	-24
0.33333	-24
0.34167	-25
0.35000	-25
0.35833	-26
0.36667	-26
0.37500	-27
0.38333	-27
0.39167	-28
0.40000	-29
0.40833	-29
0.41667	-30
0.42500	-30
0.43333	-30
0.44167	-31
0.45000	-32
0.45833	-32
0.46667	-33
0.47500	-33
0.48333	-34
0.49167	-35
0.50000	-36
0.50833	-37
0.51667	-38
0.52500	-39
0.53333	-39
0.54167	-40
0.55000	-40
0.55833	-40
0.56667	-41
0.57500	-42
0.58333	-43
0.59167	-43
0.60000	-43
0.60833	-43
0.61667	-43
0.62500	-44
0.63333	-45
0.64167	-46
0.65000	-46
0.65833	-47
0.66667	-47
0.67500	-48
0.68333	-48
0.69167	-48
0.70000	-48
0.70833	-49
0.71667	-49
0.72500	-50
0.73333	-50
0.74167	-51
0.75000	-52
0.75833	-52
0.76667	-53
0.77500	-54
0.78333	-56
0.79167	-57
0.80000	-57
0.80833	-58
0.81667	-58
0.82500	-58
0.83333	-59
0.84167	-59
0.85000	-60
0.85833	-60
0.86667	-60
0.87500	-60
0.88333	-61
0.89167	-61
0.90000	-62
0.90833	-63
0.91667	-63
0.92500	-64
0.93333	-64
0.94167	-65
0.95000	-65
0.95833	-65
0.96667	-65
0.97500	-66
0.98333	-66
0.99167	-66
1.00000	-67
1.00833	-67
1.01667	-67
1.02500	-68
1.03333	-69
1.04167	-69
1.05000	-69
1.05833	-70
1.06667	-70
1.07500	-70
1.08333	-70
1.09167	-71
1.10000	-71
1.10833	-72
1.11667	-72
1.12500	-73
1.13333	-73
1.14167	-73
1.15000	-74
1.15833	-75
1.16667	-75
1.17500	-75
1.18333	-76
1.19167	-76
1.20000	-76
