R.Time (min)	Intensity
0.00000	-44
0.00833	-44
0.01667	-18
0.02500	-1
0.03333	-1
0.04167	-2
0.05000	-3
0.05833	-3
0.06667	-4
0.07500	-5
0.08333	-5
0.09167	-6
0.10000	-6
0.10833	-7
0.11667	-7
0.12500	-8
0.13333	-9
0.14167	-9
0.15000	-10
0.15833	-10
0.16667	-11
0.17500	-11
0.18333	-12
0.19167	-13
0.20000	-13
0.20833	-14
0.21667	-14
0.22500	-15
0.23333	-15
0.24167	-16
0.25000	-17
0.25833	-17
0.26667	-17
0.27500	-18
0.28333	-19
0.29167	-20
0.30000	-21
0.30833	-21
0.31667	-22
0.32500	-22
0.33333	-23
0.34167	-23
0.35000	-23
0.35833	-24
0.36667	-24
0.37500	-25
0.38333	-25
0.39167	-25
0.40000	-25
0.40833	-26
0.41667	-26
0.42500	-26
0.43333	-27
0.44167	-27
0.45000	-28
0.45833	-28
0.46667	-29
0.47500	-30
0.48333	-30
0.49167	-30
0.50000	-31
0.50833	-31
0.51667	-32
0.52500	-32
0.53333	-33
0.54167	-33
0.55000	-33
0.55833	-33
0.56667	-33
0.57500	-33
0.58333	-33
0.59167	-34
0.60000	-34
0.60833	-35
0.61667	-36
0.62500	-36
0.63333	-36
0.64167	-37
0.65000	-37
0.65833	-37
0.66667	-37
0.67500	-37
0.68333	-37
0.69167	-38
0.70000	-38
0.70833	-39
0.71667	-40
0.72500	-40
0.73333	-41
0.74167	-41
0.75000	-42
0.75833	-42
0.76667	-43
0.77500	-43
0.78333	-44
0.79167	-44
0.80000	-45
0.80833	-46
0.81667	-47
0.82500	-47
0.83333	-48
0.84167	-48
0.85000	-48
0.85833	-49
0.86667	-49
0.87500	-50
0.88333	-51
0.89167	-51
0.90000	-51
0.90833	-52
0.91667	-52
0.92500	-52
0.93333	-53
0.94167	-53
0.95000	-54
0.95833	-54
0.96667	-54
0.97500	-55
0.98333	-55
0.99167	-55
1.00000	-56
1.00833	-56
1.01667	-56
1.02500	-57
1.03333	-57
1.04167	-58
1.05000	-58
1.05833	-58
1.06667	-58
1.07500	-58
1.08333	-59
1.09167	-59
1.10000	-59
1.10833	-60
1.11667	-60
1.12500	-60
1.13333	-61
1.14167	-61
1.15000	-61
1.15833	-61
1.16667	-62
1.17500	-62
1.18333	-62
1.19167	-62
1.20000	-62
1.20833	-62
1.21667	-62
1.22500	-62
1.23333	-63
1.24167	-63
1.25000	-63
1.25833	-64
1.26667	-64
1.27500	-65
1.28333	-65
1.29167	-65
1.30000	-66
1.30833	-66
1.31667	-67
1.32500	-68
1.33333	-68
1.34167	-69
1.35000	-69
1.35833	-69
1.36667	-69
1.37500	-70
1.38333	-70
1.39167	-70
1.40000	-71
1.40833	-71
1.41667	-71
1.42500	-72
1.43333	-72
1.44167	-72
1.45000	-72
1.45833	-72
1.46667	-73
1.47500	-73
1.48333	-73
1.49167	-73
1.50000	-73
1.50833	-73
1.51667	-73
1.52500	-73
1.53333	-73
1.54167	-73
1.55000	-73
1.55833	-73
1.56667	-73
1.57500	-73
1.58333	-72
1.59167	-72
1.60000	-73
1.60833	-73
1.61667	-74
1.62500	-74
1.63333	-75
1.64167	-75
1.65000	-75
1.65833	-76
1.66667	-76
1.67500	-76
1.68333	-77
1.69167	-77
1.70000	-77
1.70833	-77
1.71667	-78
1.72500	-78
1.73333	-78
1.74167	-78
1.75000	-78
1.75833	-78
1.76667	-79
1.77500	-79
1.78333	-79
1.79167	-79
1.80000	-79
1.80833	-78
1.81667	-78
1.82500	-77
1.83333	-77
1.84167	-77
1.85000	-77
1.85833	-77
1.86667	-77
1.87500	-77
1.88333	-77
1.89167	-77
1.90000	-77
1.90833	-77
1.91667	-77
1.92500	-77
1.93333	-78
1.94167	-78
1.95000	-78
1.95833	-78
1.96667	-79
1.97500	-79
1.98333	-80
1.99167	-80
2.00000	-80
2.00833	-81
2.01667	-81
2.02500	-81
2.03333	-81
2.04167	-82
2.05000	-82
2.05833	-82
2.06667	-82
2.07500	-82
2.08333	-82
2.09167	-82
2.10000	-82
2.10833	-82
2.11667	-82
2.12500	-81
2.13333	-81
2.14167	-81
2.15000	-81
2.15833	-81
2.16667	-81
2.17500	-81
2.18333	-81
2.19167	-81
2.20000	-81
2.20833	-81
2.21667	-81
2.22500	-82
2.23333	-82
2.24167	-82
2.25000	-83
2.25833	-83
2.26667	-84
2.27500	-84
2.28333	-84
2.29167	-85
2.30000	-85
2.30833	-85
2.31667	-85
2.32500	-85
2.33333	-85
2.34167	-85
2.35000	-84
2.35833	-84
2.36667	-84
2.37500	-85
2.38333	-85
2.39167	-84
2.40000	-84
2.40833	-83
2.41667	-83
2.42500	-83
2.43333	-83
2.44167	-83
2.45000	-83
2.45833	-83
2.46667	-83
2.47500	-83
2.48333	-84
2.49167	-84
2.50000	-84
2.50833	-84
2.51667	-84
2.52500	-85
2.53333	-85
2.54167	-85
2.55000	-86
2.55833	-86
2.56667	-87
2.57500	-87
2.58333	-88
2.59167	-88
2.60000	-89
2.60833	-90
2.61667	-91
2.62500	-91
2.63333	-92
2.64167	-92
2.65000	-92
2.65833	-92
2.66667	-92
2.67500	-92
2.68333	-92
2.69167	-91
2.70000	-91
2.70833	-91
2.71667	-91
2.72500	-91
2.73333	-91
2.74167	-91
2.75000	-91
2.75833	-91
2.76667	-91
2.77500	-91
2.78333	-92
2.79167	-92
2.80000	-93
2.80833	-93
2.81667	-93
2.82500	-93
2.83333	-93
2.84167	-94
2.85000	-94
2.85833	-94
2.86667	-95
2.87500	-95
2.88333	-95
2.89167	-96
2.90000	-96
2.90833	-96
2.91667	-97
2.92500	-97
2.93333	-98
2.94167	-98
2.95000	-98
2.95833	-99
2.96667	-99
2.97500	-99
2.98333	-100
2.99167	-100
3.00000	-101
3.00833	-101
3.01667	-101
3.02500	-100
3.03333	-100
3.04167	-100
3.05000	-100
3.05833	-101
3.06667	-101
3.07500	-100
3.08333	-100
3.09167	-100
3.10000	-100
3.10833	-100
3.11667	-100
3.12500	-99
3.13333	-99
3.14167	-100
3.15000	-100
3.15833	-100
3.16667	-100
3.17500	-101
3.18333	-101
3.19167	-101
3.20000	-101
3.20833	-101
3.21667	-102
3.22500	-102
3.23333	-102
3.24167	-103
3.25000	-103
3.25833	-103
3.26667	-103
3.27500	-104
3.28333	-104
3.29167	-104
3.30000	-104
3.30833	-104
3.31667	-103
3.32500	-103
3.33333	-103
3.34167	-103
3.35000	-103
3.35833	-103
3.36667	-102
3.37500	-102
3.38333	-102
3.39167	-101
3.40000	-101
3.40833	-100
3.41667	-100
3.42500	-100
3.43333	-99
3.44167	-99
3.45000	-98
3.45833	-98
3.46667	-97
3.47500	-97
3.48333	-96
3.49167	-95
3.50000	-95
3.50833	-95
3.51667	-94
3.52500	-94
3.53333	-93
3.54167	-93
3.55000	-92
3.55833	-92
3.56667	-91
3.57500	-90
3.58333	-89
3.59167	-88
3.60000	-87
3.60833	-86
3.61667	-85
3.62500	-83
3.63333	-82
3.64167	-80
3.65000	-78
3.65833	-76
3.66667	-74
3.67500	-73
3.68333	-71
3.69167	-68
3.70000	-65
3.70833	-63
3.71667	-60
3.72500	-57
3.73333	-54
3.74167	-51
3.75000	-48
3.75833	-45
3.76667	-42
3.77500	-39
3.78333	-35
3.79167	-32
3.80000	-28
3.80833	-24
3.81667	-20
3.82500	-16
3.83333	-12
3.84167	-8
3.85000	-5
3.85833	-1
3.86667	3
3.87500	7
3.88333	11
3.89167	15
3.90000	19
3.90833	22
3.91667	25
3.92500	29
3.93333	33
3.94167	37
3.95000	40
3.95833	43
3.96667	46
3.97500	48
3.98333	51
3.99167	53
4.00000	56
4.00833	59
4.01667	61
4.02500	62
4.03333	64
4.04167	65
4.05000	66
4.05833	67
4.06667	67
4.07500	67
4.08333	67
4.09167	66
4.10000	66
4.10833	65
4.11667	64
4.12500	63
4.13333	62
4.14167	60
4.15000	58
4.15833	56
4.16667	53
4.17500	51
4.18333	48
4.19167	46
4.20000	43
4.20833	40
4.21667	36
4.22500	32
4.23333	29
4.24167	25
4.25000	21
4.25833	18
4.26667	14
4.27500	10
4.28333	6
4.29167	2
4.30000	-2
4.30833	-6
4.31667	-10
4.32500	-14
4.33333	-18
4.34167	-22
4.35000	-25
4.35833	-29
4.36667	-33
4.37500	-36
4.38333	-40
4.39167	-43
4.40000	-46
4.40833	-50
4.41667	-53
4.42500	-57
4.43333	-60
4.44167	-63
4.45000	-66
4.45833	-69
4.46667	-72
4.47500	-75
4.48333	-77
4.49167	-79
4.50000	-82
4.50833	-84
4.51667	-86
4.52500	-88
4.53333	-90
4.54167	-93
4.55000	-94
4.55833	-96
4.56667	-98
4.57500	-100
4.58333	-101
4.59167	-103
4.60000	-105
4.60833	-106
4.61667	-108
4.62500	-109
4.63333	-110
4.64167	-111
4.65000	-112
4.65833	-113
