R.Time (min)	Intensity
0.00000	-1
0.00833	-1
0.01667	0
0.02500	1
0.03333	0
0.04167	0
0.05000	0
0.05833	0
0.06667	0
0.07500	-0
0.08333	-0
0.09167	0
0.10000	1
0.10833	1
0.11667	1
0.12500	1
0.13333	2
0.14167	1
0.15000	2
0.15833	2
0.16667	2
0.17500	2
0.18333	2
0.19167	3
0.20000	3
0.20833	3
0.21667	3
0.22500	3
0.23333	3
0.24167	4
0.25000	3
0.25833	3
0.26667	3
0.27500	4
0.28333	4
0.29167	4
0.30000	3
0.30833	3
0.31667	3
0.32500	3
0.33333	4
0.34167	3
0.35000	3
0.35833	3
0.36667	3
0.37500	3
0.38333	3
0.39167	3
0.40000	3
0.40833	2
0.41667	2
0.42500	2
0.43333	2
0.44167	2
0.45000	2
0.45833	1
0.46667	1
0.47500	1
0.48333	1
0.49167	1
0.50000	0
0.50833	-0
0.51667	-1
0.52500	-1
0.53333	-1
0.54167	-2
0.55000	-2
0.55833	-2
0.56667	-2
0.57500	-3
0.58333	-3
0.59167	-3
0.60000	-3
0.60833	-3
0.61667	-3
0.62500	-3
0.63333	-3
0.64167	-3
0.65000	-4
0.65833	-4
0.66667	-4
0.67500	-4
0.68333	-5
0.69167	-5
0.70000	-5
0.70833	-5
0.71667	-5
0.72500	-5
0.73333	-5
0.74167	-5
0.75000	-6
0.75833	-6
0.76667	-6
0.77500	-6
0.78333	-7
0.79167	-7
0.80000	-7
0.80833	-8
0.81667	-8
0.82500	-8
0.83333	-8
0.84167	-8
0.85000	-8
0.85833	-9
0.86667	-9
0.87500	-9
0.88333	-10
0.89167	-9
0.90000	-9
0.90833	-9
0.91667	-9
0.92500	-9
0.93333	-9
0.94167	-9
0.95000	-9
0.95833	-10
0.96667	-10
0.97500	-10
0.98333	-10
0.99167	-11
1.00000	-11
1.00833	-10
1.01667	-10
1.02500	-10
1.03333	-10
1.04167	-10
1.05000	-10
1.05833	-10
1.06667	-10
1.07500	-10
1.08333	-10
1.09167	-10
1.10000	-10
1.10833	-10
1.11667	-10
1.12500	-10
1.13333	-10
1.14167	-10
1.15000	-10
1.15833	-10
1.16667	-10
1.17500	-10
1.18333	-10
1.19167	-10
1.20000	-10
1.20833	-10
1.21667	-11
1.22500	-11
1.23333	-11
1.24167	-11
1.25000	-11
1.25833	-12
1.26667	-12
1.27500	-12
1.28333	-12
1.29167	-12
1.30000	-13
1.30833	-13
1.31667	-14
1.32500	-14
1.33333	-14
1.34167	-14
1.35000	-14
1.35833	-14
1.36667	-14
1.37500	-14
1.38333	-15
1.39167	-15
1.40000	-15
1.40833	-15
1.41667	-15
1.42500	-15
1.43333	-15
1.44167	-15
1.45000	-14
1.45833	-14
1.46667	-14
1.47500	-14
1.48333	-14
1.49167	-14
1.50000	-14
1.50833	-14
1.51667	-14
1.52500	-14
1.53333	-14
1.54167	-15
1.55000	-15
1.55833	-15
1.56667	-15
1.57500	-15
1.58333	-14
1.59167	-14
1.60000	-14
1.60833	-14
1.61667	-14
1.62500	-14
1.63333	-14
1.64167	-14
1.65000	-13
1.65833	-13
1.66667	-13
1.67500	-14
1.68333	-14
1.69167	-14
1.70000	-13
1.70833	-13
1.71667	-13
1.72500	-13
1.73333	-13
1.74167	-13
1.75000	-13
1.75833	-13
1.76667	-13
1.77500	-13
1.78333	-12
1.79167	-12
1.80000	-12
1.80833	-12
1.81667	-12
1.82500	-12
1.83333	-12
1.84167	-12
1.85000	-12
1.85833	-11
1.86667	-11
1.87500	-11
1.88333	-11
1.89167	-11
1.90000	-11
1.90833	-11
1.91667	-10
1.92500	-10
1.93333	-10
1.94167	-10
1.95000	-11
1.95833	-11
1.96667	-11
1.97500	-11
1.98333	-11
1.99167	-11
2.00000	-11
2.00833	-11
2.01667	-12
2.02500	-12
2.03333	-12
2.04167	-11
2.05000	-11
2.05833	-11
2.06667	-10
2.07500	-10
2.08333	-10
2.09167	-10
2.10000	-10
2.10833	-10
2.11667	-9
2.12500	-9
2.13333	-8
2.14167	-7
2.15000	-7
2.15833	-6
2.16667	-6
2.17500	-5
2.18333	-5
2.19167	-4
2.20000	-3
2.20833	-1
2.21667	-0
2.22500	1
2.23333	2
2.24167	3
2.25000	4
2.25833	6
2.26667	8
2.27500	10
2.28333	12
2.29167	14
2.30000	16
2.30833	18
2.31667	21
2.32500	23
2.33333	26
2.34167	28
2.35000	32
2.35833	35
2.36667	39
2.37500	42
2.38333	46
2.39167	51
2.40000	55
2.40833	60
2.41667	65
2.42500	70
2.43333	75
2.44167	81
2.45000	87
2.45833	94
2.46667	100
2.47500	107
2.48333	115
2.49167	123
2.50000	131
2.50833	140
2.51667	149
2.52500	159
2.53333	170
2.54167	181
2.55000	193
2.55833	205
2.56667	217
2.57500	231
2.58333	246
2.59167	261
2.60000	277
2.60833	293
2.61667	311
2.62500	329
2.63333	349
2.64167	370
2.65000	392
2.65833	414
2.66667	438
2.67500	463
2.68333	490
2.69167	518
2.70000	547
2.70833	578
2.71667	611
2.72500	646
2.73333	683
2.74167	721
2.75000	762
2.75833	804
2.76667	849
2.77500	896
2.78333	945
2.79167	998
2.80000	1053
2.80833	1110
2.81667	1170
2.82500	1234
2.83333	1300
2.84167	1371
2.85000	1445
2.85833	1523
2.86667	1605
2.87500	1691
2.88333	1782
2.89167	1876
2.90000	1974
2.90833	2077
2.91667	2185
2.92500	2297
2.93333	2414
2.94167	2536
2.95000	2663
2.95833	2795
2.96667	2933
2.97500	3075
2.98333	3223
2.99167	3377
3.00000	3535
3.00833	3698
3.01667	3865
3.02500	4037
3.03333	4214
3.04167	4395
3.05000	4579
3.05833	4768
3.06667	4960
3.07500	5154
3.08333	5351
3.09167	5550
3.10000	5751
3.10833	5953
3.11667	6154
3.12500	6356
3.13333	6557
3.14167	6758
3.15000	6956
3.15833	7151
3.16667	7344
3.17500	7532
3.18333	7716
3.19167	7895
3.20000	8067
3.20833	8232
3.21667	8390
3.22500	8540
3.23333	8682
3.24167	8813
3.25000	8935
3.25833	9046
3.26667	9147
3.27500	9237
3.28333	9314
3.29167	9380
3.30000	9434
3.30833	9476
3.31667	9505
3.32500	9521
3.33333	9525
3.34167	9516
3.35000	9494
3.35833	9460
3.36667	9413
3.37500	9354
3.38333	9284
3.39167	9202
3.40000	9108
3.40833	9005
3.41667	8892
3.42500	8768
3.43333	8635
3.44167	8493
3.45000	8344
3.45833	8186
3.46667	8022
3.47500	7852
3.48333	7677
3.49167	7496
3.50000	7311
3.50833	7122
3.51667	6930
3.52500	6735
3.53333	6539
3.54167	6341
3.55000	6142
3.55833	5944
3.56667	5745
3.57500	5548
3.58333	5352
3.59167	5158
3.60000	4966
3.60833	4777
3.61667	4590
3.62500	4406
3.63333	4227
3.64167	4051
3.65000	3879
3.65833	3712
3.66667	3548
3.67500	3389
3.68333	3235
3.69167	3086
3.70000	2942
3.70833	2803
3.71667	2669
3.72500	2540
3.73333	2416
3.74167	2297
3.75000	2183
3.75833	2073
3.76667	1968
3.77500	1868
3.78333	1773
3.79167	1682
3.80000	1596
3.80833	1514
3.81667	1436
3.82500	1362
3.83333	1293
3.84167	1227
3.85000	1164
3.85833	1105
3.86667	1049
3.87500	996
3.88333	946
3.89167	899
3.90000	855
3.90833	814
3.91667	774
3.92500	737
3.93333	703
3.94167	670
3.95000	639
3.95833	611
3.96667	584
3.97500	559
3.98333	535
3.99167	513
4.00000	492
4.00833	472
4.01667	453
4.02500	435
4.03333	419
4.04167	403
4.05000	389
4.05833	375
4.06667	362
4.07500	350
4.08333	338
4.09167	327
4.10000	317
4.10833	306
4.11667	297
4.12500	288
4.13333	279
4.14167	270
4.15000	262
4.15833	253
4.16667	246
4.17500	238
4.18333	231
4.19167	224
4.20000	218
4.20833	211
4.21667	205
4.22500	199
4.23333	193
4.24167	187
4.25000	182
4.25833	176
4.26667	171
4.27500	166
4.28333	161
