R.Time (min)	Intensity
0.00000	-43
0.00833	-43
0.01667	-25
0.02500	-1
0.03333	-1
0.04167	-3
0.05000	-4
0.05833	-4
0.06667	-5
0.07500	-6
0.08333	-6
0.09167	-7
0.10000	-8
0.10833	-8
0.11667	-8
0.12500	-8
0.13333	-8
0.14167	-9
0.15000	-9
0.15833	-10
0.16667	-11
0.17500	-12
0.18333	-12
0.19167	-12
0.20000	-13
0.20833	-13
0.21667	-13
0.22500	-14
0.23333	-14
0.24167	-15
0.25000	-15
0.25833	-16
0.26667	-17
0.27500	-17
0.28333	-18
0.29167	-19
0.30000	-20
0.30833	-20
0.31667	-20
0.32500	-21
0.33333	-21
0.34167	-22
0.35000	-22
0.35833	-23
0.36667	-24
0.37500	-24
0.38333	-25
0.39167	-25
0.40000	-26
0.40833	-26
0.41667	-26
0.42500	-26
0.43333	-26
0.44167	-26
0.45000	-27
0.45833	-27
0.46667	-28
0.47500	-28
0.48333	-29
0.49167	-30
0.50000	-30
0.50833	-31
0.51667	-32
0.52500	-32
0.53333	-33
0.54167	-33
0.55000	-33
0.55833	-34
0.56667	-34
0.57500	-34
0.58333	-34
0.59167	-34
0.60000	-34
0.60833	-34
0.61667	-35
0.62500	-35
0.63333	-35
0.64167	-35
0.65000	-35
0.65833	-36
0.66667	-36
0.67500	-37
0.68333	-37
0.69167	-37
0.70000	-38
0.70833	-38
0.71667	-39
0.72500	-40
0.73333	-40
0.74167	-40
0.75000	-40
0.75833	-40
0.76667	-40
0.77500	-40
0.78333	-41
0.79167	-41
0.80000	-41
0.80833	-42
0.81667	-42
0.82500	-43
0.83333	-43
0.84167	-44
0.85000	-44
0.85833	-44
0.86667	-45
0.87500	-45
0.88333	-45
0.89167	-46
0.90000	-46
0.90833	-46
0.91667	-47
0.92500	-47
0.93333	-48
0.94167	-48
0.95000	-48
0.95833	-48
0.96667	-48
0.97500	-48
0.98333	-49
0.99167	-49
1.00000	-49
1.00833	-50
1.01667	-50
1.02500	-51
1.03333	-51
1.04167	-52
1.05000	-53
1.05833	-53
1.06667	-53
1.07500	-54
1.08333	-54
1.09167	-55
1.10000	-55
1.10833	-56
1.11667	-56
1.12500	-56
1.13333	-56
1.14167	-56
1.15000	-57
1.15833	-57
1.16667	-57
1.17500	-57
1.18333	-58
1.19167	-58
