R.Time (min)	Intensity
0.00000	-48
0.00833	-48
0.01667	-4
0.02500	-1
0.03333	-2
0.04167	-2
0.05000	-3
0.05833	-4
0.06667	-5
0.07500	-6
0.08333	-6
0.09167	-7
0.10000	-7
0.10833	-8
0.11667	-8
0.12500	-9
0.13333	-10
0.14167	-11
0.15000	-12
0.15833	-13
0.16667	-13
0.17500	-14
0.18333	-14
0.19167	-15
0.20000	-15
0.20833	-16
0.21667	-17
0.22500	-18
0.23333	-19
0.24167	-20
0.25000	-20
0.25833	-21
0.26667	-22
0.27500	-22
0.28333	-23
0.29167	-24
0.30000	-25
0.30833	-26
0.31667	-26
0.32500	-27
0.33333	-28
0.34167	-29
0.35000	-29
0.35833	-30
0.36667	-31
0.37500	-32
0.38333	-33
0.39167	-34
0.40000	-35
0.40833	-35
0.41667	-36
0.42500	-36
0.43333	-37
0.44167	-37
0.45000	-38
0.45833	-39
0.46667	-40
0.47500	-40
0.48333	-41
0.49167	-41
0.50000	-42
0.50833	-42
0.51667	-43
0.52500	-43
0.53333	-44
0.54167	-44
0.55000	-45
0.55833	-45
0.56667	-46
0.57500	-47
0.58333	-47
0.59167	-48
0.60000	-48
0.60833	-48
0.61667	-48
0.62500	-49
0.63333	-49
0.64167	-49
0.65000	-50
0.65833	-51
0.66667	-51
0.67500	-52
0.68333	-52
0.69167	-53
0.70000	-53
0.70833	-54
0.71667	-55
0.72500	-55
0.73333	-55
0.74167	-56
0.75000	-57
0.75833	-57
0.76667	-58
0.77500	-58
0.78333	-59
0.79167	-59
0.80000	-59
0.80833	-59
0.81667	-60
0.82500	-61
0.83333	-61
0.84167	-62
0.85000	-62
0.85833	-63
0.86667	-63
0.87500	-63
0.88333	-64
0.89167	-64
0.90000	-65
0.90833	-66
0.91667	-66
0.92500	-67
0.93333	-67
0.94167	-68
0.95000	-68
0.95833	-69
0.96667	-69
0.97500	-70
0.98333	-70
0.99167	-71
1.00000	-71
1.00833	-72
1.01667	-73
1.02500	-73
1.03333	-74
1.04167	-74
1.05000	-75
1.05833	-75
1.06667	-76
1.07500	-76
1.08333	-77
1.09167	-77
1.10000	-78
1.10833	-78
1.11667	-79
1.12500	-79
1.13333	-80
1.14167	-80
1.15000	-80
1.15833	-80
1.16667	-81
1.17500	-81
1.18333	-81
1.19167	-82
1.20000	-82
1.20833	-82
1.21667	-82
1.22500	-83
1.23333	-83
1.24167	-84
1.25000	-84
1.25833	-84
1.26667	-85
1.27500	-84
1.28333	-84
1.29167	-85
1.30000	-85
1.30833	-86
1.31667	-86
1.32500	-86
1.33333	-86
1.34167	-87
1.35000	-87
1.35833	-87
1.36667	-88
1.37500	-88
1.38333	-88
1.39167	-89
1.40000	-89
1.40833	-90
1.41667	-91
1.42500	-91
1.43333	-92
1.44167	-92
1.45000	-93
1.45833	-93
1.46667	-94
1.47500	-95
1.48333	-95
1.49167	-95
1.50000	-96
1.50833	-96
1.51667	-97
1.52500	-97
1.53333	-98
1.54167	-98
1.55000	-99
1.55833	-99
1.56667	-99
1.57500	-99
1.58333	-99
1.59167	-100
1.60000	-100
1.60833	-100
1.61667	-101
1.62500	-101
1.63333	-102
1.64167	-102
1.65000	-103
1.65833	-103
1.66667	-103
1.67500	-103
1.68333	-104
1.69167	-104
1.70000	-104
1.70833	-104
1.71667	-105
1.72500	-105
1.73333	-106
1.74167	-106
1.75000	-106
1.75833	-106
1.76667	-106
1.77500	-107
1.78333	-107
1.79167	-107
1.80000	-107
1.80833	-107
1.81667	-107
1.82500	-107
1.83333	-108
1.84167	-108
1.85000	-108
1.85833	-108
1.86667	-109
1.87500	-109
1.88333	-109
1.89167	-109
1.90000	-109
1.90833	-109
1.91667	-109
1.92500	-109
1.93333	-109
1.94167	-110
1.95000	-110
1.95833	-111
1.96667	-112
1.97500	-112
1.98333	-111
1.99167	-111
2.00000	-111
2.00833	-111
2.01667	-111
2.02500	-111
2.03333	-111
2.04167	-111
2.05000	-111
2.05833	-110
2.06667	-110
2.07500	-110
2.08333	-110
2.09167	-110
2.10000	-109
2.10833	-109
2.11667	-109
2.12500	-109
2.13333	-109
2.14167	-109
2.15000	-109
2.15833	-109
2.16667	-109
2.17500	-109
2.18333	-108
2.19167	-108
2.20000	-107
2.20833	-107
2.21667	-106
2.22500	-105
2.23333	-104
2.24167	-104
2.25000	-103
2.25833	-102
2.26667	-101
2.27500	-100
2.28333	-99
2.29167	-98
2.30000	-97
2.30833	-95
2.31667	-93
2.32500	-91
2.33333	-89
2.34167	-87
