R.Time (min)	Intensity
0.00000	-37
0.00833	-37
0.01667	-1
0.02500	-1
0.03333	-3
0.04167	-4
0.05000	-5
0.05833	-6
0.06667	-6
0.07500	-7
0.08333	-7
0.09167	-7
0.10000	-7
0.10833	-7
0.11667	-7
0.12500	-7
0.13333	-8
0.14167	-8
0.15000	-9
0.15833	-9
0.16667	-10
0.17500	-10
0.18333	-11
0.19167	-11
0.20000	-12
0.20833	-12
0.21667	-12
0.22500	-13
0.23333	-13
0.24167	-14
0.25000	-14
0.25833	-15
0.26667	-15
0.27500	-16
0.28333	-16
0.29167	-17
0.30000	-18
0.30833	-19
0.31667	-19
0.32500	-20
0.33333	-20
0.34167	-20
0.35000	-20
0.35833	-20
0.36667	-21
0.37500	-22
0.38333	-23
0.39167	-24
0.40000	-24
0.40833	-25
0.41667	-25
0.42500	-26
0.43333	-27
0.44167	-27
0.45000	-28
0.45833	-28
0.46667	-29
0.47500	-30
0.48333	-31
0.49167	-32
0.50000	-32
0.50833	-33
0.51667	-34
0.52500	-35
0.53333	-35
0.54167	-36
0.55000	-37
0.55833	-37
0.56667	-38
0.57500	-38
0.58333	-39
0.59167	-39
0.60000	-40
0.60833	-40
0.61667	-40
0.62500	-41
0.63333	-41
0.64167	-42
0.65000	-43
0.65833	-44
0.66667	-44
0.67500	-45
0.68333	-45
0.69167	-46
0.70000	-46
0.70833	-46
0.71667	-47
0.72500	-48
0.73333	-49
0.74167	-49
0.75000	-49
0.75833	-50
0.76667	-50
0.77500	-51
0.78333	-51
0.79167	-52
0.80000	-52
0.80833	-52
0.81667	-53
0.82500	-53
0.83333	-54
0.84167	-54
0.85000	-55
0.85833	-55
0.86667	-55
0.87500	-56
0.88333	-56
0.89167	-57
0.90000	-57
0.90833	-57
0.91667	-58
0.92500	-58
0.93333	-59
0.94167	-60
0.95000	-60
0.95833	-61
0.96667	-61
0.97500	-62
0.98333	-63
0.99167	-64
1.00000	-64
1.00833	-65
1.01667	-65
1.02500	-66
1.03333	-66
1.04167	-67
1.05000	-67
1.05833	-67
1.06667	-68
1.07500	-68
1.08333	-69
1.09167	-69
1.10000	-70
1.10833	-70
1.11667	-71
1.12500	-71
1.13333	-72
1.14167	-72
1.15000	-73
1.15833	-73
1.16667	-74
1.17500	-74
1.18333	-74
1.19167	-75
1.20000	-75
1.20833	-75
1.21667	-76
1.22500	-76
1.23333	-76
1.24167	-76
1.25000	-76
1.25833	-77
1.26667	-77
1.27500	-77
1.28333	-77
1.29167	-77
1.30000	-77
1.30833	-77
1.31667	-77
1.32500	-78
1.33333	-78
1.34167	-79
1.35000	-79
1.35833	-80
1.36667	-80
1.37500	-81
1.38333	-81
1.39167	-82
1.40000	-82
1.40833	-82
1.41667	-83
1.42500	-83
1.43333	-83
1.44167	-83
1.45000	-83
1.45833	-83
1.46667	-83
1.47500	-83
1.48333	-83
1.49167	-84
1.50000	-84
1.50833	-84
1.51667	-85
1.52500	-85
1.53333	-85
1.54167	-85
1.55000	-85
1.55833	-85
1.56667	-85
1.57500	-86
1.58333	-87
1.59167	-87
1.60000	-88
1.60833	-88
1.61667	-89
1.62500	-89
1.63333	-90
1.64167	-90
1.65000	-90
1.65833	-91
1.66667	-91
1.67500	-92
1.68333	-92
1.69167	-92
1.70000	-93
1.70833	-93
1.71667	-94
1.72500	-95
1.73333	-95
1.74167	-95
1.75000	-96
1.75833	-96
1.76667	-96
1.77500	-97
1.78333	-97
1.79167	-97
1.80000	-98
1.80833	-98
1.81667	-98
1.82500	-99
1.83333	-99
1.84167	-99
1.85000	-100
1.85833	-100
1.86667	-101
1.87500	-101
1.88333	-102
1.89167	-102
1.90000	-102
1.90833	-103
1.91667	-103
1.92500	-104
1.93333	-104
1.94167	-104
1.95000	-104
1.95833	-104
1.96667	-104
1.97500	-104
1.98333	-104
1.99167	-104
2.00000	-104
2.00833	-104
2.01667	-104
2.02500	-104
2.03333	-104
2.04167	-104
2.05000	-104
2.05833	-104
2.06667	-104
2.07500	-104
2.08333	-104
2.09167	-104
2.10000	-104
2.10833	-103
2.11667	-103
2.12500	-103
2.13333	-103
2.14167	-102
2.15000	-102
2.15833	-102
2.16667	-101
2.17500	-101
2.18333	-100
2.19167	-99
2.20000	-98
2.20833	-97
2.21667	-97
2.22500	-96
2.23333	-95
2.24167	-94
2.25000	-92
2.25833	-91
2.26667	-90
2.27500	-88
2.28333	-87
2.29167	-85
2.30000	-83
2.30833	-82
2.31667	-80
2.32500	-77
2.33333	-75
2.34167	-72
2.35000	-69
2.35833	-66
2.36667	-63
2.37500	-59
2.38333	-56
2.39167	-52
2.40000	-48
2.40833	-43
2.41667	-38
2.42500	-33
2.43333	-28
2.44167	-23
2.45000	-17
2.45833	-11
2.46667	-5
