R.Time (min)	Intensity
0.00000	-1
0.00833	-1
0.01667	-1
0.02500	-0
0.03333	-0
0.04167	-0
0.05000	-1
0.05833	-1
0.06667	-1
0.07500	-1
0.08333	-1
0.09167	-0
0.10000	-0
0.10833	0
0.11667	0
0.12500	1
0.13333	1
0.14167	1
0.15000	1
0.15833	1
0.16667	2
0.17500	1
0.18333	1
0.19167	1
0.20000	1
0.20833	1
0.21667	1
0.22500	1
0.23333	1
0.24167	0
0.25000	0
0.25833	1
0.26667	1
0.27500	1
0.28333	1
0.29167	1
0.30000	1
0.30833	1
0.31667	1
0.32500	1
0.33333	1
0.34167	1
0.35000	1
0.35833	1
0.36667	1
0.37500	1
0.38333	0
0.39167	0
0.40000	-0
0.40833	-1
0.41667	-1
0.42500	-1
0.43333	-2
0.44167	-2
0.45000	-2
0.45833	-2
0.46667	-3
0.47500	-3
0.48333	-4
0.49167	-4
0.50000	-4
0.50833	-5
0.51667	-5
0.52500	-6
0.53333	-6
0.54167	-6
0.55000	-6
0.55833	-7
0.56667	-7
0.57500	-7
0.58333	-7
0.59167	-7
0.60000	-7
0.60833	-7
0.61667	-8
0.62500	-8
0.63333	-8
0.64167	-8
0.65000	-8
0.65833	-8
0.66667	-8
0.67500	-9
0.68333	-9
0.69167	-9
0.70000	-9
0.70833	-8
0.71667	-8
0.72500	-8
0.73333	-8
0.74167	-8
0.75000	-8
0.75833	-8
0.76667	-8
0.77500	-8
0.78333	-8
0.79167	-9
0.80000	-9
0.80833	-9
0.81667	-9
0.82500	-9
0.83333	-9
0.84167	-8
0.85000	-8
0.85833	-8
0.86667	-9
0.87500	-9
0.88333	-9
0.89167	-9
0.90000	-9
0.90833	-9
0.91667	-9
0.92500	-9
0.93333	-10
0.94167	-9
0.95000	-9
0.95833	-10
0.96667	-10
0.97500	-10
0.98333	-11
0.99167	-11
1.00000	-11
1.00833	-11
1.01667	-11
1.02500	-11
1.03333	-11
1.04167	-11
1.05000	-11
1.05833	-11
1.06667	-11
1.07500	-11
1.08333	-11
1.09167	-11
1.10000	-12
1.10833	-12
1.11667	-11
1.12500	-11
1.13333	-11
1.14167	-11
1.15000	-12
1.15833	-12
1.16667	-12
1.17500	-12
1.18333	-12
1.19167	-12
1.20000	-12
1.20833	-12
1.21667	-13
1.22500	-13
1.23333	-14
1.24167	-14
1.25000	-14
1.25833	-14
1.26667	-14
1.27500	-14
1.28333	-14
1.29167	-14
1.30000	-14
1.30833	-14
1.31667	-14
1.32500	-14
1.33333	-14
1.34167	-14
1.35000	-14
1.35833	-14
1.36667	-14
1.37500	-14
1.38333	-14
1.39167	-14
1.40000	-14
1.40833	-14
1.41667	-14
1.42500	-15
1.43333	-15
1.44167	-14
1.45000	-14
1.45833	-14
1.46667	-14
1.47500	-13
1.48333	-13
1.49167	-14
1.50000	-14
1.50833	-13
1.51667	-13
1.52500	-13
1.53333	-13
1.54167	-13
1.55000	-13
1.55833	-12
1.56667	-12
1.57500	-12
1.58333	-12
1.59167	-12
1.60000	-13
1.60833	-13
1.61667	-13
1.62500	-12
1.63333	-12
1.64167	-12
1.65000	-12
1.65833	-12
1.66667	-12
1.67500	-12
1.68333	-12
1.69167	-13
1.70000	-13
1.70833	-13
1.71667	-13
1.72500	-12
1.73333	-12
1.74167	-12
1.75000	-12
1.75833	-12
1.76667	-12
1.77500	-12
1.78333	-12
1.79167	-12
1.80000	-11
1.80833	-11
1.81667	-11
1.82500	-11
1.83333	-12
1.84167	-12
1.85000	-12
1.85833	-12
1.86667	-13
1.87500	-13
1.88333	-13
1.89167	-13
1.90000	-13
1.90833	-13
1.91667	-13
1.92500	-13
1.93333	-13
1.94167	-13
1.95000	-13
1.95833	-12
1.96667	-12
1.97500	-12
1.98333	-11
1.99167	-11
2.00000	-11
2.00833	-11
2.01667	-10
2.02500	-10
2.03333	-9
2.04167	-10
2.05000	-10
2.05833	-10
2.06667	-9
2.07500	-9
2.08333	-9
2.09167	-9
2.10000	-9
2.10833	-8
2.11667	-8
2.12500	-8
2.13333	-8
2.14167	-8
2.15000	-7
2.15833	-6
2.16667	-6
2.17500	-6
2.18333	-6
2.19167	-5
2.20000	-5
2.20833	-4
2.21667	-3
2.22500	-3
2.23333	-2
2.24167	-2
2.25000	-1
2.25833	-0
2.26667	0
2.27500	1
2.28333	2
2.29167	3
2.30000	3
2.30833	4
2.31667	5
2.32500	6
2.33333	7
2.34167	9
2.35000	10
2.35833	11
2.36667	13
2.37500	15
2.38333	16
2.39167	18
2.40000	21
2.40833	23
2.41667	26
2.42500	28
2.43333	30
2.44167	33
2.45000	36
2.45833	39
2.46667	42
2.47500	45
2.48333	49
2.49167	53
2.50000	57
2.50833	61
2.51667	65
2.52500	70
2.53333	75
2.54167	81
2.55000	87
2.55833	93
2.56667	100
2.57500	107
2.58333	113
2.59167	121
2.60000	128
2.60833	136
2.61667	145
2.62500	154
2.63333	163
2.64167	173
2.65000	184
2.65833	195
2.66667	207
2.67500	219
2.68333	232
2.69167	246
2.70000	261
2.70833	276
2.71667	292
2.72500	309
2.73333	326
2.74167	344
2.75000	364
2.75833	384
2.76667	406
2.77500	429
2.78333	452
2.79167	478
2.80000	504
2.80833	532
2.81667	561
2.82500	592
2.83333	624
2.84167	658
2.85000	694
2.85833	732
2.86667	771
2.87500	812
2.88333	855
2.89167	900
2.90000	947
2.90833	996
2.91667	1048
2.92500	1101
2.93333	1157
2.94167	1215
2.95000	1276
2.95833	1339
2.96667	1405
2.97500	1472
2.98333	1542
2.99167	1614
3.00000	1688
3.00833	1765
3.01667	1843
3.02500	1924
3.03333	2007
3.04167	2092
3.05000	2179
3.05833	2267
3.06667	2356
3.07500	2447
3.08333	2539
3.09167	2631
3.10000	2725
3.10833	2818
3.11667	2912
3.12500	3005
3.13333	3098
3.14167	3191
3.15000	3282
3.15833	3371
3.16667	3459
3.17500	3545
3.18333	3629
3.19167	3710
3.20000	3789
3.20833	3864
3.21667	3936
3.22500	4003
3.23333	4067
3.24167	4126
3.25000	4181
3.25833	4230
3.26667	4275
3.27500	4314
3.28333	4347
3.29167	4376
3.30000	4398
3.30833	4415
3.31667	4426
3.32500	4431
3.33333	4430
3.34167	4423
3.35000	4410
3.35833	4392
3.36667	4367
3.37500	4338
3.38333	4302
3.39167	4261
3.40000	4215
3.40833	4164
3.41667	4109
3.42500	4048
3.43333	3984
3.44167	3916
3.45000	3843
3.45833	3768
3.46667	3689
3.47500	3607
3.48333	3524
3.49167	3438
3.50000	3350
3.50833	3261
3.51667	3170
3.52500	3078
3.53333	2985
3.54167	2892
3.55000	2799
3.55833	2706
3.56667	2613
3.57500	2521
3.58333	2430
3.59167	2340
3.60000	2251
3.60833	2163
3.61667	2077
3.62500	1992
3.63333	1909
3.64167	1828
3.65000	1749
3.65833	1672
3.66667	1598
3.67500	1525
3.68333	1455
3.69167	1387
3.70000	1322
3.70833	1259
3.71667	1198
3.72500	1140
3.73333	1084
3.74167	1031
3.75000	979
3.75833	930
3.76667	884
3.77500	839
3.78333	797
3.79167	758
3.80000	720
3.80833	685
3.81667	651
3.82500	619
3.83333	588
3.84167	560
3.85000	533
3.85833	508
3.86667	484
3.87500	462
3.88333	441
3.89167	421
3.90000	403
3.90833	386
3.91667	369
3.92500	355
3.93333	341
3.94167	327
3.95000	315
3.95833	303
3.96667	291
3.97500	281
3.98333	271
3.99167	261
4.00000	252
4.00833	244
4.01667	236
4.02500	229
4.03333	222
4.04167	216
4.05000	210
4.05833	204
4.06667	198
4.07500	193
4.08333	188
4.09167	183
4.10000	178
4.10833	173
4.11667	168
4.12500	163
4.13333	159
4.14167	154
4.15000	150
4.15833	146
4.16667	142
4.17500	137
4.18333	133
4.19167	129
4.20000	125
4.20833	121
4.21667	117
4.22500	113
4.23333	108
4.24167	104
4.25000	100
4.25833	97
4.26667	93
4.27500	89
4.28333	85
4.29167	82
