R.Time (min)	Intensity
0.00000	-38
0.00833	-38
0.01667	-1
0.02500	-1
0.03333	-2
0.04167	-3
0.05000	-3
0.05833	-4
0.06667	-5
0.07500	-6
0.08333	-7
0.09167	-7
0.10000	-8
0.10833	-8
0.11667	-9
0.12500	-9
0.13333	-10
0.14167	-11
0.15000	-12
0.15833	-12
0.16667	-13
0.17500	-13
0.18333	-14
0.19167	-14
0.20000	-14
0.20833	-15
0.21667	-15
0.22500	-16
0.23333	-17
0.24167	-17
0.25000	-18
0.25833	-19
0.26667	-20
0.27500	-21
0.28333	-22
0.29167	-23
0.30000	-23
0.30833	-23
0.31667	-24
0.32500	-24
0.33333	-25
0.34167	-25
0.35000	-26
0.35833	-27
0.36667	-27
0.37500	-28
0.38333	-29
0.39167	-29
0.40000	-30
0.40833	-30
0.41667	-30
0.42500	-31
0.43333	-32
0.44167	-32
0.45000	-32
0.45833	-33
0.46667	-34
0.47500	-34
0.48333	-35
0.49167	-36
0.50000	-36
0.50833	-37
0.51667	-37
0.52500	-38
0.53333	-39
0.54167	-39
0.55000	-40
0.55833	-40
0.56667	-41
0.57500	-42
0.58333	-42
0.59167	-43
0.60000	-44
0.60833	-45
0.61667	-45
0.62500	-46
0.63333	-46
0.64167	-47
0.65000	-47
0.65833	-48
0.66667	-49
0.67500	-49
0.68333	-50
0.69167	-50
0.70000	-51
0.70833	-51
0.71667	-52
0.72500	-52
0.73333	-53
0.74167	-53
0.75000	-54
0.75833	-55
0.76667	-55
0.77500	-56
0.78333	-56
0.79167	-57
0.80000	-58
0.80833	-58
0.81667	-59
0.82500	-59
0.83333	-60
0.84167	-61
0.85000	-61
0.85833	-61
0.86667	-61
0.87500	-61
0.88333	-62
0.89167	-62
0.90000	-63
0.90833	-63
0.91667	-63
0.92500	-63
0.93333	-64
0.94167	-64
0.95000	-64
0.95833	-65
0.96667	-65
0.97500	-65
0.98333	-65
0.99167	-65
1.00000	-65
1.00833	-66
1.01667	-66
1.02500	-66
1.03333	-66
1.04167	-66
1.05000	-66
1.05833	-66
1.06667	-66
1.07500	-66
1.08333	-66
1.09167	-66
1.10000	-67
1.10833	-67
1.11667	-67
1.12500	-67
1.13333	-67
1.14167	-67
1.15000	-67
1.15833	-67
1.16667	-67
1.17500	-66
1.18333	-66
1.19167	-66
1.20000	-67
1.20833	-67
1.21667	-67
1.22500	-67
1.23333	-68
1.24167	-67
1.25000	-67
1.25833	-67
1.26667	-67
1.27500	-67
1.28333	-66
1.29167	-66
1.30000	-66
1.30833	-66
1.31667	-66
1.32500	-66
1.33333	-66
1.34167	-67
1.35000	-67
1.35833	-67
1.36667	-67
1.37500	-67
1.38333	-67
1.39167	-67
1.40000	-67
1.40833	-67
1.41667	-67
1.42500	-67
1.43333	-68
1.44167	-68
1.45000	-68
1.45833	-68
1.46667	-68
1.47500	-68
1.48333	-68
1.49167	-68
1.50000	-68
1.50833	-68
1.51667	-68
1.52500	-68
1.53333	-69
1.54167	-69
1.55000	-69
1.55833	-69
1.56667	-69
1.57500	-69
1.58333	-68
1.59167	-69
1.60000	-69
1.60833	-69
1.61667	-69
1.62500	-69
1.63333	-70
1.64167	-70
1.65000	-70
1.65833	-70
1.66667	-70
1.67500	-70
1.68333	-70
1.69167	-70
1.70000	-70
1.70833	-69
1.71667	-69
1.72500	-68
1.73333	-68
1.74167	-68
1.75000	-68
1.75833	-69
1.76667	-69
1.77500	-69
1.78333	-69
1.79167	-69
1.80000	-69
1.80833	-69
1.81667	-70
1.82500	-69
1.83333	-69
1.84167	-69
1.85000	-69
1.85833	-69
1.86667	-69
1.87500	-69
1.88333	-69
1.89167	-69
1.90000	-69
1.90833	-69
1.91667	-69
1.92500	-69
1.93333	-69
1.94167	-69
1.95000	-69
1.95833	-68
1.96667	-69
1.97500	-69
1.98333	-69
1.99167	-69
2.00000	-69
2.00833	-69
2.01667	-70
2.02500	-70
2.03333	-70
2.04167	-70
2.05000	-70
2.05833	-70
2.06667	-70
2.07500	-70
2.08333	-71
2.09167	-71
2.10000	-71
2.10833	-70
2.11667	-70
2.12500	-70
2.13333	-70
2.14167	-70
2.15000	-70
2.15833	-70
2.16667	-70
2.17500	-69
2.18333	-69
2.19167	-69
2.20000	-69
2.20833	-69
2.21667	-68
2.22500	-68
2.23333	-67
2.24167	-67
2.25000	-67
2.25833	-66
2.26667	-66
2.27500	-65
2.28333	-65
2.29167	-64
2.30000	-63
2.30833	-63
2.31667	-62
2.32500	-60
2.33333	-59
2.34167	-58
2.35000	-57
2.35833	-56
2.36667	-55
2.37500	-54
2.38333	-52
2.39167	-51
2.40000	-49
2.40833	-48
2.41667	-46
2.42500	-44
2.43333	-42
2.44167	-40
2.45000	-38
2.45833	-36
2.46667	-33
2.47500	-30
2.48333	-27
2.49167	-24
2.50000	-21
2.50833	-18
2.51667	-15
2.52500	-11
2.53333	-7
2.54167	-2
