R.Time (min)	Intensity
0.00000	-13
0.00833	-13
0.01667	0
0.02500	-0
0.03333	-1
0.04167	-1
0.05000	-2
0.05833	-2
0.06667	-3
0.07500	-3
0.08333	-3
0.09167	-3
0.10000	-3
0.10833	-3
0.11667	-3
0.12500	-3
0.13333	-3
0.14167	-4
0.15000	-4
0.15833	-4
0.16667	-5
0.17500	-5
0.18333	-4
0.19167	-5
0.20000	-5
0.20833	-4
0.21667	-4
0.22500	-5
0.23333	-5
0.24167	-5
0.25000	-5
0.25833	-6
0.26667	-6
0.27500	-6
0.28333	-6
0.29167	-7
0.30000	-7
0.30833	-7
0.31667	-8
0.32500	-7
0.33333	-7
0.34167	-7
0.35000	-7
0.35833	-7
0.36667	-8
0.37500	-8
0.38333	-8
0.39167	-8
0.40000	-8
0.40833	-9
0.41667	-9
0.42500	-9
0.43333	-9
0.44167	-9
0.45000	-9
0.45833	-9
0.46667	-10
0.47500	-10
0.48333	-10
0.49167	-10
0.50000	-10
0.50833	-11
0.51667	-11
0.52500	-11
0.53333	-12
0.54167	-12
0.55000	-12
0.55833	-12
0.56667	-12
0.57500	-12
0.58333	-12
0.59167	-12
0.60000	-13
0.60833	-13
0.61667	-13
0.62500	-13
0.63333	-14
0.64167	-14
0.65000	-13
0.65833	-13
0.66667	-14
0.67500	-13
0.68333	-13
0.69167	-14
0.70000	-13
0.70833	-13
0.71667	-13
0.72500	-13
0.73333	-13
0.74167	-14
0.75000	-14
0.75833	-14
0.76667	-14
0.77500	-14
0.78333	-14
0.79167	-14
0.80000	-14
0.80833	-13
0.81667	-13
0.82500	-13
0.83333	-13
0.84167	-13
0.85000	-13
0.85833	-13
0.86667	-13
0.87500	-13
0.88333	-13
0.89167	-14
0.90000	-14
0.90833	-14
0.91667	-14
0.92500	-14
0.93333	-14
0.94167	-14
0.95000	-14
0.95833	-14
0.96667	-14
0.97500	-14
0.98333	-14
0.99167	-14
1.00000	-14
1.00833	-15
1.01667	-15
1.02500	-15
1.03333	-14
1.04167	-14
1.05000	-15
1.05833	-15
1.06667	-15
1.07500	-16
1.08333	-16
1.09167	-16
1.10000	-16
1.10833	-17
1.11667	-17
1.12500	-17
1.13333	-18
1.14167	-18
1.15000	-18
1.15833	-18
1.16667	-18
1.17500	-18
1.18333	-18
1.19167	-19
1.20000	-19
1.20833	-19
1.21667	-19
1.22500	-19
1.23333	-19
1.24167	-19
1.25000	-19
1.25833	-19
1.26667	-19
1.27500	-19
1.28333	-20
1.29167	-20
1.30000	-20
1.30833	-21
1.31667	-21
1.32500	-21
1.33333	-21
1.34167	-21
1.35000	-21
1.35833	-21
1.36667	-22
1.37500	-22
1.38333	-23
1.39167	-23
1.40000	-23
1.40833	-23
1.41667	-23
1.42500	-23
1.43333	-23
1.44167	-23
1.45000	-23
1.45833	-23
1.46667	-23
1.47500	-23
1.48333	-23
1.49167	-23
1.50000	-23
1.50833	-23
1.51667	-23
1.52500	-23
1.53333	-24
1.54167	-24
1.55000	-24
1.55833	-24
1.56667	-24
1.57500	-25
1.58333	-25
1.59167	-24
1.60000	-24
1.60833	-24
1.61667	-24
1.62500	-24
1.63333	-24
1.64167	-24
1.65000	-24
1.65833	-24
1.66667	-24
1.67500	-24
1.68333	-24
1.69167	-24
1.70000	-24
1.70833	-24
1.71667	-25
1.72500	-24
1.73333	-25
1.74167	-25
1.75000	-25
1.75833	-25
1.76667	-25
1.77500	-25
1.78333	-25
1.79167	-26
1.80000	-26
1.80833	-25
1.81667	-25
1.82500	-25
1.83333	-25
1.84167	-25
1.85000	-25
1.85833	-25
1.86667	-24
1.87500	-24
1.88333	-25
1.89167	-25
1.90000	-25
1.90833	-25
1.91667	-25
1.92500	-25
1.93333	-25
1.94167	-24
1.95000	-25
1.95833	-25
1.96667	-25
1.97500	-25
1.98333	-25
1.99167	-25
2.00000	-25
2.00833	-25
2.01667	-25
2.02500	-25
2.03333	-25
2.04167	-24
2.05000	-24
2.05833	-24
2.06667	-24
2.07500	-23
2.08333	-23
2.09167	-23
2.10000	-23
2.10833	-22
2.11667	-22
2.12500	-22
2.13333	-22
2.14167	-22
2.15000	-22
2.15833	-22
2.16667	-21
2.17500	-20
2.18333	-20
2.19167	-19
2.20000	-19
2.20833	-18
2.21667	-17
2.22500	-16
2.23333	-15
2.24167	-14
2.25000	-13
2.25833	-11
2.26667	-10
2.27500	-9
2.28333	-7
2.29167	-5
2.30000	-3
2.30833	-1
2.31667	1
2.32500	3
2.33333	5
2.34167	7
2.35000	10
2.35833	13
2.36667	16
2.37500	19
2.38333	23
2.39167	26
2.40000	30
2.40833	35
2.41667	39
2.42500	44
2.43333	49
2.44167	54
2.45000	59
2.45833	65
2.46667	71
2.47500	78
2.48333	85
2.49167	92
2.50000	99
2.50833	107
2.51667	116
2.52500	124
2.53333	134
