R.Time (min)	Intensity
0.00000	-45
0.00833	-45
0.01667	-1
0.02500	-2
0.03333	-3
0.04167	-4
0.05000	-5
0.05833	-6
0.06667	-7
0.07500	-7
0.08333	-8
0.09167	-9
0.10000	-9
0.10833	-10
0.11667	-10
0.12500	-11
0.13333	-12
0.14167	-12
0.15000	-13
0.15833	-13
0.16667	-14
0.17500	-15
0.18333	-16
0.19167	-16
0.20000	-16
0.20833	-17
0.21667	-17
0.22500	-18
0.23333	-19
0.24167	-20
0.25000	-21
0.25833	-22
0.26667	-22
0.27500	-23
0.28333	-24
0.29167	-25
0.30000	-26
0.30833	-27
0.31667	-28
0.32500	-29
0.33333	-30
0.34167	-31
0.35000	-32
0.35833	-32
0.36667	-33
0.37500	-34
0.38333	-35
0.39167	-36
0.40000	-36
0.40833	-37
0.41667	-37
0.42500	-38
0.43333	-38
0.44167	-39
0.45000	-40
0.45833	-41
0.46667	-42
0.47500	-42
0.48333	-43
0.49167	-44
0.50000	-45
0.50833	-46
0.51667	-47
0.52500	-48
0.53333	-49
0.54167	-50
0.55000	-51
0.55833	-52
0.56667	-52
0.57500	-53
0.58333	-53
0.59167	-54
0.60000	-54
0.60833	-55
0.61667	-56
0.62500	-56
0.63333	-56
0.64167	-57
0.65000	-57
0.65833	-58
0.66667	-59
0.67500	-60
0.68333	-60
0.69167	-60
0.70000	-61
0.70833	-61
0.71667	-62
0.72500	-62
0.73333	-63
0.74167	-63
0.75000	-64
0.75833	-65
0.76667	-65
0.77500	-65
0.78333	-66
0.79167	-66
0.80000	-67
0.80833	-68
0.81667	-69
0.82500	-69
0.83333	-70
0.84167	-70
0.85000	-70
0.85833	-71
0.86667	-72
0.87500	-73
0.88333	-73
0.89167	-74
0.90000	-75
0.90833	-76
0.91667	-77
0.92500	-77
0.93333	-78
0.94167	-79
0.95000	-80
0.95833	-80
0.96667	-81
0.97500	-82
0.98333	-83
0.99167	-83
1.00000	-84
1.00833	-85
1.01667	-86
1.02500	-86
1.03333	-87
1.04167	-88
1.05000	-88
1.05833	-88
1.06667	-89
1.07500	-89
1.08333	-89
1.09167	-90
1.10000	-90
1.10833	-90
1.11667	-91
1.12500	-91
1.13333	-90
1.14167	-90
1.15000	-91
1.15833	-91
1.16667	-91
1.17500	-92
1.18333	-92
1.19167	-93
1.20000	-93
1.20833	-94
1.21667	-94
1.22500	-94
1.23333	-95
1.24167	-95
1.25000	-96
1.25833	-96
1.26667	-97
1.27500	-97
1.28333	-97
1.29167	-97
1.30000	-98
1.30833	-98
1.31667	-99
1.32500	-100
1.33333	-100
1.34167	-101
1.35000	-102
1.35833	-103
1.36667	-104
1.37500	-104
1.38333	-105
1.39167	-105
1.40000	-106
1.40833	-106
1.41667	-107
1.42500	-108
1.43333	-108
1.44167	-109
1.45000	-109
1.45833	-109
1.46667	-110
1.47500	-110
1.48333	-111
1.49167	-112
1.50000	-113
1.50833	-113
1.51667	-113
1.52500	-114
1.53333	-114
1.54167	-114
1.55000	-115
1.55833	-115
1.56667	-115
1.57500	-115
1.58333	-116
1.59167	-116
1.60000	-116
1.60833	-116
1.61667	-116
1.62500	-117
1.63333	-117
1.64167	-117
1.65000	-117
1.65833	-118
1.66667	-118
1.67500	-118
1.68333	-118
1.69167	-119
1.70000	-119
1.70833	-119
1.71667	-119
1.72500	-120
1.73333	-120
1.74167	-121
1.75000	-121
1.75833	-121
1.76667	-121
1.77500	-122
1.78333	-122
1.79167	-123
1.80000	-124
1.80833	-125
1.81667	-125
1.82500	-126
1.83333	-126
1.84167	-127
1.85000	-127
1.85833	-127
1.86667	-128
1.87500	-128
1.88333	-128
1.89167	-128
1.90000	-128
1.90833	-129
1.91667	-129
1.92500	-129
1.93333	-129
1.94167	-129
1.95000	-130
1.95833	-130
1.96667	-130
1.97500	-130
1.98333	-130
1.99167	-129
2.00000	-129
2.00833	-129
2.01667	-129
2.02500	-129
2.03333	-130
2.04167	-130
2.05000	-130
2.05833	-130
2.06667	-130
2.07500	-130
2.08333	-130
2.09167	-130
2.10000	-131
2.10833	-131
2.11667	-130
2.12500	-130
2.13333	-130
2.14167	-131
2.15000	-131
2.15833	-131
2.16667	-131
2.17500	-131
2.18333	-131
2.19167	-132
