R.Time (min)	Intensity
0.00000	-46
0.00833	-46
0.01667	-17
0.02500	-1
0.03333	-2
0.04167	-3
0.05000	-4
0.05833	-4
0.06667	-5
0.07500	-6
0.08333	-7
0.09167	-7
0.10000	-7
0.10833	-8
0.11667	-8
0.12500	-9
0.13333	-9
0.14167	-9
0.15000	-10
0.15833	-11
0.16667	-12
0.17500	-12
0.18333	-13
0.19167	-13
0.20000	-14
0.20833	-14
0.21667	-15
0.22500	-16
0.23333	-16
0.24167	-17
0.25000	-17
0.25833	-18
0.26667	-19
0.27500	-19
0.28333	-20
0.29167	-20
0.30000	-21
0.30833	-21
0.31667	-22
0.32500	-22
0.33333	-23
0.34167	-24
0.35000	-24
0.35833	-25
0.36667	-25
0.37500	-26
0.38333	-26
0.39167	-27
0.40000	-27
0.40833	-27
0.41667	-28
0.42500	-29
0.43333	-29
0.44167	-30
0.45000	-30
0.45833	-31
0.46667	-31
0.47500	-31
0.48333	-31
0.49167	-32
0.50000	-33
0.50833	-33
0.51667	-34
0.52500	-34
0.53333	-35
0.54167	-35
0.55000	-35
0.55833	-36
0.56667	-36
0.57500	-37
0.58333	-37
0.59167	-37
0.60000	-38
0.60833	-38
0.61667	-38
0.62500	-38
0.63333	-39
0.64167	-39
0.65000	-39
0.65833	-39
0.66667	-40
0.67500	-40
0.68333	-40
0.69167	-41
0.70000	-41
0.70833	-41
0.71667	-41
0.72500	-42
0.73333	-42
0.74167	-42
0.75000	-42
0.75833	-42
0.76667	-42
0.77500	-43
0.78333	-43
0.79167	-43
0.80000	-43
0.80833	-44
0.81667	-44
0.82500	-44
0.83333	-44
0.84167	-45
0.85000	-46
0.85833	-46
0.86667	-46
0.87500	-46
0.88333	-47
0.89167	-47
0.90000	-47
0.90833	-47
0.91667	-47
0.92500	-47
0.93333	-48
0.94167	-48
0.95000	-49
0.95833	-50
0.96667	-50
0.97500	-50
0.98333	-51
0.99167	-51
1.00000	-52
1.00833	-52
1.01667	-52
1.02500	-53
1.03333	-53
1.04167	-53
1.05000	-54
1.05833	-54
1.06667	-55
1.07500	-56
1.08333	-56
1.09167	-56
1.10000	-56
1.10833	-56
1.11667	-57
1.12500	-58
1.13333	-58
1.14167	-59
1.15000	-60
1.15833	-60
1.16667	-61
1.17500	-61
1.18333	-61
1.19167	-62
1.20000	-62
1.20833	-63
1.21667	-64
1.22500	-64
1.23333	-64
1.24167	-65
1.25000	-66
1.25833	-67
1.26667	-67
1.27500	-68
1.28333	-68
1.29167	-68
1.30000	-68
1.30833	-68
1.31667	-68
1.32500	-68
1.33333	-69
1.34167	-69
1.35000	-69
1.35833	-69
1.36667	-70
1.37500	-70
1.38333	-71
1.39167	-71
1.40000	-71
1.40833	-72
1.41667	-72
1.42500	-72
1.43333	-72
1.44167	-72
1.45000	-73
