"","int"
"2.55894282310899",1.552
"2.56727814175104",1.616
"2.57561346039309",1.607
"2.58394877903514",1.554
"2.59228409767719",1.494
"2.60061941631924",1.443
"2.60895473496129",1.401
"2.61729005360334",1.354
"2.62562537224538",1.291
"2.63396069088743",1.213
"2.64229600952948",1.143
"2.65063132817153",1.122
"2.65896664681358",1.17
"2.66730196545563",1.252
"2.67563728409768",1.35
"2.68397260273973",1.472
"2.69230792138177",1.619
"2.70064324002382",1.753
"2.70897855866587",1.849
"2.71731387730792",1.9
"2.72564919594997",1.891
"2.73398451459202",1.82
"2.74231983323407",1.743
"2.75065515187612",1.701
"2.75899047051817",1.708
"2.76732578916021",1.752
"2.77566110780226",1.823
"2.78399642644431",1.905
"2.79233174508636",1.978
"2.80066706372841",2.045
"2.80900238237046",2.119
"2.81733770101251",2.218
"2.82567301965456",2.325
"2.83400833829661",2.422
"2.84234365693865",2.494
"2.8506789755807",2.523
"2.85901429422275",2.494
"2.8673496128648",2.407
"2.87568493150685",2.274
"2.8840202501489",2.131
"2.89235556879095",1.988
"2.900690887433",1.88
"2.90902620607504",1.855
"2.91736152471709",1.921
"2.92569684335914",2.037
"2.93403216200119",2.178
"2.94236748064324",2.296
"2.95070279928529",2.347
"2.95903811792734",2.341
"2.96737343656939",2.325
"2.97570875521144",2.335
"2.98404407385348",2.364
"2.99237939249553",2.386
"3.00071471113758",2.379
"3.00905002977963",2.311
"3.01738534842168",2.184
"3.02572066706373",2.057
"3.03405598570578",1.971
"3.04239130434783",1.914
"3.05072662298987",1.9
"3.05906194163192",1.931
"3.06739726027397",1.971
"3.07573257891602",2.006
"3.08406789755807",2.067
"3.09240321620012",2.167
"3.10073853484217",2.29
"3.10907385348422",2.41
"3.11740917212627",2.514
"3.12574449076831",2.597
"3.13407980941036",2.63
"3.14241512805241",2.611
"3.15075044669446",2.572
"3.15908576533651",2.524
"3.16742108397856",2.461
"3.17575640262061",2.379
"3.18409172126266",2.286
"3.19242703990471",2.197
"3.20076235854675",2.136
"3.2090976771888",2.123
"3.21743299583085",2.153
"3.2257683144729",2.201
"3.23410363311495",2.259
"3.242438951757",2.314
"3.25077427039905",2.342
"3.2591095890411",2.347
"3.26744490768314",2.376
"3.27578022632519",2.455
"3.28411554496724",2.56
"3.29245086360929",2.674
"3.30078618225134",2.774
"3.30912150089339",2.825
"3.31745681953544",2.804
"3.32579213817749",2.74
"3.33412745681954",2.658
"3.34246277546158",2.556
"3.35079809410363",2.446
"3.35913341274568",2.349
"3.36746873138773",2.281
"3.37580405002978",2.245
"3.38413936867183",2.243
"3.39247468731388",2.266
"3.40081000595593",2.282
"3.40914532459798",2.252
"3.41748064324002",2.192
"3.42581596188207",2.146
"3.43415128052412",2.13
"3.44248659916617",2.134
"3.45082191780822",2.151
"3.45915723645027",2.168
"3.46749255509232",2.184
"3.47582787373437",2.197
"3.48416319237641",2.215
"3.49249851101846",2.25
"3.50083382966051",2.295
"3.50916914830256",2.333
"3.51750446694461",2.341
"3.52583978558666",2.325
"3.53417510422871",2.3
"3.54251042287076",2.286
"3.55084574151281",2.312
"3.55918106015485",2.377
"3.5675163787969",2.461
"3.57585169743895",2.545
"3.584187016081",2.596
"3.59252233472305",2.572
"3.6008576533651",2.505
"3.60919297200715",2.463
"3.6175282906492",2.482
"3.62586360929124",2.553
"3.63419892793329",2.66
"3.64253424657534",2.772
"3.65086956521739",2.852
"3.65920488385944",2.899
"3.66754020250149",2.909
"3.67587552114354",2.88
"3.68421083978559",2.815
"3.69254615842764",2.737
"3.70088147706968",2.671
"3.70921679571173",2.636
"3.71755211435378",2.635
"3.72588743299583",2.651
"3.73422275163788",2.642
"3.74255807027993",2.598
"3.75089338892198",2.539
"3.75922870756403",2.485
"3.76756402620608",2.442
"3.77589934484812",2.431
"3.78423466349017",2.438
"3.79256998213222",2.436
"3.80090530077427",2.42
"3.80924061941632",2.407
"3.81757593805837",2.418
"3.82591125670042",2.471
"3.83424657534247",2.562
"3.84258189398451",2.665
"3.85091721262656",2.753
"3.85925253126861",2.826
"3.86758784991066",2.876
"3.87592316855271",2.889
"3.88425848719476",2.899
"3.89259380583681",2.95
"3.90092912447886",3.022
"3.90926444312091",3.05
"3.91759976176295",2.997
"3.925935080405",2.896
"3.93427039904705",2.788
"3.9426057176891",2.72
"3.95094103633115",2.726
"3.9592763549732",2.794
"3.96761167361525",2.863
"3.9759469922573",2.88
"3.98428231089934",2.834
"3.99261762954139",2.742
"4.00095294818344",2.646
"4.00928826682549",2.594
"4.01762358546754",2.612
"4.02595890410959",2.69
"4.03429422275164",2.821
"4.04262954139369",2.964
"4.05096486003574",3.066
"4.05930017867778",3.096
"4.06763549731983",3.057
"4.07597081596188",2.966
"4.08430613460393",2.853
"4.09264145324598",2.76
"4.10097677188803",2.692
"4.10931209053008",2.644
"4.11764740917213",2.598
"4.12598272781418",2.564
"4.13431804645622",2.56
"4.14265336509827",2.586
"4.15098868374032",2.619
"4.15932400238237",2.657
"4.16765932102442",2.666
"4.17599463966647",2.628
"4.18432995830852",2.591
"4.19266527695057",2.603
"4.20100059559261",2.647
"4.20933591423466",2.689
"4.21767123287671",2.725
"4.22600655151876",2.729
"4.23434187016081",2.679
"4.24267718880286",2.605
"4.25101250744491",2.563
"4.25934782608696",2.575
"4.26768314472901",2.63
"4.27601846337105",2.708
"4.2843537820131",2.774
"4.29268910065515",2.804
"4.3010244192972",2.783
"4.30935973793925",2.72
"4.3176950565813",2.652
"4.32603037522335",2.645
"4.3343656938654",2.743
"4.34270101250744",2.892
"4.35103633114949",3.051
"4.35937164979154",3.188
"4.36770696843359",3.224
"4.37604228707564",3.129
"4.38437760571769",2.981
"4.39271292435974",2.85
"4.40104824300179",2.77
"4.40938356164384",2.769
"4.41771888028588",2.835
"4.42605419892793",2.904
"4.43438951756998",2.932
