"","int"
"0",0.06
"0.00833581423042572",0.007
"0.0166716284608514",0
"0.0250074426912772",0.023
"0.0333432569217029",-0.025
"0.0416790711521286",-0.109
"0.0500148853825543",-0.094
"0.0583506996129801",-0.029
"0.0666865138434058",0.06
"0.0750223280738315",0.18
"0.0833581423042572",0.327
"0.0916939565346829",0.523
"0.100029770765109",0.664
"0.108365584995534",0.708
"0.11670139922596",0.685
"0.125037213456386",0.744
"0.133373027686812",0.789
"0.141708841917237",0.886
"0.150044656147663",0.944
"0.158380470378089",0.926
"0.166716284608514",0.968
"0.17505209883894",1.02
"0.183387913069366",1.017
"0.191723727299792",0.957
"0.200059541530217",0.925
"0.208395355760643",0.915
"0.216731169991069",0.925
"0.225066984221495",0.908
"0.23340279845192",0.875
"0.241738612682346",0.902
"0.250074426912772",0.928
"0.258410241143197",0.962
"0.266746055373623",0.9
"0.275081869604049",0.743
"0.283417683834475",0.654
"0.2917534980649",0.629
"0.300089312295326",0.674
"0.308425126525752",0.743
"0.316760940756177",0.725
"0.325096754986603",0.698
"0.333432569217029",0.643
"0.341768383447455",0.65
"0.35010419767788",0.65
"0.358440011908306",0.636
"0.366775826138732",0.659
"0.375111640369158",0.673
"0.383447454599583",0.718
"0.391783268830009",0.76
"0.400119083060435",0.836
"0.40845489729086",0.875
"0.416790711521286",0.875
"0.425126525751712",0.811
"0.433462339982138",0.689
"0.441798154212563",0.54
"0.450133968442989",0.416
"0.458469782673415",0.32
"0.46680559690384",0.267
"0.475141411134266",0.198
"0.483477225364692",0.102
"0.491813039595118",0.07
"0.500148853825543",0.024
"0.508484668055969",-0.098
"0.516820482286395",-0.3
"0.52515629651682",-0.411
"0.533492110747246",-0.408
"0.541827924977672",-0.456
"0.550163739208098",-0.489
"0.558499553438523",-0.444
"0.566835367668949",-0.442
"0.575171181899375",-0.474
"0.583506996129801",-0.559
"0.591842810360226",-0.573
"0.600178624590652",-0.554
"0.608514438821078",-0.583
"0.616850253051503",-0.594
"0.625186067281929",-0.575
"0.633521881512355",-0.549
"0.641857695742781",-0.504
"0.650193509973206",-0.44
"0.658529324203632",-0.49
"0.666865138434058",-0.561
"0.675200952664484",-0.68
"0.683536766894909",-0.74
"0.691872581125335",-0.779
"0.700208395355761",-0.891
"0.708544209586186",-0.975
"0.716880023816612",-0.993
"0.725215838047038",-0.923
"0.733551652277464",-0.89
"0.741887466507889",-0.899
"0.750223280738315",-0.815
"0.758559094968741",-0.726
"0.766894909199166",-0.663
"0.775230723429592",-0.695
"0.783566537660018",-0.755
"0.791902351890444",-0.83
"0.800238166120869",-0.843
"0.808573980351295",-0.782
"0.816909794581721",-0.75
"0.825245608812146",-0.758
"0.833581423042572",-0.787
"0.841917237272998",-0.846
"0.850253051503424",-0.907
"0.858588865733849",-0.933
"0.866924679964275",-1.003
"0.875260494194701",-1.005
"0.883596308425127",-0.932
"0.891932122655552",-0.941
"0.900267936885978",-0.958
"0.908603751116404",-1.01
"0.916939565346829",-1.075
"0.925275379577255",-1.136
"0.933611193807681",-1.181
"0.941947008038107",-1.235
"0.950282822268532",-1.267
"0.958618636498958",-1.186
"0.966954450729384",-1.066
"0.97529026495981",-0.928
"0.983626079190235",-0.711
"0.991961893420661",-0.66
"1.00029770765109",-0.723
"1.00863352188151",-0.865
"1.01696933611194",-0.98
"1.02530515034236",-1.015
"1.03364096457279",-0.96
"1.04197677880322",-0.94
"1.05031259303364",-0.885
"1.05864840726407",-0.875
"1.06698422149449",-0.844
"1.07532003572492",-0.819
"1.08365584995534",-0.878
"1.09199166418577",-0.889
"1.1003274784162",-0.89
"1.10866329264662",-0.866
"1.11699910687705",-0.832
"1.12533492110747",-0.888
"1.1336707353379",-0.967
"1.14200654956832",-1.034
"1.15034236379875",-1.065
"1.15867817802918",-1.072
"1.1670139922596",-1.114
"1.17534980649003",-1.122
"1.18368562072045",-1.04
"1.19202143495088",-0.951
"1.2003572491813",-0.863
"1.20869306341173",-0.777
"1.21702887764216",-0.599
"1.22536469187258",-0.471
"1.23370050610301",-0.482
"1.24203632033343",-0.584
"1.25037213456386",-0.635
"1.25870794879428",-0.629
"1.26704376302471",-0.713
"1.27537957725514",-0.791
"1.28371539148556",-0.703
"1.29205120571599",-0.613
"1.30038701994641",-0.565
"1.30872283417684",-0.597
"1.31705864840726",-0.647
"1.32539446263769",-0.709
"1.33373027686812",-0.724
"1.34206609109854",-0.78
"1.35040190532897",-0.822
"1.35873771955939",-0.828
"1.36707353378982",-0.869
"1.37540934802024",-0.922
"1.38374516225067",-0.908
"1.3920809764811",-0.878
"1.40041679071152",-0.85
"1.40875260494195",-0.85
"1.41708841917237",-0.91
"1.4254242334028",-0.964
"1.43376004763322",-0.929
"1.44209586186365",-0.878
"1.45043167609408",-0.767
"1.4587674903245",-0.672
"1.46710330455493",-0.667
"1.47543911878535",-0.747
"1.48377493301578",-0.775
