"Minutes"	"Intensity"	"File"	"Detector"
"0"	-1.263	"B2.2.lcd"	"SPD-20A 260nm"
"0.00833425951653237"	-1.838	"B2.2.lcd"	"SPD-20A 260nm"
"0.0166685190330647"	-1.386	"B2.2.lcd"	"SPD-20A 260nm"
"0.0250027785495971"	0.084	"B2.2.lcd"	"SPD-20A 260nm"
"0.0333370380661295"	1.73	"B2.2.lcd"	"SPD-20A 260nm"
"0.0416712975826619"	3.048	"B2.2.lcd"	"SPD-20A 260nm"
"0.0500055570991942"	4.153	"B2.2.lcd"	"SPD-20A 260nm"
"0.0583398166157266"	5.391	"B2.2.lcd"	"SPD-20A 260nm"
"0.066674076132259"	6.831	"B2.2.lcd"	"SPD-20A 260nm"
"0.0750083356487913"	8.12	"B2.2.lcd"	"SPD-20A 260nm"
"0.0833425951653237"	9.094	"B2.2.lcd"	"SPD-20A 260nm"
"0.0916768546818561"	9.522	"B2.2.lcd"	"SPD-20A 260nm"
"0.100011114198388"	9.144	"B2.2.lcd"	"SPD-20A 260nm"
"0.108345373714921"	8.172	"B2.2.lcd"	"SPD-20A 260nm"
"0.116679633231453"	7.174	"B2.2.lcd"	"SPD-20A 260nm"
"0.125013892747986"	6.35	"B2.2.lcd"	"SPD-20A 260nm"
"0.133348152264518"	5.629	"B2.2.lcd"	"SPD-20A 260nm"
"0.14168241178105"	4.882	"B2.2.lcd"	"SPD-20A 260nm"
"0.150016671297583"	4.307	"B2.2.lcd"	"SPD-20A 260nm"
"0.158350930814115"	4.427	"B2.2.lcd"	"SPD-20A 260nm"
"0.166685190330647"	5.268	"B2.2.lcd"	"SPD-20A 260nm"
"0.17501944984718"	5.998	"B2.2.lcd"	"SPD-20A 260nm"
"0.183353709363712"	6.133	"B2.2.lcd"	"SPD-20A 260nm"
"0.191687968880245"	5.632	"B2.2.lcd"	"SPD-20A 260nm"
"0.200022228396777"	4.528	"B2.2.lcd"	"SPD-20A 260nm"
"0.208356487913309"	3.233	"B2.2.lcd"	"SPD-20A 260nm"
