"Minutes"	"Intensity"	"File"	"Detector"
"0"	-0.303	"STD11-625.lcd"	"SPD-20A 260nm"
"0.00833518621456365"	0.109	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0166703724291273"	0.169	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0250055586436909"	0.172	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0333407448582546"	0.137	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0416759310728182"	0.087	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0500111172873819"	0.032	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0583463035019455"	-0.026	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0666814897165092"	-0.075	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0750166759310728"	-0.102	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0833518621456365"	-0.095	"STD11-625.lcd"	"SPD-20A 260nm"
"0.0916870483602001"	-0.032	"STD11-625.lcd"	"SPD-20A 260nm"
"0.100022234574764"	0.081	"STD11-625.lcd"	"SPD-20A 260nm"
"0.108357420789327"	0.203	"STD11-625.lcd"	"SPD-20A 260nm"
"0.116692607003891"	0.266	"STD11-625.lcd"	"SPD-20A 260nm"
"0.125027793218455"	0.244	"STD11-625.lcd"	"SPD-20A 260nm"
"0.133362979433018"	0.152	"STD11-625.lcd"	"SPD-20A 260nm"
"0.141698165647582"	0.004	"STD11-625.lcd"	"SPD-20A 260nm"
"0.150033351862146"	-0.163	"STD11-625.lcd"	"SPD-20A 260nm"
"0.158368538076709"	-0.267	"STD11-625.lcd"	"SPD-20A 260nm"
"0.166703724291273"	-0.271	"STD11-625.lcd"	"SPD-20A 260nm"
"0.175038910505837"	-0.194	"STD11-625.lcd"	"SPD-20A 260nm"
"0.1833740967204"	-0.057	"STD11-625.lcd"	"SPD-20A 260nm"
"0.191709282934964"	0.093	"STD11-625.lcd"	"SPD-20A 260nm"
"0.200044469149528"	0.207	"STD11-625.lcd"	"SPD-20A 260nm"
"0.208379655364091"	0.267	"STD11-625.lcd"	"SPD-20A 260nm"
"0.216714841578655"	0.28	"STD11-625.lcd"	"SPD-20A 260nm"
"0.225050027793218"	0.274	"STD11-625.lcd"	"SPD-20A 260nm"
"0.233385214007782"	0.235	"STD11-625.lcd"	"SPD-20A 260nm"
"0.241720400222346"	0.177	"STD11-625.lcd"	"SPD-20A 260nm"
"0.250055586436909"	0.112	"STD11-625.lcd"	"SPD-20A 260nm"
"0.258390772651473"	0.068	"STD11-625.lcd"	"SPD-20A 260nm"
"0.266725958866037"	0.064	"STD11-625.lcd"	"SPD-20A 260nm"
"0.2750611450806"	0.113	"STD11-625.lcd"	"SPD-20A 260nm"
"0.283396331295164"	0.204	"STD11-625.lcd"	"SPD-20A 260nm"
"0.291731517509728"	0.314	"STD11-625.lcd"	"SPD-20A 260nm"
"0.300066703724291"	0.404	"STD11-625.lcd"	"SPD-20A 260nm"
"0.308401889938855"	0.434	"STD11-625.lcd"	"SPD-20A 260nm"
"0.316737076153419"	0.404	"STD11-625.lcd"	"SPD-20A 260nm"
"0.325072262367982"	0.339	"STD11-625.lcd"	"SPD-20A 260nm"
"0.333407448582546"	0.242	"STD11-625.lcd"	"SPD-20A 260nm"
"0.341742634797109"	0.14	"STD11-625.lcd"	"SPD-20A 260nm"
"0.350077821011673"	0.061	"STD11-625.lcd"	"SPD-20A 260nm"
"0.358413007226237"	0.023	"STD11-625.lcd"	"SPD-20A 260nm"
"0.3667481934408"	0.038	"STD11-625.lcd"	"SPD-20A 260nm"
"0.375083379655364"	0.083	"STD11-625.lcd"	"SPD-20A 260nm"
"0.383418565869928"	0.138	"STD11-625.lcd"	"SPD-20A 260nm"
"0.391753752084491"	0.183	"STD11-625.lcd"	"SPD-20A 260nm"
"0.400088938299055"	0.188	"STD11-625.lcd"	"SPD-20A 260nm"
"0.408424124513619"	0.131	"STD11-625.lcd"	"SPD-20A 260nm"
"0.416759310728182"	0.026	"STD11-625.lcd"	"SPD-20A 260nm"
"0.425094496942746"	-0.09	"STD11-625.lcd"	"SPD-20A 260nm"
"0.43342968315731"	-0.2	"STD11-625.lcd"	"SPD-20A 260nm"
"0.441764869371873"	-0.278	"STD11-625.lcd"	"SPD-20A 260nm"
"0.450100055586437"	-0.309	"STD11-625.lcd"	"SPD-20A 260nm"
"0.458435241801001"	-0.301	"STD11-625.lcd"	"SPD-20A 260nm"
"0.466770428015564"	-0.26	"STD11-625.lcd"	"SPD-20A 260nm"
"0.475105614230128"	-0.21	"STD11-625.lcd"	"SPD-20A 260nm"
"0.483440800444691"	-0.17	"STD11-625.lcd"	"SPD-20A 260nm"
"0.491775986659255"	-0.144	"STD11-625.lcd"	"SPD-20A 260nm"
"0.500111172873819"	-0.108	"STD11-625.lcd"	"SPD-20A 260nm"
"0.508446359088382"	-0.049	"STD11-625.lcd"	"SPD-20A 260nm"
"0.516781545302946"	0.029	"STD11-625.lcd"	"SPD-20A 260nm"
"0.52511673151751"	0.12	"STD11-625.lcd"	"SPD-20A 260nm"
"0.533451917732073"	0.205	"STD11-625.lcd"	"SPD-20A 260nm"
"0.541787103946637"	0.233	"STD11-625.lcd"	"SPD-20A 260nm"
"0.550122290161201"	0.194	"STD11-625.lcd"	"SPD-20A 260nm"
"0.558457476375764"	0.113	"STD11-625.lcd"	"SPD-20A 260nm"
"0.566792662590328"	0.016	"STD11-625.lcd"	"SPD-20A 260nm"
"0.575127848804892"	-0.062	"STD11-625.lcd"	"SPD-20A 260nm"
"0.583463035019455"	-0.104	"STD11-625.lcd"	"SPD-20A 260nm"
"0.591798221234019"	-0.107	"STD11-625.lcd"	"SPD-20A 260nm"
"0.600133407448582"	-0.096	"STD11-625.lcd"	"SPD-20A 260nm"
"0.608468593663146"	-0.113	"STD11-625.lcd"	"SPD-20A 260nm"
"0.61680377987771"	-0.168	"STD11-625.lcd"	"SPD-20A 260nm"
"0.625138966092273"	-0.25	"STD11-625.lcd"	"SPD-20A 260nm"
"0.633474152306837"	-0.332	"STD11-625.lcd"	"SPD-20A 260nm"
"0.641809338521401"	-0.368	"STD11-625.lcd"	"SPD-20A 260nm"
"0.650144524735964"	-0.338	"STD11-625.lcd"	"SPD-20A 260nm"
"0.658479710950528"	-0.27	"STD11-625.lcd"	"SPD-20A 260nm"
"0.666814897165092"	-0.195	"STD11-625.lcd"	"SPD-20A 260nm"
"0.675150083379655"	-0.13	"STD11-625.lcd"	"SPD-20A 260nm"
"0.683485269594219"	-0.106	"STD11-625.lcd"	"SPD-20A 260nm"
"0.691820455808783"	-0.126	"STD11-625.lcd"	"SPD-20A 260nm"
"0.700155642023346"	-0.158	"STD11-625.lcd"	"SPD-20A 260nm"
"0.70849082823791"	-0.185	"STD11-625.lcd"	"SPD-20A 260nm"
"0.716826014452474"	-0.205	"STD11-625.lcd"	"SPD-20A 260nm"
"0.725161200667037"	-0.215	"STD11-625.lcd"	"SPD-20A 260nm"
"0.733496386881601"	-0.215	"STD11-625.lcd"	"SPD-20A 260nm"
"0.741831573096165"	-0.212	"STD11-625.lcd"	"SPD-20A 260nm"
"0.750166759310728"	-0.202	"STD11-625.lcd"	"SPD-20A 260nm"
"0.758501945525292"	-0.207	"STD11-625.lcd"	"SPD-20A 260nm"
"0.766837131739855"	-0.248	"STD11-625.lcd"	"SPD-20A 260nm"
"0.775172317954419"	-0.297	"STD11-625.lcd"	"SPD-20A 260nm"
"0.783507504168983"	-0.31	"STD11-625.lcd"	"SPD-20A 260nm"
"0.791842690383546"	-0.29	"STD11-625.lcd"	"SPD-20A 260nm"
"0.80017787659811"	-0.27	"STD11-625.lcd"	"SPD-20A 260nm"
"0.808513062812674"	-0.28	"STD11-625.lcd"	"SPD-20A 260nm"
"0.816848249027237"	-0.34	"STD11-625.lcd"	"SPD-20A 260nm"
"0.825183435241801"	-0.428	"STD11-625.lcd"	"SPD-20A 260nm"
"0.833518621456365"	-0.494	"STD11-625.lcd"	"SPD-20A 260nm"
"0.841853807670928"	-0.482	"STD11-625.lcd"	"SPD-20A 260nm"
"0.850188993885492"	-0.392	"STD11-625.lcd"	"SPD-20A 260nm"
"0.858524180100055"	-0.269	"STD11-625.lcd"	"SPD-20A 260nm"
"0.866859366314619"	-0.146	"STD11-625.lcd"	"SPD-20A 260nm"
"0.875194552529183"	-0.069	"STD11-625.lcd"	"SPD-20A 260nm"
"0.883529738743747"	-0.068	"STD11-625.lcd"	"SPD-20A 260nm"
"0.89186492495831"	-0.117	"STD11-625.lcd"	"SPD-20A 260nm"
"0.900200111172874"	-0.173	"STD11-625.lcd"	"SPD-20A 260nm"
"0.908535297387437"	-0.223	"STD11-625.lcd"	"SPD-20A 260nm"
"0.916870483602001"	-0.254	"STD11-625.lcd"	"SPD-20A 260nm"
"0.925205669816565"	-0.265	"STD11-625.lcd"	"SPD-20A 260nm"
"0.933540856031128"	-0.26	"STD11-625.lcd"	"SPD-20A 260nm"
"0.941876042245692"	-0.244	"STD11-625.lcd"	"SPD-20A 260nm"
"0.950211228460256"	-0.22	"STD11-625.lcd"	"SPD-20A 260nm"
"0.958546414674819"	-0.198	"STD11-625.lcd"	"SPD-20A 260nm"
"0.966881600889383"	-0.179	"STD11-625.lcd"	"SPD-20A 260nm"
