"Minutes"	"Intensity"	"Sample"	"Detector"
"0"	1.004	"B8"	"SPD-20A 260nm"
"0.00833425951653237"	0.389	"B8"	"SPD-20A 260nm"
"0.0166685190330647"	0.477	"B8"	"SPD-20A 260nm"
"0.0250027785495971"	0.369	"B8"	"SPD-20A 260nm"
"0.0333370380661295"	0.127	"B8"	"SPD-20A 260nm"
"0.0416712975826619"	-0.153	"B8"	"SPD-20A 260nm"
"0.0500055570991942"	-0.347	"B8"	"SPD-20A 260nm"
"0.0583398166157266"	-0.441	"B8"	"SPD-20A 260nm"
"0.066674076132259"	-0.562	"B8"	"SPD-20A 260nm"
"0.0750083356487913"	-0.811	"B8"	"SPD-20A 260nm"
"0.0833425951653237"	-1.057	"B8"	"SPD-20A 260nm"
"0.0916768546818561"	-1.086	"B8"	"SPD-20A 260nm"
"0.100011114198388"	-0.869	"B8"	"SPD-20A 260nm"
"0.108345373714921"	-0.524	"B8"	"SPD-20A 260nm"
"0.116679633231453"	-0.104	"B8"	"SPD-20A 260nm"
"0.125013892747986"	0.352	"B8"	"SPD-20A 260nm"
"0.133348152264518"	0.832	"B8"	"SPD-20A 260nm"
"0.14168241178105"	1.287	"B8"	"SPD-20A 260nm"
"0.150016671297583"	1.632	"B8"	"SPD-20A 260nm"
"0.158350930814115"	1.832	"B8"	"SPD-20A 260nm"
"0.166685190330647"	1.798	"B8"	"SPD-20A 260nm"
"0.17501944984718"	1.449	"B8"	"SPD-20A 260nm"
"0.183353709363712"	0.939	"B8"	"SPD-20A 260nm"
"0.191687968880245"	0.483	"B8"	"SPD-20A 260nm"
"0.200022228396777"	0.135	"B8"	"SPD-20A 260nm"
"0.208356487913309"	-0.134	"B8"	"SPD-20A 260nm"
"0.216690747429842"	-0.352	"B8"	"SPD-20A 260nm"
"0.225025006946374"	-0.459	"B8"	"SPD-20A 260nm"
"0.233359266462906"	-0.377	"B8"	"SPD-20A 260nm"
"0.241693525979439"	-0.162	"B8"	"SPD-20A 260nm"
"0.250027785495971"	0.062	"B8"	"SPD-20A 260nm"
"0.258362045012503"	0.234	"B8"	"SPD-20A 260nm"
"0.266696304529036"	0.287	"B8"	"SPD-20A 260nm"
"0.275030564045568"	0.188	"B8"	"SPD-20A 260nm"
"0.283364823562101"	0.06	"B8"	"SPD-20A 260nm"
"0.291699083078633"	0.095	"B8"	"SPD-20A 260nm"
"0.300033342595165"	0.363	"B8"	"SPD-20A 260nm"
"0.308367602111698"	0.868	"B8"	"SPD-20A 260nm"
"0.31670186162823"	1.584	"B8"	"SPD-20A 260nm"
"0.325036121144762"	2.174	"B8"	"SPD-20A 260nm"
"0.333370380661295"	2.372	"B8"	"SPD-20A 260nm"
"0.341704640177827"	2.171	"B8"	"SPD-20A 260nm"
"0.35003889969436"	1.664	"B8"	"SPD-20A 260nm"
"0.358373159210892"	0.956	"B8"	"SPD-20A 260nm"
"0.366707418727424"	0.381	"B8"	"SPD-20A 260nm"
"0.375041678243957"	0.136	"B8"	"SPD-20A 260nm"
"0.383375937760489"	0.138	"B8"	"SPD-20A 260nm"
"0.391710197277021"	0.223	"B8"	"SPD-20A 260nm"
"0.400044456793554"	0.351	"B8"	"SPD-20A 260nm"
"0.408378716310086"	0.533	"B8"	"SPD-20A 260nm"
"0.416712975826619"	0.776	"B8"	"SPD-20A 260nm"
"0.425047235343151"	1.065	"B8"	"SPD-20A 260nm"
"0.433381494859683"	1.376	"B8"	"SPD-20A 260nm"
"0.441715754376216"	1.602	"B8"	"SPD-20A 260nm"
"0.450050013892748"	1.548	"B8"	"SPD-20A 260nm"
"0.45838427340928"	1.2	"B8"	"SPD-20A 260nm"
"0.466718532925813"	0.831	"B8"	"SPD-20A 260nm"
"0.475052792442345"	0.627	"B8"	"SPD-20A 260nm"
"0.483387051958877"	0.583	"B8"	"SPD-20A 260nm"
"0.49172131147541"	0.605	"B8"	"SPD-20A 260nm"
"0.500055570991942"	0.623	"B8"	"SPD-20A 260nm"
"0.508389830508475"	0.588	"B8"	"SPD-20A 260nm"
"0.516724090025007"	0.477	"B8"	"SPD-20A 260nm"
"0.525058349541539"	0.366	"B8"	"SPD-20A 260nm"
"0.533392609058072"	0.341	"B8"	"SPD-20A 260nm"
"0.541726868574604"	0.349	"B8"	"SPD-20A 260nm"
"0.550061128091136"	0.206	"B8"	"SPD-20A 260nm"
"0.558395387607669"	-0.135	"B8"	"SPD-20A 260nm"
"0.566729647124201"	-0.441	"B8"	"SPD-20A 260nm"
"0.575063906640734"	-0.544	"B8"	"SPD-20A 260nm"
"0.583398166157266"	-0.415	"B8"	"SPD-20A 260nm"
"0.591732425673798"	-0.044	"B8"	"SPD-20A 260nm"
"0.600066685190331"	0.472	"B8"	"SPD-20A 260nm"
"0.608400944706863"	0.854	"B8"	"SPD-20A 260nm"
"0.616735204223395"	0.975	"B8"	"SPD-20A 260nm"
"0.625069463739928"	0.941	"B8"	"SPD-20A 260nm"
"0.63340372325646"	0.897	"B8"	"SPD-20A 260nm"
"0.641737982772993"	0.94	"B8"	"SPD-20A 260nm"
"0.650072242289525"	1.118	"B8"	"SPD-20A 260nm"
"0.658406501806057"	1.406	"B8"	"SPD-20A 260nm"
"0.66674076132259"	1.637	"B8"	"SPD-20A 260nm"
"0.675075020839122"	1.699	"B8"	"SPD-20A 260nm"
"0.683409280355654"	1.552	"B8"	"SPD-20A 260nm"
"0.691743539872187"	1.18	"B8"	"SPD-20A 260nm"
"0.700077799388719"	0.672	"B8"	"SPD-20A 260nm"
"0.708412058905251"	0.269	"B8"	"SPD-20A 260nm"
"0.716746318421784"	0.039	"B8"	"SPD-20A 260nm"
"0.725080577938316"	-0.3	"B8"	"SPD-20A 260nm"
"0.733414837454849"	-1.075	"B8"	"SPD-20A 260nm"
"0.741749096971381"	-2.16	"B8"	"SPD-20A 260nm"
