R.Time (min)	Intensity
0.00000	-24
0.00833	-24
0.01667	-1
0.02500	-0
0.03333	-1
0.04167	-2
0.05000	-3
0.05833	-4
0.06667	-4
0.07500	-5
0.08333	-5
0.09167	-5
0.10000	-5
0.10833	-5
0.11667	-6
0.12500	-6
0.13333	-6
0.14167	-6
0.15000	-7
0.15833	-7
0.16667	-8
0.17500	-8
0.18333	-8
0.19167	-9
0.20000	-9
0.20833	-10
0.21667	-10
0.22500	-11
0.23333	-11
0.24167	-12
0.25000	-12
0.25833	-12
0.26667	-12
0.27500	-12
0.28333	-13
0.29167	-13
0.30000	-13
0.30833	-14
0.31667	-14
0.32500	-14
0.33333	-14
0.34167	-15
0.35000	-15
0.35833	-15
0.36667	-15
0.37500	-15
0.38333	-16
0.39167	-16
0.40000	-16
0.40833	-17
0.41667	-17
0.42500	-18
0.43333	-18
0.44167	-19
0.45000	-19
0.45833	-20
0.46667	-21
0.47500	-22
0.48333	-22
0.49167	-22
0.50000	-22
0.50833	-22
0.51667	-22
0.52500	-23
0.53333	-24
0.54167	-25
0.55000	-25
0.55833	-25
0.56667	-25
0.57500	-26
0.58333	-26
0.59167	-26
0.60000	-26
0.60833	-26
0.61667	-27
0.62500	-27
0.63333	-27
0.64167	-27
0.65000	-27
0.65833	-28
0.66667	-28
0.67500	-29
0.68333	-29
0.69167	-30
0.70000	-30
0.70833	-30
0.71667	-31
0.72500	-31
0.73333	-31
0.74167	-31
0.75000	-32
0.75833	-32
0.76667	-33
0.77500	-33
0.78333	-34
0.79167	-35
0.80000	-35
0.80833	-35
0.81667	-36
0.82500	-36
0.83333	-36
0.84167	-36
0.85000	-37
0.85833	-37
0.86667	-37
0.87500	-37
0.88333	-38
0.89167	-38
0.90000	-39
0.90833	-40
0.91667	-40
0.92500	-41
0.93333	-41
0.94167	-42
0.95000	-42
0.95833	-42
0.96667	-42
0.97500	-42
0.98333	-42
0.99167	-43
1.00000	-43
1.00833	-43
1.01667	-44
1.02500	-44
1.03333	-44
1.04167	-45
1.05000	-45
1.05833	-45
1.06667	-46
1.07500	-46
1.08333	-46
1.09167	-46
1.10000	-47
1.10833	-47
1.11667	-47
1.12500	-47
1.13333	-47
1.14167	-47
1.15000	-47
1.15833	-47
1.16667	-48
1.17500	-49
1.18333	-49
1.19167	-50
1.20000	-50
1.20833	-50
1.21667	-51
1.22500	-51
1.23333	-52
1.24167	-52
1.25000	-52
1.25833	-52
1.26667	-53
1.27500	-53
1.28333	-53
1.29167	-54
1.30000	-54
1.30833	-55
1.31667	-55
1.32500	-55
1.33333	-56
1.34167	-56
1.35000	-56
1.35833	-56
1.36667	-56
1.37500	-56
1.38333	-56
1.39167	-56
1.40000	-57
1.40833	-57
1.41667	-57
1.42500	-57
1.43333	-58
1.44167	-58
1.45000	-58
1.45833	-59
1.46667	-59
1.47500	-59
1.48333	-60
1.49167	-60
1.50000	-60
1.50833	-61
1.51667	-61
1.52500	-61
1.53333	-61
1.54167	-61
1.55000	-61
1.55833	-61
1.56667	-61
1.57500	-61
1.58333	-62
1.59167	-61
1.60000	-62
1.60833	-62
1.61667	-62
1.62500	-62
1.63333	-62
1.64167	-62
1.65000	-62
1.65833	-63
1.66667	-62
1.67500	-63
1.68333	-63
1.69167	-63
1.70000	-63
1.70833	-63
1.71667	-64
1.72500	-64
1.73333	-64
1.74167	-64
1.75000	-64
1.75833	-64
1.76667	-64
1.77500	-63
1.78333	-63
1.79167	-63
1.80000	-63
1.80833	-63
1.81667	-63
1.82500	-64
1.83333	-64
1.84167	-65
1.85000	-65
1.85833	-65
1.86667	-66
1.87500	-66
1.88333	-67
1.89167	-67
1.90000	-67
1.90833	-67
1.91667	-67
1.92500	-67
1.93333	-67
1.94167	-67
1.95000	-67
1.95833	-67
1.96667	-68
1.97500	-68
1.98333	-68
1.99167	-69
2.00000	-69
2.00833	-69
2.01667	-69
2.02500	-69
2.03333	-70
2.04167	-70
2.05000	-70
2.05833	-70
2.06667	-70
2.07500	-70
2.08333	-70
2.09167	-70
2.10000	-70
2.10833	-71
2.11667	-71
2.12500	-72
2.13333	-72
2.14167	-72
2.15000	-72
2.15833	-73
2.16667	-73
2.17500	-73
2.18333	-72
2.19167	-72
2.20000	-72
2.20833	-72
2.21667	-72
2.22500	-72
2.23333	-73
2.24167	-73
2.25000	-73
2.25833	-74
2.26667	-74
2.27500	-74
2.28333	-75
2.29167	-75
2.30000	-74
2.30833	-74
2.31667	-74
2.32500	-74
2.33333	-74
2.34167	-74
2.35000	-74
2.35833	-75
2.36667	-75
2.37500	-75
2.38333	-75
2.39167	-75
2.40000	-75
2.40833	-75
2.41667	-75
2.42500	-75
2.43333	-75
2.44167	-75
2.45000	-75
2.45833	-75
2.46667	-75
2.47500	-76
2.48333	-76
2.49167	-76
2.50000	-76
2.50833	-76
2.51667	-76
2.52500	-77
2.53333	-77
2.54167	-77
2.55000	-77
2.55833	-77
2.56667	-78
2.57500	-78
2.58333	-78
2.59167	-78
2.60000	-78
2.60833	-78
2.61667	-79
2.62500	-79
2.63333	-79
2.64167	-79
2.65000	-79
2.65833	-80
2.66667	-80
2.67500	-81
2.68333	-81
2.69167	-82
2.70000	-82
2.70833	-82
2.71667	-82
2.72500	-82
2.73333	-82
2.74167	-82
2.75000	-82
2.75833	-82
2.76667	-82
2.77500	-82
2.78333	-83
2.79167	-83
2.80000	-84
2.80833	-84
2.81667	-83
2.82500	-83
2.83333	-83
2.84167	-83
2.85000	-83
2.85833	-83
2.86667	-84
2.87500	-84
2.88333	-85
2.89167	-85
2.90000	-85
2.90833	-85
2.91667	-85
2.92500	-85
2.93333	-85
2.94167	-85
2.95000	-85
2.95833	-86
2.96667	-86
2.97500	-86
2.98333	-86
2.99167	-86
3.00000	-87
3.00833	-87
3.01667	-87
3.02500	-87
3.03333	-87
3.04167	-87
3.05000	-87
3.05833	-87
3.06667	-87
3.07500	-87
3.08333	-87
3.09167	-87
3.10000	-87
3.10833	-87
3.11667	-88
3.12500	-88
3.13333	-88
3.14167	-89
3.15000	-89
3.15833	-89
3.16667	-89
3.17500	-90
3.18333	-90
3.19167	-90
3.20000	-90
3.20833	-90
3.21667	-90
3.22500	-90
3.23333	-91
3.24167	-91
3.25000	-91
3.25833	-91
3.26667	-92
3.27500	-91
3.28333	-91
3.29167	-91
3.30000	-91
3.30833	-91
3.31667	-92
3.32500	-92
3.33333	-92
3.34167	-92
3.35000	-92
3.35833	-92
3.36667	-92
3.37500	-92
3.38333	-92
3.39167	-92
3.40000	-92
3.40833	-93
3.41667	-93
3.42500	-93
3.43333	-94
3.44167	-94
3.45000	-94
3.45833	-94
3.46667	-94
3.47500	-94
3.48333	-95
3.49167	-95
3.50000	-96
3.50833	-96
3.51667	-96
3.52500	-97
3.53333	-97
3.54167	-97
3.55000	-97
3.55833	-97
3.56667	-97
3.57500	-97
3.58333	-97
3.59167	-97
3.60000	-98
3.60833	-97
3.61667	-97
3.62500	-97
3.63333	-97
3.64167	-97
3.65000	-97
3.65833	-97
3.66667	-97
3.67500	-97
3.68333	-97
3.69167	-97
3.70000	-97
3.70833	-97
3.71667	-97
3.72500	-98
3.73333	-98
3.74167	-98
3.75000	-97
3.75833	-97
3.76667	-97
3.77500	-97
3.78333	-97
3.79167	-97
3.80000	-97
3.80833	-97
3.81667	-97
3.82500	-97
3.83333	-97
3.84167	-97
3.85000	-97
3.85833	-97
3.86667	-97
3.87500	-97
3.88333	-97
3.89167	-97
3.90000	-97
3.90833	-97
3.91667	-97
3.92500	-97
3.93333	-97
3.94167	-98
3.95000	-98
3.95833	-98
3.96667	-98
3.97500	-98
3.98333	-98
3.99167	-98
4.00000	-98
4.00833	-97
4.01667	-98
4.02500	-98
4.03333	-98
4.04167	-98
4.05000	-98
4.05833	-99
4.06667	-99
4.07500	-99
4.08333	-99
4.09167	-99
4.10000	-99
4.10833	-99
4.11667	-99
4.12500	-99
4.13333	-99
4.14167	-100
4.15000	-100
4.15833	-100
4.16667	-101
4.17500	-101
4.18333	-101
4.19167	-102
4.20000	-102
4.20833	-102
4.21667	-102
4.22500	-102
4.23333	-102
4.24167	-102
4.25000	-102
4.25833	-102
4.26667	-102
4.27500	-102
4.28333	-102
4.29167	-102
4.30000	-102
4.30833	-103
4.31667	-102
4.32500	-102
4.33333	-102
4.34167	-102
4.35000	-103
4.35833	-103
4.36667	-103
4.37500	-103
4.38333	-103
4.39167	-103
4.40000	-103
4.40833	-103
4.41667	-104
4.42500	-104
4.43333	-104
4.44167	-104
4.45000	-104
4.45833	-104
4.46667	-103
4.47500	-103
4.48333	-103
4.49167	-102
4.50000	-102
4.50833	-102
4.51667	-102
4.52500	-102
4.53333	-102
4.54167	-102
4.55000	-102
4.55833	-102
4.56667	-102
4.57500	-102
4.58333	-101
4.59167	-101
4.60000	-102
4.60833	-102
4.61667	-103
4.62500	-103
4.63333	-103
4.64167	-103
4.65000	-103
4.65833	-102
4.66667	-102
4.67500	-102
4.68333	-102
4.69167	-102
4.70000	-102
4.70833	-102
4.71667	-102
4.72500	-102
4.73333	-102
4.74167	-102
4.75000	-102
4.75833	-102
4.76667	-102
4.77500	-102
4.78333	-102
4.79167	-101
4.80000	-101
4.80833	-101
4.81667	-101
4.82500	-102
4.83333	-102
4.84167	-102
4.85000	-101
4.85833	-101
4.86667	-101
4.87500	-101
4.88333	-101
4.89167	-101
4.90000	-101
4.90833	-101
4.91667	-101
4.92500	-101
4.93333	-100
4.94167	-100
4.95000	-100
4.95833	-99
4.96667	-99
4.97500	-99
4.98333	-99
4.99167	-99
5.00000	-99
5.00833	-99
5.01667	-99
5.02500	-99
5.03333	-98
5.04167	-98
5.05000	-98
5.05833	-98
5.06667	-98
5.07500	-98
5.08333	-98
5.09167	-98
5.10000	-98
5.10833	-98
5.11667	-99
5.12500	-99
5.13333	-99
5.14167	-99
5.15000	-99
5.15833	-99
5.16667	-99
5.17500	-99
5.18333	-100
5.19167	-100
5.20000	-100
5.20833	-101
5.21667	-101
5.22500	-100
5.23333	-100
5.24167	-100
5.25000	-100
5.25833	-100
5.26667	-100
5.27500	-100
5.28333	-100
5.29167	-100
5.30000	-100
5.30833	-101
5.31667	-101
5.32500	-101
5.33333	-101
5.34167	-101
5.35000	-101
5.35833	-100
5.36667	-100
5.37500	-100
5.38333	-101
5.39167	-101
5.40000	-101
5.40833	-100
5.41667	-100
5.42500	-100
5.43333	-99
5.44167	-99
5.45000	-99
5.45833	-98
5.46667	-98
5.47500	-98
5.48333	-98
5.49167	-98
5.50000	-98
5.50833	-98
5.51667	-98
5.52500	-98
5.53333	-99
5.54167	-99
5.55000	-99
5.55833	-99
5.56667	-100
5.57500	-99
5.58333	-99
5.59167	-99
5.60000	-99
5.60833	-99
5.61667	-99
5.62500	-99
5.63333	-99
5.64167	-98
5.65000	-98
5.65833	-97
5.66667	-97
5.67500	-97
5.68333	-97
5.69167	-97
5.70000	-97
5.70833	-97
5.71667	-96
5.72500	-96
5.73333	-96
5.74167	-96
5.75000	-96
5.75833	-96
5.76667	-96
5.77500	-96
5.78333	-95
5.79167	-95
5.80000	-95
5.80833	-95
5.81667	-95
5.82500	-95
5.83333	-95
5.84167	-95
5.85000	-95
5.85833	-95
5.86667	-95
5.87500	-95
5.88333	-94
5.89167	-94
5.90000	-94
5.90833	-94
5.91667	-94
5.92500	-94
5.93333	-94
5.94167	-94
5.95000	-94
5.95833	-94
5.96667	-94
5.97500	-94
5.98333	-94
5.99167	-93
6.00000	-93
6.00833	-94
6.01667	-94
6.02500	-94
6.03333	-94
6.04167	-94
6.05000	-94
6.05833	-94
6.06667	-94
6.07500	-93
6.08333	-93
6.09167	-93
6.10000	-93
6.10833	-93
6.11667	-93
6.12500	-93
6.13333	-94
6.14167	-94
6.15000	-94
6.15833	-94
6.16667	-94
6.17500	-94
6.18333	-94
6.19167	-94
6.20000	-94
6.20833	-94
6.21667	-94
6.22500	-94
6.23333	-93
6.24167	-93
6.25000	-93
6.25833	-93
6.26667	-93
6.27500	-93
6.28333	-93
6.29167	-93
6.30000	-93
6.30833	-92
6.31667	-92
6.32500	-92
6.33333	-93
6.34167	-93
6.35000	-93
6.35833	-94
6.36667	-94
6.37500	-93
6.38333	-93
6.39167	-93
6.40000	-93
6.40833	-93
6.41667	-92
6.42500	-92
6.43333	-92
6.44167	-92
6.45000	-92
6.45833	-92
6.46667	-92
6.47500	-92
6.48333	-92
6.49167	-92
6.50000	-92
6.50833	-92
6.51667	-92
6.52500	-92
6.53333	-92
6.54167	-92
6.55000	-92
6.55833	-92
6.56667	-92
6.57500	-92
6.58333	-92
6.59167	-93
6.60000	-93
6.60833	-93
6.61667	-92
6.62500	-92
6.63333	-92
6.64167	-92
6.65000	-92
6.65833	-92
6.66667	-92
6.67500	-91
6.68333	-91
6.69167	-91
6.70000	-91
6.70833	-92
6.71667	-91
6.72500	-91
6.73333	-91
6.74167	-91
6.75000	-91
6.75833	-91
6.76667	-91
6.77500	-91
6.78333	-91
6.79167	-90
6.80000	-90
6.80833	-90
6.81667	-89
6.82500	-89
6.83333	-90
6.84167	-90
6.85000	-90
6.85833	-90
6.86667	-90
6.87500	-91
6.88333	-91
6.89167	-90
6.90000	-90
6.90833	-89
6.91667	-88
6.92500	-88
6.93333	-88
6.94167	-87
6.95000	-87
6.95833	-87
6.96667	-87
6.97500	-86
6.98333	-86
6.99167	-85
7.00000	-85
7.00833	-85
7.01667	-86
7.02500	-86
7.03333	-86
7.04167	-86
7.05000	-86
7.05833	-86
7.06667	-86
7.07500	-86
7.08333	-87
7.09167	-86
7.10000	-86
7.10833	-86
7.11667	-86
7.12500	-86
7.13333	-87
7.14167	-87
7.15000	-87
7.15833	-86
7.16667	-86
7.17500	-86
7.18333	-86
