R.Time (min)	Intensity
0.00000	0
0.00833	0
0.01667	0
0.02500	0
0.03333	0
0.04167	-0
0.05000	-1
0.05833	-1
0.06667	-1
0.07500	-2
0.08333	-2
0.09167	-2
0.10000	-2
0.10833	-2
0.11667	-2
0.12500	-2
0.13333	-2
0.14167	-2
0.15000	-3
0.15833	-2
0.16667	-2
0.17500	-2
0.18333	-2
0.19167	-2
0.20000	-2
0.20833	-2
0.21667	-2
0.22500	-3
0.23333	-4
0.24167	-4
0.25000	-5
0.25833	-5
0.26667	-6
0.27500	-6
0.28333	-7
0.29167	-7
0.30000	-8
0.30833	-8
0.31667	-9
0.32500	-10
0.33333	-11
0.34167	-12
0.35000	-13
0.35833	-15
0.36667	-16
0.37500	-17
0.38333	-19
0.39167	-20
0.40000	-21
0.40833	-23
0.41667	-25
0.42500	-27
0.43333	-29
0.44167	-31
0.45000	-33
0.45833	-35
0.46667	-38
0.47500	-41
0.48333	-44
0.49167	-47
0.50000	-50
0.50833	-52
0.51667	-55
0.52500	-58
0.53333	-61
0.54167	-64
0.55000	-67
0.55833	-70
0.56667	-73
0.57500	-77
0.58333	-80
0.59167	-83
0.60000	-87
0.60833	-90
0.61667	-94
0.62500	-97
0.63333	-100
0.64167	-103
0.65000	-105
0.65833	-108
0.66667	-110
0.67500	-113
0.68333	-115
0.69167	-118
0.70000	-120
0.70833	-122
0.71667	-123
0.72500	-124
0.73333	-125
0.74167	-126
0.75000	-126
0.75833	-127
0.76667	-127
0.77500	-127
0.78333	-127
0.79167	-126
0.80000	-125
0.80833	-124
0.81667	-122
0.82500	-121
0.83333	-118
0.84167	-116
0.85000	-114
0.85833	-111
0.86667	-109
0.87500	-105
0.88333	-101
0.89167	-98
0.90000	-93
0.90833	-89
0.91667	-86
0.92500	-82
0.93333	-78
0.94167	-73
0.95000	-69
0.95833	-64
0.96667	-60
0.97500	-55
0.98333	-51
0.99167	-46
1.00000	-42
1.00833	-37
1.01667	-32
1.02500	-27
1.03333	-23
1.04167	-18
1.05000	-14
1.05833	-10
1.06667	-6
1.07500	-2
1.08333	2
1.09167	6
1.10000	9
1.10833	12
1.11667	15
1.12500	18
1.13333	20
1.14167	22
1.15000	24
1.15833	26
1.16667	27
1.17500	28
1.18333	29
1.19167	30
1.20000	30
1.20833	31
1.21667	30
1.22500	30
1.23333	30
1.24167	30
1.25000	29
1.25833	27
1.26667	26
1.27500	25
1.28333	23
1.29167	21
1.30000	19
1.30833	16
1.31667	14
1.32500	11
1.33333	8
1.34167	5
1.35000	2
1.35833	-1
1.36667	-4
1.37500	-7
1.38333	-11
1.39167	-14
1.40000	-18
1.40833	-21
1.41667	-25
1.42500	-28
1.43333	-32
1.44167	-35
1.45000	-38
1.45833	-41
1.46667	-44
1.47500	-47
1.48333	-50
1.49167	-54
1.50000	-57
1.50833	-60
1.51667	-62
1.52500	-65
1.53333	-67
1.54167	-70
1.55000	-72
1.55833	-74
1.56667	-77
1.57500	-80
1.58333	-82
1.59167	-84
1.60000	-86
1.60833	-88
1.61667	-89
1.62500	-91
1.63333	-92
1.64167	-94
1.65000	-95
1.65833	-96
1.66667	-97
1.67500	-98
1.68333	-99
1.69167	-100
1.70000	-101
1.70833	-102
1.71667	-102
1.72500	-103
1.73333	-104
1.74167	-104
1.75000	-104
1.75833	-104
1.76667	-104
1.77500	-104
1.78333	-104
1.79167	-103
1.80000	-103
1.80833	-102
1.81667	-102
1.82500	-101
1.83333	-101
1.84167	-100
1.85000	-100
1.85833	-98
1.86667	-97
1.87500	-96
1.88333	-95
1.89167	-95
1.90000	-94
1.90833	-93
1.91667	-93
1.92500	-93
1.93333	-92
1.94167	-91
1.95000	-91
1.95833	-90
1.96667	-89
1.97500	-89
1.98333	-89
1.99167	-88
2.00000	-88
2.00833	-88
2.01667	-89
2.02500	-89
2.03333	-90
2.04167	-90
2.05000	-91
2.05833	-92
2.06667	-94
2.07500	-95
2.08333	-97
2.09167	-100
2.10000	-102
2.10833	-104
2.11667	-107
2.12500	-110
2.13333	-113
2.14167	-116
2.15000	-120
2.15833	-123
2.16667	-127
2.17500	-131
2.18333	-134
2.19167	-139
2.20000	-143
2.20833	-147
2.21667	-152
2.22500	-156
2.23333	-161
2.24167	-166
2.25000	-170
2.25833	-174
2.26667	-178
2.27500	-182
2.28333	-186
2.29167	-189
2.30000	-193
2.30833	-196
2.31667	-199
2.32500	-203
2.33333	-206
2.34167	-209
2.35000	-211
